Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,100.369214,[212  30] ; [23 54],[178.27586207  63.72413793] ; [56.72413793 20.27586207],1
n4,1,0.827515,0.047476,[218  23] ; [69  8],[217.50628931  23.49371069] ; [69.49371069  7.50628931],0
a4,1,0.878035,0.02355,[117 125] ; [38 39],[117.5862069 124.4137931] ; [37.4137931 39.5862069],0
p7,1,0.922977,0.009348,[168  66] ; [55 21],[168.32903226  65.67096774] ; [54.67096774 21.32903226],0
r3,1,0.927272,0.008332,[232  10] ; [74  3],[232.13793103   9.86206897] ; [73.86206897  3.13793103],0
a2,1,0.943667,0.004993,[ 67 175] ; [21 56],[ 66.75862069 175.24137931] ; [21.24137931 55.75862069],0
p4,1,0.945338,0.004701,[170  71] ; [54 23],[169.76100629  71.23899371] ; [54.23899371 22.76100629],0
a1,1,0.951949,0.003631,[ 13 229] ; [ 4 73],[ 12.89655172 229.10344828] ; [ 4.10344828 72.89655172],0
p10,1,0.969648,0.001448,[216  25] ; [68  8],[215.91167192  25.08832808] ; [68.08832808  7.91167192],0
b5,1,0.97077,0.001343,[142 100] ; [45 32],[141.86206897 100.13793103] ; [45.13793103 31.86206897],0
a7,1,0.986665,0.000279,[163  78] ; [52 25],[162.94025157  78.05974843] ; [52.05974843 24.94025157],0
