Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p10,1,0.0,46.571163,[42 11] ; [ 2 34],[26.20224719 26.79775281] ; [17.79775281 18.20224719],1
p11,1,0.00015,14.369124,[37 17] ; [10 26],[28.2 25.8] ; [18.8 17.2],1
v4,1,0.001908,9.635695,[47  7] ; [21 15],[40.8 13.2] ; [27.2  8.8],0
s8,1,0.002373,9.235642,[15 39] ; [ 1 35],[ 9.6 44.4] ; [ 6.4 29.6],0
r4,1,0.009606,6.706539,[40 14] ; [17 19],[34.2 19.8] ; [22.8 13.2],0
p4,1,0.010554,6.538979,[26 27] ; [ 8 28],[20.24719101 32.75280899] ; [13.75280899 22.24719101],0
p2,1,0.013771,6.067236,[38 14] ; [17 19],[32.5 19.5] ; [22.5 13.5],0
p8,1,0.016782,5.719046,[25 28] ; [ 8 28],[19.65168539 33.34831461] ; [13.34831461 22.65168539],0
r3,1,0.017891,5.606749,[45  9] ; [22 14],[40.2 13.8] ; [26.8  9.2],0
s7,1,0.02316,5.156444,[13 38] ; [ 2 31],[ 9.10714286 41.89285714] ; [ 5.89285714 27.10714286],0
p7,1,0.023494,5.131579,[28 26] ; [10 26],[22.8 31.2] ; [15.2 20.8],0
p3,1,0.031934,4.602034,[20 33] ; [ 6 30],[15.48314607 37.51685393] ; [10.51685393 25.48314607],0
v1,1,0.035814,4.405915,[27 27] ; [10 26],[22.2 31.8] ; [14.8 21.2],0
n2,1,0.048434,3.894872,[9 4] ; [ 6 12],[6.29032258 6.70967742] ; [8.70967742 9.29032258],0
v3,1,0.061608,3.493557,[17 35] ; [ 5 29],[13.30232558 38.69767442] ; [ 8.69767442 25.30232558],0
v2,1,0.072634,3.222478,[28 24] ; [12 23],[23.90804598 28.09195402] ; [16.09195402 18.90804598],0
u2,1,0.081754,3.029692,[12  5] ; [6 9],[9.5625 7.4375] ; [8.4375 6.5625],0
b4,1,0.101233,2.686012,[25 29] ; [23 13],[28.8 25.2] ; [19.2 16.8],0
s6,1,0.106516,2.605168,[19 35] ; [ 7 29],[15.6 38.4] ; [10.4 25.6],0
r2,1,0.114511,2.49083,[46  8] ; [25 10],[43.07865169 10.92134831] ; [27.92134831  7.07865169],0
a7,1,0.117485,2.450537,[40 14] ; [21 15],[36.6 17.4] ; [24.4 11.6],0
u1,1,0.148148,2.091222,[ 6 48] ; [ 1 35],[ 4.2 49.8] ; [ 2.8 33.2],0
n3,1,0.176783,1.82446,[10  3] ; [9 8],[8.23333333 4.76666667] ; [10.76666667  6.23333333],0
n5,1,0.259603,1.270875,[24 29] ; [12 24],[21.43820225 31.56179775] ; [14.56179775 21.43820225],0
u3,1,0.287901,1.129412,[10  7] ; [6 9],[8.5 8.5] ; [7.5 7.5],0
n1,1,0.291339,1.113423,[6 7] ; [ 5 13],[4.61290323 8.38709677] ; [ 6.38709677 11.61290323],0
p6,1,0.310547,1.02835,[12 40] ; [ 5 30],[10.16091954 41.83908046] ; [ 6.83908046 28.16091954],0
a2,1,0.332922,0.9375,[ 9 45] ; [ 9 27],[10.8 43.2] ; [ 7.2 28.8],0
b5,1,0.336022,0.925548,[34 20] ; [19 17],[31.8 22.2] ; [21.2 14.8],0
a1,1,0.347558,0.882353,[ 2 52] ; [ 3 33],[ 3. 51.] ; [ 2. 34.],0
a3,1,0.409974,0.678876,[37 17] ; [21 14],[35.19101124 18.80898876] ; [22.80898876 12.19101124],0
d2,1,0.432957,0.614879,[21 33] ; [17 19],[22.8 31.2] ; [15.2 20.8],0
a8,1,0.462941,0.538776,[ 5 44] ; [ 2 33],[ 4.08333333 44.91666667] ; [ 2.91666667 32.08333333],0
a5,1,0.482225,0.493827,[34 20] ; [20 16],[32.4 21.6] ; [21.6 14.4],0
s2,1,0.52041,0.413081,[ 5 49] ; [ 2 34],[ 4.2 49.8] ; [ 2.8 33.2],0
s1,1,0.531019,0.392442,[ 3 51] ; [ 1 35],[ 2.4 51.6] ; [ 1.6 34.4],0
p1,1,0.543949,0.36827,[ 5 49] ; [ 2 33],[ 4.24719101 49.75280899] ; [ 2.75280899 32.24719101],0
d4,1,0.589613,0.290948,[36 18] ; [22 14],[34.8 19.2] ; [23.2 12.8],0
d3,1,0.721748,0.126824,[30 23] ; [19 17],[29.17977528 23.82022472] ; [19.82022472 16.17977528],0
a4,1,0.792147,0.069444,[21 33] ; [15 21],[21.6 32.4] ; [14.4 21.6],0
n4,1,0.796204,0.0667,[27 27] ; [19 17],[27.6 26.4] ; [18.4 17.6],0
d1,1,0.860544,0.030864,[22 32] ; [14 22],[21.6 32.4] ; [14.4 21.6],0
s4,1,0.879806,0.022866,[ 5 49] ; [ 3 33],[ 4.8 49.2] ; [ 3.2 32.8],0
d5,1,0.920238,0.010027,[41 13] ; [27  9],[40.8 13.2] ; [27.2  8.8],0
b2,1,0.927308,0.008323,[ 9 19] ; [ 8 16],[ 9.15384615 18.84615385] ; [ 7.84615385 16.15384615],0
b3,1,0.927308,0.008323,[ 9 19] ; [ 8 16],[ 9.15384615 18.84615385] ; [ 7.84615385 16.15384615],0
r1,1,0.928367,0.008082,[35 19] ; [23 13],[34.8 19.2] ; [23.2 12.8],0
a6,1,0.928367,0.008082,[35 19] ; [23 13],[34.8 19.2] ; [23.2 12.8],0
b1,1,0.930571,0.007591,[31 23] ; [21 15],[31.2 22.8] ; [20.8 15.2],0
s5,1,0.950479,0.003857,[ 6 46] ; [ 4 32],[ 5.90909091 46.09090909] ; [ 4.09090909 31.90909091],0
