Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p8,1,4.1e-05,16.811399,[45  9] ; [86 80],[32.15454545 21.84545455] ; [98.84545455 67.15454545],1
p1,1,0.000106,15.026238,[16 39] ; [ 14 152],[ 7.46606335 47.53393665] ; [ 22.53393665 143.46606335],1
p3,1,0.000397,12.543946,[43 11] ; [88 80],[31.86486486 22.13513514] ; [99.13513514 68.86486486],1
p12,1,0.000579,11.843223,[15 40] ; [ 15 152],[ 7.43243243 47.56756757] ; [ 22.56756757 144.43243243],1
p4,1,0.001041,10.753681,[45  8] ; [101  66],[35.17272727 17.82727273] ; [110.82727273  56.17272727],0
v3,1,0.001181,10.520405,[36 19] ; [66 98],[25.61643836 29.38356164] ; [76.38356164 87.61643836],0
p6,1,0.001667,9.883885,[33 21] ; [ 61 105],[23.07272727 30.92727273] ; [70.92727273 95.07272727],0
b5,1,0.002806,8.929671,[19 36] ; [97 71],[28.60986547 26.39013453] ; [87.39013453 80.60986547],0
a1,1,0.00489,7.919656,[ 9 46] ; [  8 160],[ 4.19282511 50.80717489] ; [ 12.80717489 155.19282511],0
r2,1,0.008892,6.844444,[49  6] ; [161   4],[52.5  2.5] ; [157.5   7.5],0
u1,1,0.012043,6.304593,[ 5 50] ; [ 42 126],[11.59192825 43.40807175] ; [ 35.40807175 132.59192825],0
n4,1,0.01303,6.165099,[51  4] ; [129  37],[44.79638009 10.20361991] ; [135.20361991  30.79638009],0
a2,1,0.017243,5.671428,[ 8 47] ; [ 52 116],[14.79820628 40.20179372] ; [ 45.20179372 122.79820628],0
p11,1,0.022347,5.21853,[50  5] ; [129  39],[44.14798206 10.85201794] ; [134.85201794  33.14798206],0
u2,1,0.029441,4.741611,[11  3] ; [15 19],[7.58333333 6.41666667] ; [18.41666667 15.58333333],0
n5,1,0.051625,3.787879,[49  6] ; [127  38],[44. 11.] ; [132.  33.],0
n6,1,0.072375,3.228314,[52  2] ; [144  20],[48.55045872  5.44954128] ; [147.44954128  16.55045872],0
s7,1,0.089259,2.88768,[36 14] ; [95 67],[30.89622642 19.10377358] ; [100.10377358  61.89622642],0
d4,1,0.107335,2.59303,[44 10] ; [149  17],[47.37272727  6.62727273] ; [145.62727273  20.37272727],0
d2,1,0.138524,2.194282,[24 30] ; [93 73],[28.71818182 25.28181818] ; [88.28181818 77.71818182],0
p7,1,0.177928,1.814848,[42 11] ; [115  50],[38.16972477 14.83027523] ; [118.83027523  46.16972477],0
a6,1,0.22722,1.458179,[31 23] ; [111  56],[34.69683258 19.30316742] ; [107.30316742  59.69683258],0
n2,1,0.23234,1.426478,[11  1] ; [28  9],[9.55102041 2.44897959] ; [29.44897959  7.55102041],0
p9,1,0.24258,1.365537,[50  4] ; [143  22],[47.5890411  6.4109589] ; [145.4109589  19.5890411],0
p10,1,0.286852,1.134336,[49  5] ; [142  25],[46.66968326  7.33031674] ; [144.33031674  22.66968326],0
d1,1,0.328909,0.95319,[32 23] ; [110  58],[35.02242152 19.97757848] ; [106.97757848  61.02242152],0
r4,1,0.348123,0.880288,[52  3] ; [152  16],[50.31390135  4.68609865] ; [153.68609865  14.31390135],0
b4,1,0.349252,0.876173,[36 19] ; [98 70],[33.04932735 21.95067265] ; [100.95067265  67.04932735],0
r1,1,0.377098,0.780142,[45 10] ; [143  22],[47.  8.] ; [141.  24.],0
u3,1,0.39169,0.733689,[10  4] ; [21 15],[8.68 5.32] ; [22.32 13.68],0
v1,1,0.403703,0.697268,[37 18] ; [100  64],[34.40639269 20.59360731] ; [102.59360731  61.40639269],0
a4,1,0.412411,0.67184,[24 31] ; [84 84],[26.6367713 28.3632287] ; [81.3632287 86.6367713],0
u4,1,0.42103,0.647439,[ 2 53] ; [  3 165],[ 1.23318386 53.76681614] ; [  3.76681614 164.23318386],0
a3,1,0.438265,0.600822,[41 14] ; [132  34],[43.05429864 11.94570136] ; [129.94570136  36.05429864],0
d3,1,0.453818,0.561099,[35 19] ; [118  50],[37.21621622 16.78378378] ; [115.78378378  52.21621622],0
r3,1,0.486493,0.484273,[51  4] ; [158   8],[52.01357466  2.98642534] ; [156.98642534   9.01357466],0
a5,1,0.52728,0.39963,[46  9] ; [134  34],[44.39461883 10.60538117] ; [135.60538117  32.39461883],0
p2,1,0.594524,0.283334,[49  6] ; [145  23],[47.84753363  7.15246637] ; [146.15246637  21.84753363],0
d5,1,0.609874,0.260358,[44 10] ; [141  26],[45.20361991  8.79638009] ; [139.79638009  27.20361991],0
a8,1,0.633046,0.227953,[ 8 44] ; [ 28 125],[ 9.13170732 42.86829268] ; [ 26.86829268 126.13170732],0
v4,1,0.708597,0.139683,[52  3] ; [158   7],[52.5  2.5] ; [157.5   7.5],0
n3,1,0.713858,0.134454,[9 3] ; [25 11],[8.5 3.5] ; [25.5 10.5],0
s6,1,0.761712,0.091951,[45  8] ; [138  28],[44.28767123  8.71232877] ; [138.71232877  27.28767123],0
n1,1,0.771632,0.08424,[6 5] ; [22 15],[6.41666667 4.58333333] ; [21.58333333 15.41666667],0
b3,1,0.793944,0.068222,[18 19] ; [48 56],[17.31914894 19.68085106] ; [48.68085106 55.31914894],0
b2,1,0.793944,0.068222,[18 19] ; [48 56],[17.31914894 19.68085106] ; [48.68085106 55.31914894],0
b1,1,0.799365,0.064602,[23 32] ; [ 67 101],[22.19730942 32.80269058] ; [ 67.80269058 100.19730942],0
s3,1,0.803246,0.062075,[35 19] ; [108  54],[35.75 18.25] ; [107.25  54.75],0
a7,1,0.839212,0.041169,[39 16] ; [116  51],[38.4009009 16.5990991] ; [116.5990991  50.4009009],0
s2,1,0.955834,0.003067,[37 18] ; [111  55],[36.83257919 18.16742081] ; [111.16742081  54.83257919],0
s8,1,0.967726,0.001637,[30 23] ; [94 73],[29.87272727 23.12727273] ; [94.12727273 72.87272727],0
s1,1,0.987858,0.000232,[ 2 53] ; [  6 157],[ 2.01834862 52.98165138] ; [  5.98165138 157.01834862],0
v2,1,1.0,0.0,[34 21] ; [102  63],[34. 21.] ; [102.  63.],0
