Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,2e-06,22.211006,[57 15] ; [19 32],[44.48780488 27.51219512] ; [31.51219512 19.48780488],1
v2,1,0.033064,4.542441,[28 41] ; [11 39],[22.61344538 46.38655462] ; [16.38655462 33.61344538],0
v3,1,0.033346,4.527947,[24 47] ; [ 8 41],[18.93333333 52.06666667] ; [13.06666667 35.93333333],0
n3,1,0.040844,4.182468,[20  7] ; [10 12],[16.53061224 10.46938776] ; [13.46938776  8.53061224],0
a4,1,0.047548,3.925899,[24 47] ; [ 9 42],[19.20491803 51.79508197] ; [13.79508197 37.20491803],0
n1,1,0.053801,3.718866,[10 16] ; [ 3 19],[ 7.04166667 18.95833333] ; [ 5.95833333 16.04166667],0
n6,1,0.057512,3.607708,[54 18] ; [30 21],[49.17073171 22.82926829] ; [34.82926829 16.17073171],0
n2,1,0.084543,2.975321,[21  6] ; [12 10],[18.18367347  8.81632653] ; [14.81632653  7.18367347],0
a8,1,0.085646,2.954362,[ 7 61] ; [ 1 47],[ 4.68965517 63.31034483] ; [ 3.31034483 44.68965517],0
a5,1,0.120966,2.404774,[37 35] ; [19 32],[32.7804878 39.2195122] ; [23.2195122 27.7804878],0
a3,1,0.134691,2.237584,[43 29] ; [23 27],[38.95081967 33.04918033] ; [27.04918033 22.95081967],0
s4,1,0.138933,2.189742,[13 59] ; [15 36],[16.3902439 55.6097561] ; [11.6097561 39.3902439],0
a6,1,0.147432,2.098619,[42 30] ; [23 28],[38.04878049 33.95121951] ; [26.95121951 24.04878049],0
s7,1,0.150354,2.068652,[21 49] ; [ 9 40],[17.64705882 52.35294118] ; [12.35294118 36.64705882],0
a1,1,0.223587,1.481202,[ 7 65] ; [ 2 49],[ 5.26829268 66.73170732] ; [ 3.73170732 47.26829268],0
s8,1,0.233783,1.417698,[16 56] ; [ 7 44],[13.46341463 58.53658537] ; [ 9.53658537 41.46341463],0
d1,1,0.244125,1.356618,[27 45] ; [14 37],[24. 48.] ; [17. 34.],0
p3,1,0.305698,1.049172,[17 55] ; [ 8 42],[14.75409836 57.24590164] ; [10.24590164 39.75409836],0
p7,1,0.318323,0.995824,[27 44] ; [14 34],[24.46218487 46.53781513] ; [16.53781513 31.46218487],0
v4,1,0.326522,0.962641,[52 20] ; [40 10],[54.29508197 17.70491803] ; [37.70491803 12.29508197],0
b1,1,0.373631,0.791554,[24 48] ; [21 30],[26.34146341 45.65853659] ; [18.65853659 32.34146341],0
d5,1,0.45075,0.568765,[48 24] ; [30 20],[46.03278689 25.96721311] ; [31.96721311 18.03278689],0
v1,1,0.455311,0.557397,[22 46] ; [13 37],[20.16949153 47.83050847] ; [14.83050847 35.16949153],0
s5,1,0.501015,0.452786,[11 55] ; [11 40],[12.41025641 53.58974359] ; [ 9.58974359 41.41025641],0
p5,1,0.50866,0.436822,[ 3 69] ; [ 1 49],[ 2.36065574 69.63934426] ; [ 1.63934426 48.36065574],0
u3,1,0.509263,0.435582,[ 8 21] ; [10 18],[ 9.15789474 19.84210526] ; [ 8.84210526 19.15789474],0
r3,1,0.511275,0.431457,[52 19] ; [40 11],[53.54098361 17.45901639] ; [38.45901639 12.54098361],0
p1,1,0.520024,0.413846,[10 62] ; [ 5 45],[ 8.85245902 63.14754098] ; [ 6.14754098 43.85245902],0
a2,1,0.547327,0.362127,[ 8 64] ; [ 4 47],[ 7.02439024 64.97560976] ; [ 4.97560976 46.02439024],0
r2,1,0.556134,0.346443,[53 14] ; [38 13],[51.66949153 15.33050847] ; [39.33050847 11.66949153],0
d3,1,0.575033,0.314333,[33 39] ; [25 24],[34.51239669 37.48760331] ; [23.48760331 25.51239669],0
p9,1,0.576959,0.311177,[47 22] ; [35 13],[48.35897436 20.64102564] ; [33.64102564 14.35897436],0
u2,1,0.584218,0.299465,[12 16] ; [10 18],[11. 17.] ; [11. 17.],0
s6,1,0.590269,0.289924,[29 42] ; [18 32],[27.5785124 43.4214876] ; [19.4214876 30.5785124],0
s2,1,0.622218,0.242763,[21 51] ; [17 34],[22.24390244 49.75609756] ; [15.75609756 35.24390244],0
b4,1,0.63651,0.223336,[44 28] ; [29 22],[42.73170732 29.26829268] ; [30.26829268 20.73170732],0
b5,1,0.680488,0.169577,[45 27] ; [30 21],[43.90243902 28.09756098] ; [31.09756098 19.90243902],0
s3,1,0.688877,0.160304,[29 42] ; [19 32],[27.93442623 43.06557377] ; [20.06557377 30.93442623],0
s1,1,0.7354,0.114211,[ 2 69] ; [ 2 49],[ 2.32786885 68.67213115] ; [ 1.67213115 49.32786885],0
p2,1,0.788788,0.071763,[40 32] ; [29 21],[40.72131148 31.27868852] ; [28.27868852 21.72131148],0
p11,1,0.798484,0.065183,[44 28] ; [30 21],[43.31707317 28.68292683] ; [30.68292683 20.31707317],0
u4,1,0.804857,0.061042,[ 1 71] ; [ 1 50],[ 1.17073171 70.82926829] ; [ 0.82926829 50.17073171],0
p6,1,0.813707,0.055529,[12 56] ; [ 8 42],[11.52542373 56.47457627] ; [ 8.47457627 41.52542373],0
r4,1,0.84416,0.038642,[34 38] ; [25 26],[34.53658537 37.46341463] ; [24.46341463 26.53658537],0
p8,1,0.88018,0.022723,[19 52] ; [14 36],[19.36363636 51.63636364] ; [13.63636364 36.36363636],0
p10,1,0.893022,0.018085,[42 28] ; [30 19],[42.35294118 27.64705882] ; [29.64705882 19.35294118],0
d4,1,0.896767,0.016834,[46 26] ; [32 19],[45.65853659 26.34146341] ; [32.34146341 18.65853659],0
a7,1,0.907694,0.013444,[41 31] ; [29 21],[41.31147541 30.68852459] ; [28.68852459 21.31147541],0
u1,1,0.938565,0.00594,[ 4 68] ; [ 3 48],[ 4.09756098 67.90243902] ; [ 2.90243902 48.09756098],0
d2,1,0.942761,0.005155,[27 43] ; [20 31],[27.19008264 42.80991736] ; [19.80991736 31.19008264],0
b2,1,0.988416,0.000211,[17 27] ; [10 16],[16.97142857 27.02857143] ; [10.02857143 15.97142857],0
b3,1,0.988416,0.000211,[17 27] ; [10 16],[16.97142857 27.02857143] ; [10.02857143 15.97142857],0
