Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s8,1,0.0,32.314019,[21 17] ; [ 3 58],[ 9.21212121 28.78787879] ; [14.78787879 46.21212121],1
p7,1,2.8e-05,17.538412,[25 10] ; [16 43],[15.26595745 19.73404255] ; [25.73404255 33.26595745],1
p2,1,3.4e-05,17.157465,[33  5] ; [27 33],[23.26530612 14.73469388] ; [36.73469388 23.26530612],1
v4,1,3.6e-05,17.096513,[37  1] ; [36 24],[28.30612245  9.69387755] ; [44.69387755 15.30612245],1
s7,1,5.9e-05,16.120633,[17 20] ; [ 5 49],[ 8.94505495 28.05494505] ; [13.05494505 40.94505495],1
p11,1,7.5e-05,15.679313,[28 10] ; [20 41],[18.42424242 19.57575758] ; [29.57575758 31.42424242],1
s5,1,0.000148,14.398252,[14 23] ; [ 4 55],[ 6.9375 30.0625] ; [11.0625 47.9375],1
p8,1,0.000428,12.40713,[19 19] ; [10 50],[11.24489796 26.75510204] ; [17.75510204 42.24489796],1
r3,1,0.000726,11.42082,[34  4] ; [35 26],[26.48484848 11.51515152] ; [42.51515152 18.48484848],1
p9,1,0.001753,9.791358,[29  9] ; [27 34],[21.49494949 16.50505051] ; [34.50505051 26.49494949],0
s2,1,0.001861,9.682041,[19 19] ; [12 48],[12.02040816 25.97959184] ; [18.97959184 41.02040816],0
r4,1,0.001955,9.591191,[30  8] ; [29 32],[22.64646465 15.35353535] ; [36.35353535 24.64646465],0
s3,1,0.002035,9.517569,[27 11] ; [23 36],[19.58762887 18.41237113] ; [30.41237113 28.58762887],0
p4,1,0.003565,8.493024,[19 19] ; [13 47],[12.40816327 25.59183673] ; [19.59183673 40.40816327],0
p10,1,0.006545,7.393879,[25 13] ; [23 38],[18.42424242 19.57575758] ; [29.57575758 31.42424242],0
p3,1,0.0077,7.101956,[17 21] ; [12 49],[11.13131313 26.86868687] ; [17.86868687 43.13131313],0
p6,1,0.012309,6.265741,[12 25] ; [ 7 53],[ 7.24742268 29.75257732] ; [11.75257732 48.24742268],0
n2,1,0.023775,5.110992,[10  2] ; [11 14],[6.81081081 5.18918919] ; [14.18918919 10.81081081],0
u2,1,0.050072,3.839031,[15  5] ; [11 13],[11.81818182  8.18181818] ; [14.18181818  9.81818182],0
s4,1,0.051729,3.784516,[11 27] ; [ 8 53],[ 7.29292929 30.70707071] ; [11.70707071 49.29292929],0
d1,1,0.123223,2.375873,[17 21] ; [18 43],[13.43434343 24.56565657] ; [21.56565657 39.43434343],0
v1,1,0.154639,2.025884,[15 22] ; [16 44],[11.82474227 25.17525773] ; [19.17525773 40.82474227],0
r1,1,0.157846,1.994738,[26 12] ; [33 28],[22.64646465 15.35353535] ; [36.35353535 24.64646465],0
a3,1,0.164594,1.931503,[18 20] ; [37 23],[21.32653061 16.67346939] ; [33.67346939 26.32653061],0
u3,1,0.179094,1.805128,[14  6] ; [12 12],[11.81818182  8.18181818] ; [14.18181818  9.81818182],0
a1,1,0.20739,1.589551,[ 2 36] ; [ 8 53],[ 3.83838384 34.16161616] ; [ 6.16161616 54.83838384],0
a4,1,0.209105,1.577613,[12 26] ; [27 34],[14.96969697 23.03030303] ; [24.03030303 36.96969697],0
a8,1,0.246449,1.343319,[ 6 31] ; [ 5 54],[ 4.23958333 32.76041667] ; [ 6.76041667 52.23958333],0
s1,1,0.284843,1.143838,[ 2 36] ; [ 7 53],[ 3.48979592 34.51020408] ; [ 5.51020408 54.48979592],0
p5,1,0.313926,1.014084,[ 2 36] ; [ 1 59],[ 1.16326531 36.83673469] ; [ 1.83673469 58.16326531],0
b5,1,0.321588,0.982475,[25 13] ; [34 27],[22.64646465 15.35353535] ; [36.35353535 24.64646465],0
d2,1,0.372827,0.79422,[13 24] ; [27 34],[15.10204082 21.89795918] ; [24.89795918 36.10204082],0
n3,1,0.403917,0.696635,[5 7] ; [13 10],[6.17142857 5.82857143] ; [11.82857143 11.17142857],0
b3,1,0.457495,0.552015,[ 6 20] ; [12 26],[ 7.3125 18.6875] ; [10.6875 27.3125],0
b2,1,0.457495,0.552015,[ 6 20] ; [12 26],[ 7.3125 18.6875] ; [10.6875 27.3125],0
a6,1,0.491417,0.473423,[25 12] ; [37 24],[23.40816327 13.59183673] ; [38.59183673 22.40816327],0
u1,1,0.546069,0.364406,[ 3 35] ; [ 3 58],[ 2.3030303 35.6969697] ; [ 3.6969697 57.3030303],0
d4,1,0.548668,0.359709,[27 10] ; [41 20],[25.67346939 11.32653061] ; [42.32653061 18.67346939],0
d3,1,0.555222,0.348044,[22 15] ; [32 28],[20.59793814 16.40206186] ; [33.40206186 26.59793814],0
r2,1,0.599939,0.275088,[32  6] ; [48 12],[31.02040816  6.97959184] ; [48.97959184 11.02040816],0
d5,1,0.640338,0.2183,[23 14] ; [35 26],[21.89795918 15.10204082] ; [36.10204082 24.89795918],0
a7,1,0.663007,0.189892,[22 16] ; [38 23],[23.03030303 14.96969697] ; [36.96969697 24.03030303],0
b4,1,0.711615,0.13667,[22 16] ; [33 28],[21.11111111 16.88888889] ; [33.88888889 27.11111111],0
b1,1,0.711615,0.13667,[22 16] ; [33 28],[21.11111111 16.88888889] ; [33.88888889 27.11111111],0
n1,1,0.739356,0.110694,[5 7] ; [ 9 16],[4.54054054 7.45945946] ; [ 9.45945946 15.54054054],0
a2,1,0.794746,0.067679,[ 7 31] ; [10 51],[ 6.52525253 31.47474747] ; [10.47474747 50.52525253],0
n4,1,0.811816,0.056684,[19 19] ; [32 29],[19.57575758 18.42424242] ; [31.42424242 29.57575758],0
p1,1,0.938413,0.00597,[ 3 35] ; [ 5 55],[ 3.10204082 34.89795918] ; [ 4.89795918 55.10204082],0
v3,1,0.942948,0.005122,[ 5 32] ; [ 8 49],[ 5.11702128 31.88297872] ; [ 7.88297872 49.11702128],0
n5,1,0.965792,0.001839,[16 22] ; [25 35],[15.89795918 22.10204082] ; [25.10204082 34.89795918],0
a5,1,0.986659,0.00028,[20 18] ; [32 29],[19.95959596 18.04040404] ; [32.04040404 28.95959596],0
