Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,86.304392,[251 131] ; [ 36 126],[201.53308824 180.46691176] ; [85.46691176 76.53308824],1
s3,1,0.0,81.235487,[271 108] ; [ 48 113],[223.89074074 155.10925926] ; [95.10925926 65.89074074],1
s7,1,0.0,61.82773,[240 130] ; [ 42 112],[199.1221374 170.8778626] ; [82.8778626 71.1221374],1
s8,1,0.0,54.13247,[227 154] ; [ 41 122],[187.69852941 193.30147059] ; [80.30147059 82.69852941],1
s5,1,0.0,47.220955,[177 198] ; [ 26 137],[141.49628253 233.50371747] ; [ 61.50371747 101.49628253],1
s4,1,8e-06,20.02982,[ 83 295] ; [ 10 153],[ 64.97966728 313.02033272] ; [ 28.02033272 134.97966728],1
p10,1,0.000105,15.04802,[337  42] ; [123  39],[322.25508318  56.74491682] ; [137.74491682  24.25508318],1
p4,1,0.001229,10.445947,[277 105] ; [94 67],[260.99815838 121.00184162] ; [110.00184162  50.99815838],0
n5,1,0.00123,10.444356,[306  75] ; [110  53],[291.35294118  89.64705882] ; [124.64705882  38.35294118],0
p5,1,0.001242,10.426405,[ 63 319] ; [ 10 152],[ 51.26102941 330.73897059] ; [ 21.73897059 140.26102941],0
p9,1,0.001443,10.149884,[342  39] ; [129  33],[330.48066298  50.51933702] ; [140.51933702  21.48066298],0
p6,1,0.001794,9.749035,[198 182] ; [59 99],[181.52416357 198.47583643] ; [75.47583643 82.52416357],0
u1,1,0.004157,8.213881,[ 82 301] ; [ 18 145],[ 70.14652015 312.85347985] ; [ 29.85347985 133.14652015],0
p12,1,0.004245,8.175981,[ 40 342] ; [  5 157],[ 31.59926471 350.40073529] ; [ 13.40073529 148.59926471],0
d5,1,0.011474,6.390398,[321  59] ; [122  40],[310.5904059  69.4095941] ; [132.4095941  29.5904059],0
u3,1,0.013682,6.078685,[62 36] ; [21 29],[54.95945946 43.04054054] ; [28.04054054 21.95945946],0
d4,1,0.014109,6.024484,[324  56] ; [124  38],[314.09594096  65.90405904] ; [133.90405904  28.09594096],0
d3,1,0.018069,5.589417,[280 101] ; [102  59],[268.52767528 112.47232472] ; [113.47232472  47.52767528],0
a5,1,0.040529,4.195591,[293  90] ; [111  52],[283.39194139  99.60805861] ; [120.60805861  42.39194139],0
