Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,25.732667,[1 5] ; [99 11],[5.17241379 0.82758621] ; [94.82758621 15.17241379],1
s6,1,0.009659,6.696752,[3 3] ; [94 13],[5.15044248 0.84955752] ; [91.84955752 15.15044248],0
r2,1,0.016185,5.782662,[4 2] ; [103   7],[5.53448276 0.46551724] ; [101.46551724   8.53448276],0
p9,1,0.040586,4.193226,[4 2] ; [101   9],[5.43103448 0.56896552] ; [99.56896552 10.43103448],0
p10,1,0.077671,3.11297,[4 2] ; [99 11],[5.32758621 0.67241379] ; [97.67241379 12.32758621],0
a3,1,0.088529,2.900925,[2 4] ; [74 36],[3.93103448 2.06896552] ; [72.06896552 37.93103448],0
v4,1,0.128551,2.309911,[5 1] ; [105   4],[5.73913043 0.26086957] ; [104.26086957   4.73913043],0
n6,1,0.129569,2.297655,[4 2] ; [96 13],[5.2173913 0.7826087] ; [94.7826087 14.2173913],0
v2,1,0.144402,2.130416,[1 5] ; [50 56],[2.73214286 3.26785714] ; [48.26785714 57.73214286],0
d5,1,0.165559,1.922706,[3 3] ; [83 27],[4.44827586 1.55172414] ; [81.55172414 28.44827586],0
s3,1,0.175875,1.832143,[3 3] ; [81 27],[4.42105263 1.57894737] ; [79.57894737 28.42105263],0
s1,1,0.195188,1.678018,[1 5] ; [  5 104],[0.31304348 5.68695652] ; [  5.68695652 103.31304348],0
b5,1,0.237172,1.397327,[5 1] ; [65 45],[3.62068966 2.37931034] ; [66.37931034 43.62068966],0
d1,1,0.269329,1.220163,[2 4] ; [62 48],[3.31034483 2.68965517] ; [60.68965517 49.31034483],0
u2,1,0.291841,1.111111,[3 1] ; [17 19],[2. 2.] ; [18. 18.],0
p3,1,0.310411,1.028927,[2 4] ; [60 50],[3.20689655 2.79310345] ; [58.79310345 51.20689655],0
s8,1,0.377793,0.77787,[2 4] ; [57 53],[3.05172414 2.94827586] ; [55.94827586 54.05172414],0
a7,1,0.411538,0.674354,[3 3] ; [73 37],[3.93103448 2.06896552] ; [72.06896552 37.93103448],0
v1,1,0.414031,0.667196,[2 4] ; [55 54],[2.97391304 3.02608696] ; [54.02608696 54.97391304],0
a6,1,0.470345,0.521165,[3 3] ; [71 39],[3.82758621 2.17241379] ; [70.17241379 39.82758621],0
d4,1,0.471068,0.51947,[4 2] ; [87 23],[4.70689655 1.29310345] ; [86.29310345 23.70689655],0
p4,1,0.500663,0.453532,[3 3] ; [70 40],[3.77586207 2.22413793] ; [69.22413793 40.77586207],0
u3,1,0.586214,0.296296,[2 2] ; [23 13],[2.5 1.5] ; [22.5 13.5],0
b4,1,0.627053,0.236078,[3 3] ; [66 44],[3.56896552 2.43103448] ; [65.43103448 44.56896552],0
p7,1,0.631386,0.230186,[3 2] ; [75 32],[3.48214286 1.51785714] ; [74.51785714 32.48214286],0
p8,1,0.634005,0.226669,[3 3] ; [64 43],[3.55752212 2.44247788] ; [63.44247788 43.55752212],0
d2,1,0.659731,0.19385,[3 3] ; [45 65],[2.48275862 3.51724138] ; [45.51724138 64.48275862],0
a4,1,0.745125,0.105673,[2 4] ; [44 66],[2.37931034 3.62068966] ; [43.62068966 66.37931034],0
n5,1,0.765059,0.089308,[5 1] ; [86 24],[4.70689655 1.29310345] ; [86.29310345 23.70689655],0
p6,1,0.774685,0.081941,[3 3] ; [48 61],[2.66086957 3.33913043] ; [48.33913043 60.66086957],0
s7,1,0.81161,0.056811,[4 2] ; [68 42],[3.72413793 2.27586207] ; [68.27586207 41.72413793],0
s2,1,0.819159,0.05227,[4 2] ; [76 31],[4.24778761 1.75221239] ; [75.75221239 31.24778761],0
n4,1,0.824069,0.049424,[4 2] ; [78 32],[4.24137931 1.75862069] ; [77.75862069 32.24137931],0
d3,1,0.824069,0.049424,[4 2] ; [78 32],[4.24137931 1.75862069] ; [77.75862069 32.24137931],0
a5,1,0.938192,0.006013,[4 2] ; [75 35],[4.0862069 1.9137931] ; [74.9137931 35.0862069],0
b1,1,0.938192,0.006013,[2 4] ; [35 75],[1.9137931 4.0862069] ; [35.0862069 74.9137931],0
s5,1,1.0,0.0,[3 3] ; [51 51],[3. 3.] ; [51. 51.],0
