Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,45.774408,[146   7] ; [24 19],[132.70408163  20.29591837] ; [37.29591837  5.70408163],1
s3,1,0.000241,13.483664,[138  13] ; [30 13],[130.7628866  20.2371134] ; [37.2371134  5.7628866],1
r2,1,0.000528,12.013527,[147   4] ; [35  7],[142.39378238   8.60621762] ; [39.60621762  2.39378238],1
r3,1,0.000997,10.833883,[148   3] ; [37  6],[143.99484536   7.00515464] ; [41.00515464  1.99484536],1
n4,1,0.00114,10.585258,[120  33] ; [23 20],[111.62755102  41.37244898] ; [31.37244898 11.62755102],0
d1,1,0.002794,8.937528,[96 57] ; [16 27],[87.42857143 65.57142857] ; [24.57142857 18.42857143],0
a1,1,0.00283,8.913759,[  4 149] ; [ 6 37],[  7.80612245 145.19387755] ; [ 2.19387755 40.80612245],0
s6,1,0.003837,8.359316,[133  18] ; [30 13],[126.87113402  24.12886598] ; [36.12886598  6.87113402],0
v4,1,0.006381,7.439424,[147   5] ; [36  6],[143.3814433   8.6185567] ; [39.6185567  2.3814433],0
d2,1,0.00682,7.319716,[85 67] ; [14 29],[77.16923077 74.83076923] ; [21.83076923 21.16923077],0
n5,1,0.008583,6.907539,[113  39] ; [23 20],[106.01025641  45.98974359] ; [29.98974359 13.01025641],0
d4,1,0.010729,6.509685,[128  23] ; [29 14],[122.20103093  28.79896907] ; [34.79896907  8.20103093],0
a4,1,0.010739,6.507983,[72 80] ; [11 32],[64.6974359 87.3025641] ; [18.3025641 24.6974359],0
v2,1,0.012732,6.20595,[72 76] ; [11 30],[64.99470899 83.00529101] ; [18.00529101 22.99470899],0
u1,1,0.013382,6.117929,[ 37 116] ; [ 3 40],[ 31.2244898 121.7755102] ; [ 8.7755102 34.2244898],0
d5,1,0.016923,5.70429,[124  28] ; [27 15],[118.30927835  33.69072165] ; [32.69072165  9.30927835],0
a7,1,0.023475,5.133015,[120  32] ; [26 16],[114.39175258  37.60824742] ; [31.60824742 10.39175258],0
a2,1,0.031784,4.610134,[ 42 111] ; [ 5 38],[ 36.68877551 116.31122449] ; [10.31122449 32.68877551],0
p2,1,0.055785,3.658458,[131  21] ; [31 11],[126.92783505  25.07216495] ; [35.07216495  6.92783505],0
a3,1,0.108407,2.577295,[108  44] ; [25 18],[103.67179487  48.32820513] ; [29.32820513 13.67179487],0
s4,1,0.108628,2.574062,[ 40 109] ; [17 26],[ 44.234375 104.765625] ; [12.765625 30.234375],0
a5,1,0.129222,2.301829,[107  45] ; [25 18],[102.89230769  49.10769231] ; [29.10769231 13.89230769],0
