Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,65.649383,[80 32] ; [ 1 48],[56.34782609 55.65217391] ; [24.65217391 24.34782609],1
d4,1,0.0,29.365412,[99 13] ; [24 25],[85.56521739 26.43478261] ; [37.43478261 11.56521739],1
d2,1,0.0,26.096123,[69 42] ; [ 9 40],[54.1125 56.8875] ; [23.8875 25.1125],1
a4,1,1e-06,23.479167,[62 50] ; [ 7 42],[48. 64.] ; [21. 28.],1
a3,1,1.1e-05,19.275697,[82 30] ; [18 31],[69.56521739 42.43478261] ; [30.43478261 18.56521739],1
d3,1,8.5e-05,15.442214,[74 38] ; [16 33],[62.60869565 49.39130435] ; [27.39130435 21.60869565],1
s7,1,0.000204,13.791789,[52 53] ; [ 8 38],[41.7218543 63.2781457] ; [18.2781457 27.7218543],1
a5,1,0.000223,13.630022,[82 30] ; [21 28],[71.65217391 40.34782609] ; [31.34782609 17.65217391],1
a2,1,0.000486,12.166928,[28 84] ; [ 1 48],[20.17391304 91.82608696] ; [ 8.82608696 40.17391304],1
s8,1,0.002172,9.398107,[51 60] ; [10 39],[42.31875 68.68125] ; [18.68125 30.31875],0
u1,1,0.002431,9.192043,[23 89] ; [ 1 48],[16.69565217 95.30434783] ; [ 7.30434783 41.69565217],0
p11,1,0.017627,5.632815,[65 47] ; [38 11],[71.65217391 40.34782609] ; [31.34782609 17.65217391],0
r2,1,0.0472,3.938249,[103   7] ; [41  8],[99.62264151 10.37735849] ; [44.37735849  4.62264151],0
n2,1,0.053369,3.732332,[30 14] ; [14  1],[32.81355932 11.18644068] ; [11.18644068  3.81355932],0
a7,1,0.070948,3.260956,[74 38] ; [25 24],[68.86956522 43.13043478] ; [30.13043478 18.86956522],0
s6,1,0.082562,3.013734,[69 41] ; [23 25],[64.05063291 45.94936709] ; [27.94936709 20.05063291],0
v2,1,0.097361,2.74825,[61 44] ; [20 26],[56.32450331 48.67549669] ; [24.67549669 21.32450331],0
a6,1,0.109281,2.564584,[70 42] ; [24 25],[65.39130435 46.60869565] ; [28.60869565 20.39130435],0
s2,1,0.110301,2.549897,[56 56] ; [17 30],[51.42138365 60.57861635] ; [21.57861635 25.42138365],0
p8,1,0.127942,2.317295,[22 90] ; [15 34],[25.73913043 86.26086957] ; [11.26086957 37.73913043],0
p4,1,0.233911,1.416918,[42 70] ; [13 34],[38.74213836 73.25786164] ; [16.25786164 30.74213836],0
s1,1,0.252979,1.306776,[  6 105] ; [ 5 43],[  7.67924528 103.32075472] ; [ 3.32075472 44.67924528],0
s5,1,0.256045,1.290014,[32 72] ; [10 36],[29.12 74.88] ; [12.88 33.12],0
a8,1,0.261636,1.26008,[ 9 98] ; [ 7 42],[10.97435897 96.02564103] ; [ 5.02564103 43.97435897],0
p12,1,0.268841,1.222652,[  6 105] ; [ 5 44],[  7.63125 103.36875] ; [ 3.36875 45.63125],0
n6,1,0.32149,0.982876,[86 26] ; [34 15],[83.47826087 28.52173913] ; [36.52173913 12.47826087],0
u3,1,0.344461,0.893757,[20 10] ; [17 14],[18.19672131 11.80327869] ; [18.80327869 12.19672131],0
b4,1,0.351658,0.867465,[66 46] ; [25 24],[63.30434783 48.69565217] ; [27.69565217 21.30434783],0
p5,1,0.352219,0.865446,[  5 104] ; [ 4 44],[  6.24840764 102.75159236] ; [ 2.75159236 45.24840764],0
p9,1,0.364436,0.822547,[72 36] ; [29 20],[69.47770701 38.52229299] ; [31.52229299 17.47770701],0
p1,1,0.379409,0.772616,[  7 105] ; [ 5 44],[  8.34782609 103.65217391] ; [ 3.65217391 45.34782609],0
b5,1,0.389976,0.739016,[72 40] ; [28 21],[69.56521739 42.43478261] ; [30.43478261 18.56521739],0
n3,1,0.401486,0.703871,[28 14] ; [11  3],[29.25 12.75] ; [9.75 4.25],0
r1,1,0.448279,0.575,[82 30] ; [33 16],[80. 32.] ; [35. 14.],0
a1,1,0.458995,0.548344,[  8 104] ; [ 2 47],[  6.95652174 105.04347826] ; [ 3.04347826 45.95652174],0
s3,1,0.468404,0.525739,[56 56] ; [21 27],[53.9 58.1] ; [23.1 24.9],0
n5,1,0.502294,0.450086,[66 46] ; [31 17],[67.9 44.1] ; [29.1 18.9],0
b2,1,0.599045,0.276439,[27 47] ; [ 8 18],[25.9 48.1] ; [ 9.1 16.9],0
b3,1,0.599045,0.276439,[27 47] ; [ 8 18],[25.9 48.1] ; [ 9.1 16.9],0
u2,1,0.767669,0.087276,[17 12] ; [17 14],[16.43333333 12.56666667] ; [17.56666667 13.43333333],0
p10,1,0.783146,0.075747,[69 41] ; [29 19],[68.2278481 41.7721519] ; [29.7721519 18.2278481],0
n4,1,0.841822,0.039826,[69 43] ; [31 18],[69.56521739 42.43478261] ; [30.43478261 18.56521739],0
p7,1,0.845052,0.038195,[38 72] ; [17 30],[38.53503185 71.46496815] ; [16.46496815 30.53503185],0
p3,1,0.845423,0.03801,[38 73] ; [16 33],[37.4625 73.5375] ; [16.5375 32.4625],0
v1,1,0.905571,0.014072,[43 65] ; [20 29],[43.33757962 64.66242038] ; [19.66242038 29.33757962],0
v4,1,0.908118,0.01332,[99 13] ; [43  6],[98.7826087 13.2173913] ; [43.2173913  5.7826087],0
v3,1,0.913602,0.011772,[36 67] ; [16 31],[35.70666667 67.29333333] ; [16.29333333 30.70666667],0
p6,1,0.929367,0.007857,[24 86] ; [11 38],[24.21383648 85.78616352] ; [10.78616352 38.21383648],0
s4,1,0.942669,0.005172,[23 87] ; [10 39],[22.83018868 87.16981132] ; [10.16981132 38.83018868],0
n1,1,0.947693,0.004304,[18 25] ; [6 8],[18.10526316 24.89473684] ; [5.89473684 8.10526316],0
b1,1,0.952383,0.003566,[52 60] ; [23 26],[52.17391304 59.82608696] ; [22.82608696 26.17391304],0
r4,1,1.0,0.0,[96 16] ; [42  7],[96. 16.] ; [42.  7.],0
