Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s5,1,0.01739,5.656566,[7 7] ; [13 53],[ 3.5 10.5] ; [16.5 49.5],0
a6,1,0.551654,0.354363,[8 8] ; [39 28],[9.06024096 6.93975904] ; [37.93975904 29.06024096],0
a3,1,0.597751,0.278402,[10  6] ; [37 30],[9.06024096 6.93975904] ; [37.93975904 29.06024096],0
r3,1,0.609221,0.261311,[15  1] ; [60  7],[14.45783133  1.54216867] ; [60.54216867  6.45783133],0
u3,1,0.650147,0.205714,[4 2] ; [17 13],[3.5 2.5] ; [17.5 12.5],0
p1,1,0.665983,0.186337,[ 2 14] ; [ 6 61],[ 1.54216867 14.45783133] ; [ 6.45783133 60.54216867],0
n6,1,0.675759,0.174939,[12  4] ; [46 20],[11.31707317  4.68292683] ; [46.68292683 19.31707317],0
v3,1,0.696625,0.152006,[ 4 11] ; [21 45],[ 4.62962963 10.37037037] ; [20.37037037 45.62962963],0
n3,1,0.705591,0.14272,[5 2] ; [14  8],[4.5862069 2.4137931] ; [14.4137931  7.5862069],0
a4,1,0.706309,0.141992,[8 8] ; [30 37],[7.3253012 8.6746988] ; [30.6746988 36.3253012],0
p7,1,0.706309,0.141992,[8 8] ; [37 30],[8.6746988 7.3253012] ; [36.3253012 30.6746988],0
s1,1,0.72645,0.122396,[ 1 15] ; [ 6 61],[ 1.34939759 14.65060241] ; [ 5.65060241 61.34939759],0
a7,1,0.730439,0.118709,[11  5] ; [43 24],[10.40963855  5.59036145] ; [43.59036145 23.40963855],0
n1,1,0.741854,0.108503,[4 3] ; [11 11],[3.62068966 3.37931034] ; [11.37931034 10.62068966],0
b2,1,0.743034,0.107478,[3 7] ; [17 31],[3.44827586 6.55172414] ; [16.55172414 31.44827586],0
b3,1,0.743034,0.107478,[3 7] ; [17 31],[3.44827586 6.55172414] ; [16.55172414 31.44827586],0
r4,1,0.751047,0.100653,[13  3] ; [52 15],[12.53012048  3.46987952] ; [52.46987952 14.53012048],0
a1,1,0.766156,0.088451,[ 1 15] ; [ 3 64],[ 0.77108434 15.22891566] ; [ 3.22891566 63.77108434],0
u2,1,0.831981,0.045012,[2 4] ; [11 18],[2.22857143 3.77142857] ; [10.77142857 18.22857143],0
u1,1,0.848477,0.036504,[ 3 13] ; [14 53],[ 3.27710843 12.72289157] ; [13.72289157 53.27710843],0
p11,1,0.872075,0.025928,[8 8] ; [32 35],[7.71084337 8.28915663] ; [32.28915663 34.71084337],0
p6,1,0.900043,0.015777,[ 6 10] ; [24 43],[ 5.78313253 10.21686747] ; [24.21686747 42.78313253],0
a2,1,0.9375,0.006148,[ 3 13] ; [12 55],[ 2.89156627 13.10843373] ; [12.10843373 54.89156627],0
b1,1,0.957219,0.002878,[8 8] ; [34 33],[8.09638554 7.90361446] ; [33.90361446 33.09638554],0
