Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,1.4e-05,18.870606,[60 14] ; [45 48],[46.52694611 27.47305389] ; [58.47305389 34.52694611],1
p8,1,9.1e-05,15.317866,[54 22] ; [39 56],[41.33333333 34.66666667] ; [51.66666667 43.33333333],1
p4,1,0.000742,11.380263,[61 15] ; [53 42],[50.66666667 25.33333333] ; [63.33333333 31.66666667],1
s5,1,0.003823,8.366064,[39 34] ; [29 64],[29.90361446 43.09638554] ; [38.09638554 54.90361446],0
r2,1,0.009608,6.706122,[74  1] ; [84 11],[69.70588235  5.29411765] ; [88.29411765  6.70588235],0
d1,1,0.009752,6.679688,[51 25] ; [45 50],[42.66666667 33.33333333] ; [53.33333333 41.66666667],0
p2,1,0.011332,6.4125,[70  6] ; [74 21],[64. 12.] ; [80. 15.],0
s2,1,0.014178,6.015823,[59 17] ; [57 38],[51.55555556 24.44444444] ; [64.44444444 30.55555556],0
p3,1,0.01806,5.590272,[47 29] ; [41 53],[39.34117647 36.65882353] ; [48.65882353 45.34117647],0
b4,1,0.018269,5.570135,[31 45] ; [56 39],[38.66666667 37.33333333] ; [48.33333333 46.66666667],0
p5,1,0.028014,4.827221,[19 57] ; [11 81],[13.57142857 62.42857143] ; [16.42857143 75.57142857],0
b2,1,0.042969,4.096639,[28 26] ; [21 42],[22.61538462 31.38461538] ; [26.38461538 36.61538462],0
b3,1,0.042969,4.096639,[28 26] ; [21 42],[22.61538462 31.38461538] ; [26.38461538 36.61538462],0
p1,1,0.048987,3.875811,[13 63] ; [ 7 88],[ 8.88888889 67.11111111] ; [11.11111111 83.88888889],0
d4,1,0.059867,3.541078,[64 11] ; [69 25],[59.02366864 15.97633136] ; [73.97633136 20.02366864],0
a4,1,0.059868,3.541039,[43 33] ; [40 55],[36.88888889 39.11111111] ; [46.11111111 48.88888889],0
r4,1,0.073331,3.206836,[69  7] ; [77 18],[64.88888889 11.11111111] ; [81.11111111 13.88888889],0
v3,1,0.118398,2.438392,[22 54] ; [17 74],[17.74850299 58.25149701] ; [21.25149701 69.74850299],0
r1,1,0.139745,2.180767,[63 13] ; [69 25],[59.01176471 16.98823529] ; [72.98823529 21.01176471],0
p11,1,0.144759,2.126626,[61 15] ; [67 28],[56.88888889 19.11111111] ; [71.11111111 23.88888889],0
b5,1,0.147806,2.09475,[38 38] ; [58 37],[42.66666667 33.33333333] ; [53.33333333 41.66666667],0
s3,1,0.177337,1.819802,[59 16] ; [66 29],[55.14705882 19.85294118] ; [69.85294118 25.14705882],0
d3,1,0.200838,1.636272,[57 19] ; [62 32],[53.2 22.8] ; [65.8 28.2],0
s4,1,0.238099,1.391813,[26 49] ; [25 70],[22.5 52.5] ; [28.5 66.5],0
d2,1,0.254736,1.297142,[39 37] ; [40 54],[35.31764706 40.68235294] ; [43.68235294 50.31764706],0
p9,1,0.260844,1.264274,[67  9] ; [77 17],[64.37647059 11.62352941] ; [79.62352941 14.37647059],0
a1,1,0.292497,1.10809,[ 5 71] ; [ 3 92],[ 3.55555556 72.44444444] ; [ 4.44444444 90.55555556],0
p12,1,0.324687,0.969971,[ 7 69] ; [ 5 89],[ 5.36470588 70.63529412] ; [ 6.63529412 87.36470588],0
s8,1,0.338509,0.916071,[51 25] ; [57 38],[48. 28.] ; [60. 35.],0
u3,1,0.426262,0.632988,[15  5] ; [14  8],[13.80952381  6.19047619] ; [15.19047619  6.80952381],0
a6,1,0.44275,0.589144,[40 36] ; [55 39],[42.47058824 33.52941176] ; [52.52941176 41.47058824],0
a5,1,0.452137,0.565289,[56 20] ; [65 30],[53.77777778 22.22222222] ; [67.22222222 27.77777778],0
p10,1,0.457726,0.551449,[64 12] ; [75 19],[62.14117647 13.85882353] ; [76.85882353 17.14117647],0
