Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.016121,5.789664,[8 6] ; [14 44],[4.27777778 9.72222222] ; [17.72222222 40.27777778],0
v1,1,0.018596,5.539086,[ 1 13] ; [23 34],[4.73239437 9.26760563] ; [19.26760563 37.73239437],0
v4,1,0.019891,5.421429,[13  1] ; [33 22],[9.33333333 4.66666667] ; [36.66666667 18.33333333],0
s7,1,0.023118,5.159617,[8 6] ; [14 41],[4.46376812 9.53623188] ; [17.53623188 37.46376812],0
p6,1,0.03853,4.281492,[6 8] ; [10 48],[ 3.11111111 10.88888889] ; [12.88888889 45.11111111],0
a6,1,0.074581,3.179204,[6 8] ; [41 19],[8.89189189 5.10810811] ; [38.10810811 21.89189189],0
v3,1,0.09079,2.860314,[ 1 13] ; [17 42],[ 3.45205479 10.54794521] ; [14.54794521 44.45205479],0
p7,1,0.102854,2.660726,[8 5] ; [21 36],[5.38571429 7.61428571] ; [23.61428571 33.38571429],0
p10,1,0.112776,2.514881,[11  3] ; [31 25],[8.4 5.6] ; [33.6 22.4],0
p2,1,0.119642,2.422007,[11  3] ; [33 26],[8.43835616 5.56164384] ; [35.56164384 23.43835616],0
r1,1,0.122857,2.380512,[ 2 12] ; [21 38],[4.4109589 9.5890411] ; [18.5890411 40.4109589],0
a5,1,0.12646,2.335435,[6 8] ; [39 21],[8.51351351 5.48648649] ; [36.48648649 23.51351351],0
p8,1,0.141384,2.162829,[7 6] ; [19 40],[4.69444444 8.30555556] ; [21.30555556 37.69444444],0
s3,1,0.143235,2.142857,[8 6] ; [20 36],[5.6 8.4] ; [22.4 33.6],0
d3,1,0.150499,2.067188,[12  2] ; [39 20],[9.78082192 4.21917808] ; [41.21917808 17.78082192],0
s6,1,0.151709,2.054981,[8 6] ; [21 37],[5.63888889 8.36111111] ; [23.36111111 34.63888889],0
u2,1,0.152057,2.051491,[5 2] ; [ 8 12],[3.37037037 3.62962963] ; [ 9.62962963 10.37037037],0
a4,1,0.193676,1.689429,[ 3 11] ; [24 36],[5.10810811 8.89189189] ; [21.89189189 38.10810811],0
b4,1,0.198983,1.64982,[6 8] ; [37 23],[8.13513514 5.86486486] ; [34.86486486 25.13513514],0
a2,1,0.211524,1.560964,[ 1 13] ; [13 47],[ 2.64864865 11.35135135] ; [11.35135135 48.64864865],0
n3,1,0.214618,1.54,[4 1] ; [14 14],[2.72727273 2.27272727] ; [15.27272727 12.72727273],0
b5,1,0.218469,1.514399,[10  4] ; [32 28],[7.94594595 6.05405405] ; [34.05405405 25.94594595],0
u3,1,0.263978,1.247772,[4 3] ; [ 7 14],[2.75 4.25] ; [ 8.25 12.75],0
a3,1,0.318945,0.993267,[7 7] ; [38 21],[8.63013699 5.36986301] ; [36.36986301 22.63013699],0
s5,1,0.367086,0.813505,[ 1 10] ; [12 46],[2.07246377 8.92753623] ; [10.92753623 47.07246377],0
s8,1,0.408539,0.683048,[ 4 10] ; [11 48],[ 2.87671233 11.12328767] ; [12.12328767 46.87671233],0
n4,1,0.412543,0.67146,[6 8] ; [33 27],[7.37837838 6.62162162] ; [31.62162162 28.37837838],0
p4,1,0.425368,0.635436,[6 8] ; [19 41],[4.72972973 9.27027027] ; [20.27027027 39.72972973],0
n6,1,0.432312,0.616605,[9 5] ; [30 27],[7.69014085 6.30985915] ; [31.30985915 25.69014085],0
d4,1,0.459006,0.548317,[12  2] ; [46 14],[10.97297297  3.02702703] ; [47.02702703 12.97297297],0
v2,1,0.489902,0.47674,[7 6] ; [26 34],[5.87671233 7.12328767] ; [27.12328767 32.87671233],0
u1,1,0.523396,0.407196,[ 1 13] ; [ 8 52],[ 1.7027027 12.2972973] ; [ 7.2972973 52.7027027],0
d5,1,0.580248,0.305833,[10  4] ; [47 13],[10.78378378  3.21621622] ; [46.21621622 13.78378378],0
n1,1,0.586287,0.29618,[1 4] ; [ 9 19],[1.51515152 3.48484848] ; [ 8.48484848 19.51515152],0
d2,1,0.667157,0.184945,[6 8] ; [22 38],[5.2972973 8.7027027] ; [22.7027027 37.2972973],0
n5,1,0.674126,0.176813,[8 6] ; [29 28],[7.29577465 6.70422535] ; [29.70422535 27.29577465],0
a1,1,0.74221,0.108194,[ 1 13] ; [ 6 54],[ 1.32432432 12.67567568] ; [ 5.67567568 54.32432432],0
p11,1,0.796756,0.066331,[8 6] ; [32 28],[7.56756757 6.43243243] ; [32.43243243 27.56756757],0
b2,1,0.849286,0.036111,[3 6] ; [ 9 21],[2.76923077 6.23076923] ; [ 9.23076923 20.76923077],0
b3,1,0.849286,0.036111,[3 6] ; [ 9 21],[2.76923077 6.23076923] ; [ 9.23076923 20.76923077],0
n2,1,0.854403,0.033673,[3 2] ; [18 10],[3.18181818 1.81818182] ; [17.81818182 10.18181818],0
p9,1,0.877791,0.023645,[9 5] ; [36 22],[8.75 5.25] ; [36.25 21.75],0
d1,1,0.910548,0.012622,[7 7] ; [29 31],[6.81081081 7.18918919] ; [29.18918919 30.81081081],0
r3,1,0.964921,0.001934,[9 5] ; [37 20],[9.07042254 4.92957746] ; [36.92957746 20.07042254],0
b1,1,0.974165,0.001049,[6 8] ; [26 34],[6.05405405 7.94594595] ; [25.94594595 34.05405405],0
r2,1,0.977354,0.000806,[8 5] ; [33 21],[7.95522388 5.04477612] ; [33.04477612 20.95522388],0
p3,1,0.985645,0.000324,[ 4 10] ; [17 42],[4.02739726 9.97260274] ; [16.97260274 42.02739726],0
