Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p10,1,0.0,68.067014,[41 67] ; [253  62],[75.06382979 32.93617021] ; [218.93617021  96.06382979],1
p9,1,0.0,63.499453,[48 59] ; [266  51],[79.24056604 27.75943396] ; [234.75943396  82.24056604],1
r3,1,0.0,53.640198,[79 32] ; [305  13],[99.35664336 11.64335664] ; [284.64335664  33.35664336],1
p2,1,0.0,52.708619,[56 55] ; [267  48],[84.16197183 26.83802817] ; [238.83802817  76.16197183],1
r4,1,0.0,51.933001,[65 47] ; [285  35],[90.74074074 21.25925926] ; [259.25925926  60.74074074],1
n6,1,0.0,33.327937,[60 51] ; [260  58],[82.7972028 28.2027972] ; [237.2027972  80.7972028],1
v4,1,0.0,29.690251,[83 28] ; [298  20],[98.58041958 12.41958042] ; [282.41958042  35.58041958],1
p8,1,1.5e-05,18.677308,[30 79] ; [162 153],[49.35849057 59.64150943] ; [142.64150943 172.35849057],1
p4,1,5.3e-05,16.350221,[32 77] ; [164 153],[50.15023474 58.84976526] ; [145.84976526 171.15023474],1
r1,1,0.000169,14.146939,[63 47] ; [242  76],[78.38785047 31.61214953] ; [226.61214953  91.38785047],1
s8,1,0.000279,13.206893,[  7 104] ; [ 69 251],[19.57308585 91.42691415] ; [ 56.42691415 263.57308585],1
v1,1,0.000774,11.301572,[36 75] ; [158 152],[51.14964371 59.85035629] ; [142.85035629 167.14964371],1
v2,1,0.001031,10.771944,[38 69] ; [163 139],[52.58435208 54.41564792] ; [148.41564792 153.58435208],0
p6,1,0.001764,9.780238,[14 94] ; [ 87 225],[25.97142857 82.02857143] ; [ 75.02857143 236.97142857],0
d5,1,0.004188,8.200413,[73 39] ; [252  68],[84.25925926 27.74074074] ; [240.74074074  79.25925926],0
a6,1,0.005396,7.741651,[63 49] ; [226  94],[74.92592593 37.07407407] ; [214.07407407 105.92592593],0
u2,1,0.005709,7.639808,[16 32] ; [71 54],[24.13872832 23.86127168] ; [62.86127168 62.13872832],0
p3,1,0.006608,7.376663,[29 81] ; [130 188],[40.86448598 69.13551402] ; [118.13551402 199.86448598],0
n4,1,0.006818,7.320414,[64 47] ; [229  91],[75.45939675 35.54060325] ; [217.54060325 102.45939675],0
d1,1,0.007105,7.246253,[44 68] ; [173 147],[56.25925926 55.74074074] ; [160.74074074 159.25925926],0
n5,1,0.010958,6.47206,[61 50] ; [216 100],[72.00702576 38.99297424] ; [204.99297424 111.00702576],0
r2,1,0.014345,5.995227,[91 18] ; [290  26],[97.71529412 11.28470588] ; [283.28470588  32.71529412],0
d3,1,0.015341,5.87693,[57 54] ; [206 114],[67.73317865 43.26682135] ; [195.26682135 124.73317865],0
p12,1,0.01876,5.523721,[  1 110] ; [ 21 296],[  5.70560748 105.29439252] ; [ 16.29439252 300.70560748],0
s1,1,0.02118,5.311939,[  7 104] ; [  6 307],[  3.40330189 107.59669811] ; [  9.59669811 303.40330189],0
p7,1,0.021593,5.278283,[48 60] ; [178 133],[58.25298329 49.74701671] ; [167.74701671 143.25298329],0
b1,1,0.025702,4.975939,[54 58] ; [116 204],[44.07407407 67.92592593] ; [125.92592593 194.07407407],0
u3,1,0.032147,4.590659,[17 31] ; [67 58],[23.30635838 24.69364162] ; [60.69364162 64.30635838],0
s6,1,0.035167,4.437036,[39 72] ; [147 168],[48.46478873 62.53521127] ; [137.53521127 177.46478873],0
s5,1,0.040806,4.184041,[14 94] ; [ 69 244],[21.29216152 86.70783848] ; [ 61.70783848 251.29216152],0
b4,1,0.048329,3.898502,[57 55] ; [197 123],[65.85185185 46.14814815] ; [188.14814815 131.85185185],0
a1,1,0.069497,3.294861,[  9 103] ; [ 12 308],[  5.44444444 106.55555556] ; [ 15.55555556 304.44444444],0
a5,1,0.073652,3.199699,[64 48] ; [213 107],[71.81481481 40.18518519] ; [205.18518519 114.81481481],0
d4,1,0.079895,3.067027,[79 33] ; [251  68],[85.75406032 26.24593968] ; [244.24593968  74.75406032],0
n2,1,0.083977,2.986205,[25 17] ; [54 18],[29.10526316 12.89473684] ; [49.89473684 22.10526316],0
s2,1,0.090801,2.860122,[22 90] ; [ 88 229],[28.71794872 83.28205128] ; [ 81.28205128 235.71794872],0
a7,1,0.116369,2.465518,[70 41] ; [226  92],[76.58741259 34.41258741] ; [219.41258741  98.58741259],0
n3,1,0.151075,2.061362,[25 15] ; [55 18],[28.31858407 11.68141593] ; [51.68141593 21.31858407],0
u1,1,0.216136,1.529843,[  8 104] ; [ 36 284],[ 11.40740741 100.59259259] ; [ 32.59259259 287.40740741],0
p1,1,0.241804,1.370043,[  6 106] ; [ 28 289],[  8.87645688 103.12354312] ; [ 25.12354312 291.87645688],0
p5,1,0.26018,1.267798,[  4 105] ; [ 21 297],[  6.38173302 102.61826698] ; [ 18.61826698 299.38173302],0
n1,1,0.287495,1.131313,[15 25] ; [20 52],[12.5 27.5] ; [22.5 49.5],0
a4,1,0.356627,0.849735,[38 72] ; [126 193],[42.05128205 67.94871795] ; [121.94871795 197.05128205],0
a8,1,0.415324,0.663507,[10 95] ; [ 37 259],[12.30673317 92.69326683] ; [ 34.69326683 261.30673317],0
s3,1,0.441823,0.591543,[35 74] ; [114 201],[38.30424528 70.69575472] ; [110.69575472 204.30424528],0
a3,1,0.491301,0.473676,[62 47] ; [194 126],[65.04428904 43.95571096] ; [190.95571096 129.04428904],0
b5,1,0.526575,0.400996,[71 41] ; [192 128],[68.18518519 43.81481481] ; [194.81481481 125.18518519],0
v3,1,0.665744,0.186621,[31 75] ; [ 97 211],[32.77294686 73.22705314] ; [ 95.22705314 212.77294686],0
a2,1,0.694473,0.154286,[20 92] ; [ 52 268],[18.66666667 93.33333333] ; [ 53.33333333 266.66666667],0
b2,1,0.853964,0.033879,[20 40] ; [ 62 117],[20.58577406 39.41422594] ; [ 61.41422594 117.58577406],0
b3,1,0.853964,0.033879,[20 40] ; [ 62 117],[20.58577406 39.41422594] ; [ 61.41422594 117.58577406],0
d2,1,0.943404,0.00504,[47 64] ; [133 184],[46.68224299 64.31775701] ; [133.31775701 183.68224299],0
