Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p2,1,0.000721,11.435178,[23 14] ; [ 1 12],[17.76 19.24] ; [6.24 6.76],1
n6,1,0.000876,11.073661,[27 11] ; [ 2 10],[22.04 15.96] ; [6.96 5.04],1
p10,1,0.00438,8.1193,[26 12] ; [ 3 10],[21.60784314 16.39215686] ; [7.39215686 5.60784314],0
n2,1,0.008605,6.903001,[17  5] ; [2 6],[13.93333333  8.06666667] ; [5.06666667 2.93333333],0
a1,1,0.0089,6.842876,[ 3 35] ; [5 8],[ 5.96078431 32.03921569] ; [ 2.03921569 10.96078431],0
p9,1,0.015021,5.913974,[25 11] ; [4 9],[21.30612245 14.69387755] ; [7.69387755 5.30612245],0
b5,1,0.019727,5.435923,[23 15] ; [ 3 10],[19.37254902 18.62745098] ; [6.62745098 6.37254902],0
p11,1,0.028596,4.791758,[19 19] ; [ 2 11],[15.64705882 22.35294118] ; [5.35294118 7.64705882],0
p8,1,0.035205,4.435204,[18 19] ; [ 2 11],[14.8 22.2] ; [5.2 7.8],0
n3,1,0.043742,4.066506,[14  7] ; [2 6],[11.5862069  9.4137931] ; [4.4137931 3.5862069],0
r1,1,0.044758,4.02775,[21 17] ; [ 3 10],[17.88235294 20.11764706] ; [6.11764706 6.88235294],0
s2,1,0.064402,3.420236,[13 25] ; [ 1 12],[10.43137255 27.56862745] ; [3.56862745 9.43137255],0
p1,1,0.083206,3.00113,[ 4 34] ; [4 9],[ 5.96078431 32.03921569] ; [ 2.03921569 10.96078431],0
b4,1,0.083959,2.986553,[25 13] ; [5 8],[22.35294118 15.64705882] ; [7.64705882 5.35294118],0
s5,1,0.118876,2.432069,[11 27] ; [ 1 12],[ 8.94117647 29.05882353] ; [3.05882353 9.94117647],0
s1,1,0.142495,2.15081,[ 3 35] ; [ 3 10],[ 4.47058824 33.52941176] ; [ 1.52941176 11.47058824],0
p7,1,0.148383,2.088791,[13 22] ; [ 2 11],[10.9375 24.0625] ; [4.0625 8.9375],0
p4,1,0.150082,2.071414,[14 24] ; [ 2 11],[11.92156863 26.07843137] ; [4.07843137 8.92156863],0
n4,1,0.198477,1.653543,[25 13] ; [11  2],[26.82352941 11.17647059] ; [9.17647059 3.82352941],0
a6,1,0.225616,1.468286,[16 22] ; [8 5],[17.88235294 20.11764706] ; [6.11764706 6.88235294],0
s7,1,0.271315,1.210084,[12 24] ; [ 2 10],[10.5 25.5] ; [3.5 8.5],0
s3,1,0.275963,1.186863,[14 21] ; [ 3 10],[12.39583333 22.60416667] ; [4.60416667 8.39583333],0
a7,1,0.295548,1.094173,[21 17] ; [5 8],[19.37254902 18.62745098] ; [6.62745098 6.37254902],0
b2,1,0.319435,0.991259,[ 8 17] ; [5 5],[ 9.28571429 15.71428571] ; [3.71428571 6.28571429],0
b3,1,0.319435,0.991259,[ 8 17] ; [5 5],[ 9.28571429 15.71428571] ; [3.71428571 6.28571429],0
d2,1,0.325457,0.96689,[16 22] ; [7 5],[17.48 20.52] ; [5.52 6.48],0
n5,1,0.422534,0.643258,[28 10] ; [11  2],[29.05882353  8.94117647] ; [9.94117647 3.05882353],0
a5,1,0.442003,0.591076,[25 13] ; [7 6],[23.84313725 14.15686275] ; [8.15686275 4.84313725],0
d1,1,0.442003,0.591076,[13 25] ; [6 7],[14.15686275 23.84313725] ; [4.84313725 8.15686275],0
p5,1,0.446104,0.580532,[ 6 31] ; [ 1 12],[ 5.18 31.82] ; [ 1.82 11.18],0
n1,1,0.500184,0.454545,[14  8] ; [4 4],[13.2  8.8] ; [4.8 3.2],0
d4,1,0.570036,0.322621,[21 17] ; [6 7],[20.11764706 17.88235294] ; [6.88235294 6.11764706],0
v3,1,0.648589,0.207684,[ 9 28] ; [4 9],[ 9.62 27.38] ; [3.38 9.62],0
d5,1,0.672704,0.178456,[23 15] ; [7 6],[22.35294118 15.64705882] ; [7.64705882 5.35294118],0
d3,1,0.686737,0.162641,[18 20] ; [7 6],[18.62745098 19.37254902] ; [6.37254902 6.62745098],0
a3,1,0.693023,0.155833,[25 12] ; [8 5],[24.42 12.58] ; [8.58 4.42],0
a2,1,0.766764,0.087977,[ 4 34] ; [ 1 12],[ 3.7254902 34.2745098] ; [ 1.2745098 11.7254902],0
p3,1,0.774987,0.081715,[13 24] ; [4 9],[12.58 24.42] ; [4.42 8.58],0
b1,1,0.799176,0.064727,[22 16] ; [7 6],[21.60784314 16.39215686] ; [7.39215686 5.60784314],0
v1,1,0.916974,0.010867,[14 24] ; [5 8],[14.15686275 23.84313725] ; [4.84313725 8.15686275],0
a4,1,0.953884,0.003344,[12 25] ; [4 8],[12.08163265 24.91836735] ; [3.91836735 8.08163265],0
s4,1,0.972361,0.0012,[ 6 32] ; [ 2 11],[ 5.96078431 32.03921569] ; [ 2.03921569 10.96078431],0
