Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s8,1,0.0,164.823354,[230  81] ; [ 51 206],[153.85739437 157.14260563] ; [127.14260563 129.85739437],1
s2,1,0.0,123.818795,[238  75] ; [ 74 179],[172.53710247 140.46289753] ; [139.46289753 113.53710247],1
s3,1,0.0,90.727277,[241  70] ; [ 96 157],[185.82801418 125.17198582] ; [151.17198582 101.82801418],1
s6,1,0.0,74.486779,[266  42] ; [133 117],[220.23655914  87.76344086] ; [178.76344086  71.23655914],1
s5,1,0.0,37.462597,[144 157] ; [ 56 192],[109.65391621 191.34608379] ; [ 90.34608379 157.65391621],1
a3,1,0.0,32.96247,[263  49] ; [162  94],[233.45070423  78.54929577] ; [191.54929577  64.45070423],1
p4,1,4e-05,16.850293,[228  84] ; [145 111],[204.88732394 107.11267606] ; [168.11267606  87.88732394],1
p6,1,4.9e-05,16.498627,[154 158] ; [ 82 171],[130.32212389 181.67787611] ; [105.67787611 147.32212389],1
p3,1,8.1e-05,15.531116,[193 120] ; [115 140],[169.72535211 143.27464789] ; [138.27464789 116.72535211],1
v3,1,0.000253,13.389517,[152 152] ; [ 84 160],[130.91970803 173.08029197] ; [105.08029197 138.91970803],1
p5,1,0.000518,12.05006,[ 60 250] ; [ 23 233],[ 45.45936396 264.54063604] ; [ 37.54063604 218.45936396],1
u1,1,0.000948,10.926955,[ 79 235] ; [ 36 221],[ 63.23992995 250.76007005] ; [ 51.76007005 205.23992995],1
n6,1,0.001274,10.380175,[294  18] ; [221  35],[282.88732394  29.11267606] ; [232.11267606  23.88732394],0
p7,1,0.002228,9.351613,[221  83] ; [153 100],[204.12208259  99.87791741] ; [169.87791741  83.12208259],0
r1,1,0.002567,9.092431,[265  48] ; [190  65],[250.7306338  62.2693662] ; [204.2693662  50.7306338],0
d2,1,0.002674,9.017318,[176 136] ; [112 144],[158.1971831 153.8028169] ; [129.8028169 126.1971831],0
p12,1,0.003952,8.305836,[ 41 271] ; [ 15 240],[ 30.81481481 281.18518519] ; [ 25.18518519 229.81481481],0
n4,1,0.004628,8.019367,[288  25] ; [217  40],[277.30701754  35.69298246] ; [227.69298246  29.30701754],0
a5,1,0.004899,7.916213,[255  59] ; [183  74],[240.86164623  73.13835377] ; [197.13835377  59.86164623],0
s1,1,0.005488,7.711181,[ 15 295] ; [  2 249],[  9.39393939 300.60606061] ; [  7.60606061 243.39393939],0
v4,1,0.0055,7.707327,[306   7] ; [238  18],[299.24780316  13.75219684] ; [244.75219684  11.24780316],0
u3,1,0.010065,6.623291,[36 15] ; [46 49],[28.64383562 22.35616438] ; [53.35616438 41.64383562],0
u4,1,0.014358,5.993637,[ 15 299] ; [  3 253],[  9.91578947 304.08421053] ; [  8.08421053 247.91578947],0
d4,1,0.017306,5.665093,[267  44] ; [201  56],[256.24647887  54.75352113] ; [211.75352113  45.24647887],0
d1,1,0.018767,5.523105,[205 109] ; [143 114],[191.36952715 122.63047285] ; [156.63047285 100.36952715],0
r2,1,0.024926,5.029028,[299  11] ; [234  20],[292.96099291  17.03900709] ; [240.03900709  13.96099291],0
n3,1,0.034131,4.488121,[41 22] ; [43  9],[46.0173913 16.9826087] ; [37.9826087 14.0173913],0
b4,1,0.057856,3.597796,[167 147] ; [157 100],[178.17162872 135.82837128] ; [145.82837128 111.17162872],0
v2,1,0.066039,3.37884,[189 118] ; [129 111],[178.47531993 128.52468007] ; [139.52468007 100.47531993],0
b3,1,0.077766,3.110979,[ 98 122] ; [50 92],[ 89.94475138 130.05524862] ; [58.05524862 83.94475138],0
b2,1,0.077766,3.110979,[ 98 122] ; [50 92],[ 89.94475138 130.05524862] ; [58.05524862 83.94475138],0
