Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a6,1,0.0,62.583951,[57 77] ; [294  77],[93.13663366 40.86336634] ; [257.86336634 113.13663366],1
d3,1,0.0,37.73678,[69 65] ; [295  77],[96.39525692 37.60474308] ; [267.60474308 104.39525692],1
a2,1,2e-06,22.514709,[ 14 120] ; [117 256],[34.62327416 99.37672584] ; [ 96.37672584 276.62327416],1
u1,1,2e-05,18.152398,[ 10 124] ; [ 92 281],[ 26.95857988 107.04142012] ; [ 75.04142012 297.95857988],1
b5,1,3.3e-05,17.22513,[61 73] ; [246 127],[81.14003945 52.85996055] ; [225.85996055 147.14003945],1
u3,1,0.001136,10.592267,[12 20] ; [67 29],[19.75 12.25] ; [59.25 36.75],0
b1,1,0.002395,9.219004,[62 72] ; [118 255],[47.5739645 86.4260355] ; [132.4260355 240.5739645],0
v2,1,0.004588,8.035064,[61 65] ; [225 133],[74.45454545 51.54545455] ; [211.54545455 146.45454545],0
d1,1,0.005922,7.573927,[70 64] ; [245 128],[83.25443787 50.74556213] ; [231.74556213 141.25443787],0
r4,1,0.021703,5.269427,[120  14] ; [355  18],[125.54240631   8.45759369] ; [349.45759369  23.54240631],0
r3,1,0.030743,4.667244,[126   8] ; [363   8],[129.75445545   4.24554455] ; [359.24554455  11.75445545],0
n1,1,0.055229,3.675153,[17 16] ; [23 49],[12.57142857 20.42857143] ; [27.42857143 44.57142857],0
r2,1,0.056216,3.645659,[122  10] ; [356  13],[125.94011976   6.05988024] ; [352.05988024  16.94011976],0
v4,1,0.070447,3.272572,[126   7] ; [363   8],[129.04166667   3.95833333] ; [359.95833333  11.04166667],0
s8,1,0.079548,3.074121,[87 47] ; [208 162],[78.43253968 55.56746032] ; [216.56746032 153.43253968],0
d4,1,0.084952,2.96752,[106  27] ; [320  52],[112.19405941  20.80594059] ; [313.80594059  58.19405941],0
b3,1,0.111913,2.527001,[38 48] ; [ 75 143],[31.96710526 54.03289474] ; [ 81.03289474 136.96710526],0
b2,1,0.111913,2.527001,[38 48] ; [ 75 143],[31.96710526 54.03289474] ; [ 81.03289474 136.96710526],0
p4,1,0.126374,2.336485,[82 52] ; [254 117],[89.15643564 44.84356436] ; [246.84356436 124.15643564],0
u2,1,0.160149,1.972823,[18 14] ; [67 29],[21.25 10.75] ; [63.75 32.25],0
r1,1,0.17595,1.831501,[107  27] ; [315  56],[111.97623762  22.02376238] ; [310.02376238  60.97623762],0
a5,1,0.177619,1.817434,[98 36] ; [294  79],[103.60552268  30.39447732] ; [288.39447732  84.60552268],0
b4,1,0.178937,1.806431,[73 61] ; [228 145],[79.55424063 54.44575937] ; [221.44575937 151.55424063],0
n3,1,0.194065,1.686486,[20 12] ; [54 18],[22.76923077  9.23076923] ; [51.23076923 20.76923077],0
s7,1,0.200728,1.63707,[88 43] ; [216 139],[81.94238683 49.05761317] ; [222.05761317 132.94238683],0
a1,1,0.251707,1.313807,[ 10 124] ; [ 18 355],[  7.40039448 126.59960552] ; [ 20.59960552 352.40039448],0
s4,1,0.256662,1.286675,[ 33 100] ; [ 74 294],[ 28.40518962 104.59481038] ; [ 78.59481038 289.40518962],0
p2,1,0.283641,1.14956,[112  20] ; [329  43],[115.5  16.5] ; [325.5  46.5],0
d5,1,0.292839,1.106524,[107  26] ; [314  58],[110.87722772  22.12277228] ; [310.12277228  61.87722772],0
n5,1,0.307458,1.041563,[111  23] ; [292  79],[106.93465347  27.06534653] ; [296.06534653  74.93465347],0
