Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p9,1,0.0,203.900678,[361  29] ; [49 96],[298.87850467  91.12149533] ; [111.12149533  33.87850467],1
p11,1,0.0,55.488966,[319  72] ; [74 75],[284.56111111 106.43888889] ; [108.43888889  40.56111111],1
p2,1,0.0,37.74956,[331  59] ; [90 59],[304.61966605  85.38033395] ; [116.38033395  32.61966605],1
r4,1,0.0,29.857493,[340  51] ; [99 50],[317.86851852  73.13148148] ; [121.13148148  27.86851852],1
s6,1,0.0,29.275564,[257 131] ; [60 88],[229.47014925 158.52985075] ; [87.52985075 60.47014925],1
n6,1,0.0,29.030205,[324  65] ; [91 57],[300.62383613  88.37616387] ; [114.37616387  33.62383613],1
p8,1,0.0,27.493565,[198 188] ; [ 39 110],[170.99439252 215.00560748] ; [66.00560748 82.99439252],1
v4,1,0.0,25.954912,[365  22] ; [118  30],[349.38504673  37.61495327] ; [133.61495327  14.38504673],1
s8,1,1e-06,24.491567,[154 237] ; [ 25 123],[129.84972171 261.15027829] ; [49.15027829 98.84972171],1
r3,1,1e-06,23.828808,[366  22] ; [120  29],[351.15083799  36.84916201] ; [134.84916201  14.15083799],1
r2,1,3e-06,21.885078,[361  24] ; [117  29],[346.57250471  38.42749529] ; [131.42749529  14.57250471],1
p4,1,6e-06,20.504167,[218 171] ; [51 98],[194.5 194.5] ; [74.5 74.5],1
s2,1,1.2e-05,19.190864,[192 197] ; [ 42 106],[169.50837989 219.49162011] ; [64.49162011 83.50837989],1
p7,1,1.7e-05,18.475014,[237 144] ; [62 87],[214.94150943 166.05849057] ; [84.05849057 64.94150943],1
s7,1,5.3e-05,16.335574,[164 213] ; [ 34 107],[144.1042471 232.8957529] ; [53.8957529 87.1042471],1
n5,1,6.6e-05,15.924417,[277 110] ; [79 69],[257.51775701 129.48224299] ; [98.48224299 49.51775701],1
n4,1,0.000182,14.00439,[285 106] ; [83 65],[266.95361781 124.04638219] ; [101.04638219  46.95361781],1
s5,1,0.000273,13.24998,[124 255] ; [ 24 120],[107.25047801 271.74952199] ; [ 40.74952199 103.25047801],1
a5,1,0.000342,12.827723,[281 110] ; [83 66],[263.56296296 127.43703704] ; [100.43703704  48.56296296],1
v1,1,0.000775,11.299112,[173 209] ; [ 43 104],[155.97731569 226.02268431] ; [60.02268431 86.97731569],1
d5,1,0.00094,10.942538,[312  78] ; [99 50],[297.38404453  92.61595547] ; [113.61595547  35.38404453],1
s3,1,0.000963,10.8982,[213 176] ; [57 90],[195.95149254 193.04850746] ; [74.04850746 72.95149254],1
