Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,36.331652,[77 19] ; [ 3 19],[65.08474576 30.91525424] ; [14.91525424  7.08474576],1
s5,1,0.130592,2.285452,[22 71] ; [ 2 20],[19.40869565 73.59130435] ; [ 4.59130435 17.40869565],0
p11,1,0.140282,2.17486,[68 28] ; [12 10],[65.08474576 30.91525424] ; [14.91525424  7.08474576],0
a7,1,0.156125,2.011364,[51 45] ; [ 8 14],[48. 48.] ; [11. 11.],0
n4,1,0.204008,1.613445,[62 34] ; [11 11],[59.38983051 36.61016949] ; [13.61016949  8.38983051],0
p7,1,0.205066,1.605921,[39 54] ; [ 6 16],[36.39130435 56.60869565] ; [ 8.60869565 13.39130435],0
s7,1,0.239613,1.382867,[28 63] ; [ 4 18],[25.7699115 65.2300885] ; [ 6.2300885 15.7699115],0
p6,1,0.251686,1.313919,[19 75] ; [ 2 19],[17.16521739 76.83478261] ; [ 3.83478261 17.16521739],0
p1,1,0.335146,0.928911,[ 7 89] ; [ 3 19],[ 8.13559322 87.86440678] ; [ 1.86440678 20.13559322],0
u2,1,0.378345,0.776072,[23 29] ; [4 9],[21.6 30.4] ; [5.4 7.6],0
n3,1,0.386095,0.751205,[19  9] ; [7 6],[17.75609756 10.24390244] ; [8.24390244 4.75609756],0
a4,1,0.421753,0.645426,[15 80] ; [ 2 20],[13.8034188 81.1965812] ; [ 3.1965812 18.8034188],0
a5,1,0.4449,0.583611,[39 57] ; [ 7 15],[37.42372881 58.57627119] ; [ 8.57627119 13.42372881],0
a1,1,0.486842,0.483498,[ 5 91] ; [ 2 20],[ 5.69491525 90.30508475] ; [ 1.30508475 20.69491525],0
s8,1,0.491243,0.473802,[19 76] ; [ 3 19],[17.86324786 77.13675214] ; [ 4.13675214 17.86324786],0
b4,1,0.49527,0.465057,[49 47] ; [13  9],[50.44067797 45.55932203] ; [11.55932203 10.44067797],0
s1,1,0.503633,0.447272,[ 5 89] ; [ 2 20],[ 5.67241379 88.32758621] ; [ 1.32758621 20.67241379],0
d2,1,0.503727,0.447076,[19 77] ; [ 3 19],[17.89830508 78.10169492] ; [ 4.10169492 17.89830508],0
a2,1,0.508137,0.437901,[ 2 94] ; [ 1 21],[ 2.44067797 93.55932203] ; [ 0.55932203 21.44067797],0
a8,1,0.545597,0.365264,[ 9 83] ; [ 3 18],[ 9.7699115 82.2300885] ; [ 2.2300885 18.7699115],0
n1,1,0.565206,0.330769,[12 18] ; [4 9],[11.1627907 18.8372093] ; [4.8372093 8.1627907],0
p10,1,0.617451,0.249467,[56 40] ; [11 10],[54.97435897 41.02564103] ; [12.02564103  8.97435897],0
b3,1,0.634775,0.225641,[22 32] ; [4 8],[21.27272727 32.72727273] ; [4.72727273 7.27272727],0
b2,1,0.634775,0.225641,[22 32] ; [4 8],[21.27272727 32.72727273] ; [4.72727273 7.27272727],0
p2,1,0.678405,0.171927,[57 39] ; [12 10],[56.13559322 39.86440678] ; [12.86440678  9.13559322],0
p8,1,0.693332,0.155502,[30 65] ; [ 6 16],[29.23076923 65.76923077] ; [ 6.76923077 15.23076923],0
b5,1,0.70049,0.147962,[48 48] ; [10 12],[47.18644068 48.81355932] ; [10.81355932 11.18644068],0
p5,1,0.739835,0.110272,[ 3 93] ; [ 1 21],[ 3.25423729 92.74576271] ; [ 0.74576271 21.25423729],0
p12,1,0.746895,0.104159,[ 3 92] ; [ 1 21],[ 3.24786325 91.75213675] ; [ 0.75213675 21.24786325],0
n5,1,0.74918,0.102221,[62 34] ; [15  7],[62.6440678 33.3559322] ; [14.3559322  7.6440678],0
a3,1,0.810044,0.057777,[43 51] ; [ 9 12],[42.50434783 51.49565217] ; [ 9.49565217 11.50434783],0
s4,1,0.863494,0.029559,[19 77] ; [ 4 18],[18.71186441 77.28813559] ; [ 4.28813559 17.71186441],0
