Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,0.0,27.417875,[23 15] ; [ 4 45],[11.79310345 26.20689655] ; [15.20689655 33.79310345],1
v1,1,0.000181,14.017408,[27 11] ; [15 34],[18.34482759 19.65517241] ; [23.65517241 25.34482759],1
n5,1,0.018779,5.521987,[32  6] ; [30 19],[27.08045977 10.91954023] ; [34.91954023 14.08045977],0
p6,1,0.030909,4.658019,[22 16] ; [17 32],[17.03448276 20.96551724] ; [21.96551724 27.03448276],0
p8,1,0.036,4.397107,[30  8] ; [27 20],[25.48235294 12.51764706] ; [31.51764706 15.48235294],0
r3,1,0.037491,4.327956,[37  1] ; [41  8],[34.06896552  3.93103448] ; [43.93103448  5.06896552],0
p12,1,0.03768,4.319395,[ 8 30] ; [ 3 46],[ 4.8045977 33.1954023] ; [ 6.1954023 42.8045977],0
n6,1,0.04211,4.130787,[35  3] ; [37 12],[31.44827586  6.55172414] ; [40.55172414  8.44827586],0
r2,1,0.046814,3.952078,[35  2] ; [39 10],[31.8372093  5.1627907] ; [42.1627907  6.8372093],0
p3,1,0.102159,2.671511,[26 12] ; [25 24],[22.27586207 15.72413793] ; [28.72413793 20.27586207],0
n4,1,0.135067,2.233275,[29  9] ; [30 19],[25.77011494 12.22988506] ; [33.22988506 15.77011494],0
r4,1,0.144236,2.13217,[34  4] ; [38 11],[31.44827586  6.55172414] ; [40.55172414  8.44827586],0
a7,1,0.158141,1.991916,[28 10] ; [29 20],[24.89655172 13.10344828] ; [32.10344828 16.89655172],0
r1,1,0.158141,1.991916,[28 10] ; [29 20],[24.89655172 13.10344828] ; [32.10344828 16.89655172],0
s1,1,0.159321,1.980656,[ 1 37] ; [ 5 43],[ 2.65116279 35.34883721] ; [ 3.34883721 44.65116279],0
a3,1,0.187193,1.739569,[24 14] ; [24 25],[20.96551724 17.03448276] ; [27.03448276 21.96551724],0
b5,1,0.187751,1.73518,[22 16] ; [35 14],[24.89655172 13.10344828] ; [32.10344828 16.89655172],0
p5,1,0.190554,1.713326,[10 28] ; [ 7 40],[ 7.6 30.4] ; [ 9.4 37.6],0
a8,1,0.206465,1.596042,[ 2 31] ; [ 7 39],[ 3.75949367 29.24050633] ; [ 5.24050633 40.75949367],0
b4,1,0.206651,1.594734,[26 12] ; [27 22],[23.14942529 14.85057471] ; [29.85057471 19.14942529],0
p10,1,0.209955,1.571736,[32  6] ; [35 13],[29.60465116  8.39534884] ; [37.39534884 10.60465116],0
d1,1,0.260007,1.268718,[ 5 33] ; [ 3 46],[ 3.49425287 34.50574713] ; [ 4.50574713 44.49425287],0
a5,1,0.313313,1.016657,[25 13] ; [27 22],[22.71264368 15.28735632] ; [29.28735632 19.71264368],0
d2,1,0.320339,0.987563,[13 25] ; [12 37],[10.91954023 27.08045977] ; [14.08045977 34.91954023],0
n2,1,0.329642,0.950303,[4 1] ; [6 5],[3.125 1.875] ; [6.875 4.125],0
n1,1,0.377026,0.780375,[3 2] ; [4 7],[2.1875 2.8125] ; [4.8125 6.1875],0
u2,1,0.392918,0.729892,[9 5] ; [12 12],[7.73684211 6.26315789] ; [13.26315789 10.73684211],0
s2,1,0.412819,0.670668,[18 20] ; [27 21],[19.88372093 18.11627907] ; [25.11627907 22.88372093],0
u1,1,0.41393,0.667485,[ 2 36] ; [ 1 48],[ 1.31034483 36.68965517] ; [ 1.68965517 47.31034483],0
p11,1,0.423562,0.640412,[30  8] ; [35 14],[28.3908046  9.6091954] ; [36.6091954 12.3908046],0
a4,1,0.437271,0.603433,[ 9 29] ; [15 33],[10.60465116 27.39534884] ; [13.39534884 34.60465116],0
a1,1,0.440644,0.594605,[ 1 37] ; [ 3 46],[ 1.74712644 36.25287356] ; [ 2.25287356 46.74712644],0
s6,1,0.445575,0.581884,[22 16] ; [31 16],[23.69411765 14.30588235] ; [29.30588235 17.69411765],0
s7,1,0.502985,0.448632,[19 16] ; [22 25],[17.5 17.5] ; [23.5 23.5],0
b1,1,0.523397,0.407194,[16 22] ; [24 25],[17.47126437 20.52873563] ; [22.52873563 26.47126437],0
d4,1,0.560746,0.338415,[17 21] ; [25 24],[18.34482759 19.65517241] ; [23.65517241 25.34482759],0
p1,1,0.572503,0.318513,[ 8 30] ; [ 8 41],[ 6.98850575 31.01149425] ; [ 9.01149425 39.98850575],0
b2,1,0.620479,0.245195,[ 7 17] ; [11 20],[ 7.85454545 16.14545455] ; [10.14545455 20.85454545],0
b3,1,0.620479,0.245195,[ 7 17] ; [11 20],[ 7.85454545 16.14545455] ; [10.14545455 20.85454545],0
