Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,52.340954,[136  21] ; [ 5 19],[122.3038674  34.6961326] ; [18.6961326  5.3038674],1
v4,1,1e-05,19.52524,[145  11] ; [15  9],[138.66666667  17.33333333] ; [21.33333333  2.66666667],1
r1,1,0.000263,13.317483,[116  40] ; [ 9 15],[108.33333333  47.66666667] ; [16.66666667  7.33333333],1
p9,1,0.002758,8.961071,[112  43] ; [10 14],[105.6424581  49.3575419] ; [16.3575419  7.6424581],0
p10,1,0.006387,7.437872,[103  52] ; [ 9 15],[96.98324022 58.01675978] ; [15.01675978  8.98324022],0
d5,1,0.007082,7.252028,[119  37] ; [12 12],[113.53333333  42.46666667] ; [17.46666667  6.53333333],0
r3,1,0.016677,5.730089,[147  10] ; [19  5],[143.98895028  13.01104972] ; [22.01104972  1.98895028],0
d1,1,0.017719,5.623715,[80 77] ; [ 6 18],[74.59668508 82.40331492] ; [11.40331492 12.59668508],0
d2,1,0.020146,5.399237,[65 92] ; [ 4 20],[59.85082873 97.14917127] ; [ 9.14917127 14.85082873],0
s6,1,0.020696,5.352209,[84 70] ; [ 7 17],[78.73033708 75.26966292] ; [12.26966292 11.73033708],0
u3,1,0.024666,5.04719,[40 22] ; [4 9],[36.37333333 25.62666667] ; [7.62666667 5.37333333],0
p5,1,0.028449,4.800624,[  2 155] ; [ 2 22],[  3.46961326 153.53038674] ; [ 0.53038674 23.46961326],0
b1,1,0.028812,4.778815,[61 96] ; [15  9],[65.92265193 91.07734807] ; [10.07734807 13.92265193],0
p12,1,0.029838,4.718616,[  2 153] ; [ 2 22],[  3.46368715 151.53631285] ; [ 0.53631285 23.46368715],0
a1,1,0.038652,4.27608,[  5 152] ; [ 3 21],[  6.93922652 150.06077348] ; [ 1.06077348 22.93922652],0
s4,1,0.043332,4.082419,[ 34 123] ; [ 1 23],[ 30.35911602 126.64088398] ; [ 4.64088398 19.35911602],0
v2,1,0.044774,4.027142,[64 87] ; [ 5 19],[59.53714286 91.46285714] ; [ 9.46285714 14.53714286],0
p11,1,0.080932,3.046079,[107  50] ; [12 12],[103.22099448  53.77900552] ; [15.77900552  8.22099448],0
a5,1,0.081514,3.03446,[95 62] ; [10 14],[91.07734807 65.92265193] ; [13.92265193 10.07734807],0
a4,1,0.098279,2.733247,[60 97] ; [ 5 19],[ 56.38121547 100.61878453] ; [ 8.61878453 15.38121547],0
s3,1,0.100703,2.694381,[76 80] ; [ 7 16],[72.33519553 83.66480447] ; [10.66480447 12.33519553],0
p6,1,0.106883,2.599714,[ 45 110] ; [ 3 20],[ 41.79775281 113.20224719] ; [ 6.20224719 16.79775281],0
s2,1,0.107123,2.596154,[66 90] ; [ 6 18],[62.4 93.6] ; [ 9.6 14.4],0
n6,1,0.107497,2.590634,[99 58] ; [11 13],[95.41436464 61.58563536] ; [14.58563536  9.41436464],0
a2,1,0.112445,2.519515,[ 26 131] ; [ 1 23],[ 23.4198895 133.5801105] ; [ 3.5801105 20.4198895],0
p3,1,0.138294,2.196843,[59 98] ; [ 5 18],[ 55.82222222 101.17777778] ; [ 8.17777778 14.82222222],0
s7,1,0.174987,1.839696,[ 49 102] ; [ 4 18],[ 46.26011561 104.73988439] ; [ 6.73988439 15.26011561],0
a3,1,0.182122,1.78022,[94 62] ; [11 13],[91. 65.] ; [14. 10.],0
d3,1,0.207224,1.590718,[105  51] ; [13 11],[102.26666667  53.73333333] ; [15.73333333  8.26666667],0
s8,1,0.212047,1.557396,[ 45 111] ; [ 4 20],[ 42.46666667 113.53333333] ; [ 6.53333333 17.46666667],0
a6,1,0.216147,1.529771,[93 64] ; [11 13],[90.20994475 66.79005525] ; [13.79005525 10.20994475],0
s5,1,0.222689,1.486957,[ 42 105] ; [ 4 20],[ 39.54385965 107.45614035] ; [ 6.45614035 17.54385965],0
b4,1,0.327247,0.959762,[88 69] ; [16  8],[90.20994475 66.79005525] ; [13.79005525 10.20994475],0
a7,1,0.352344,0.864999,[112  44] ; [15  9],[110.06666667  45.93333333] ; [16.93333333  7.06666667],0
p2,1,0.376828,0.781025,[118  39] ; [16  8],[116.2320442  40.7679558] ; [17.7679558  6.2320442],0
p8,1,0.412781,0.670777,[59 97] ; [ 7 17],[57.2 98.8] ; [ 8.8 15.2],0
p7,1,0.445055,0.583214,[84 71] ; [11 13],[82.26256983 72.73743017] ; [12.73743017 11.26256983],0
a8,1,0.543443,0.369196,[  8 138] ; [ 2 21],[  8.63905325 137.36094675] ; [ 1.36094675 21.63905325],0
p1,1,0.59791,0.278159,[ 11 145] ; [ 1 23],[ 10.4 145.6] ; [ 1.6 22.4],0
d4,1,0.604921,0.267637,[125  32] ; [18  6],[124.03867403  32.96132597] ; [18.96132597  5.03867403],0
b5,1,0.612452,0.25662,[100  57] ; [14 10],[98.8839779 58.1160221] ; [15.1160221  8.8839779],0
n1,1,0.642414,0.215599,[15 32] ; [3 9],[14.33898305 32.66101695] ; [3.66101695 8.33898305],0
n4,1,0.645478,0.211649,[60 97] ; [ 8 16],[58.98342541 98.01657459] ; [ 9.01657459 14.98342541],0
n2,1,0.658566,0.19527,[30 16] ; [7 5],[29.34482759 16.65517241] ; [7.65517241 4.34482759],0
n3,1,0.821919,0.05066,[33 13] ; [9 3],[33.31034483 12.68965517] ; [8.68965517 3.31034483],0
v1,1,0.828131,0.047132,[ 48 105] ; [ 7 17],[ 47.54237288 105.45762712] ; [ 7.45762712 16.54237288],0
p4,1,0.8795,0.022984,[68 89] ; [10 14],[67.65745856 89.34254144] ; [10.34254144 13.65745856],0
s1,1,0.948329,0.0042,[  7 150] ; [ 1 23],[  6.93922652 150.06077348] ; [ 1.06077348 22.93922652],0
u2,1,0.967485,0.001662,[33 29] ; [7 6],[33.06666667 28.93333333] ; [6.93333333 6.06666667],0
b2,1,0.979356,0.00067,[24 61] ; [ 4 10],[24.04040404 60.95959596] ; [ 3.95959596 10.04040404],0
b3,1,0.979356,0.00067,[24 61] ; [ 4 10],[24.04040404 60.95959596] ; [ 3.95959596 10.04040404],0
