Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p10,1,0.0,47.838605,[68 15] ; [ 9 37],[49.54263566 33.45736434] ; [27.45736434 18.54263566],1
p11,1,0.000231,13.557538,[59 25] ; [17 29],[49.10769231 34.89230769] ; [26.89230769 19.10769231],1
s6,1,0.003338,8.612836,[50 34] ; [15 31],[42. 42.] ; [23. 23.],0
n2,1,0.005764,7.62258,[22  5] ; [ 8 11],[17.60869565  9.39130435] ; [12.39130435  6.60869565],0
r4,1,0.006226,7.483616,[68 16] ; [27 19],[61.38461538 22.61538462] ; [33.61538462 12.38461538],0
s8,1,0.007119,7.242758,[34 50] ; [ 8 38],[27.13846154 56.86153846] ; [14.86153846 31.13846154],0
b5,1,0.008994,6.824107,[58 26] ; [21 25],[51.04615385 32.95384615] ; [27.95384615 18.04615385],0
p7,1,0.011806,6.339808,[47 34] ; [16 30],[40.18110236 40.81889764] ; [22.81889764 23.18110236],0
v4,1,0.011839,6.33486,[77  7] ; [34 11],[72.27906977 11.72093023] ; [38.72093023  6.27906977],0
r3,1,0.013922,6.047957,[77  7] ; [35 11],[72.36923077 11.63076923] ; [39.63076923  6.36923077],0
p2,1,0.016617,5.736424,[63 19] ; [26 20],[57.015625 24.984375] ; [31.984375 14.015625],0
v1,1,0.023318,5.14469,[41 39] ; [14 32],[34.92063492 45.07936508] ; [20.07936508 25.92063492],0
s7,1,0.023358,5.14168,[33 48] ; [ 8 32],[27.44628099 53.55371901] ; [13.55371901 26.44628099],0
r2,1,0.031966,4.600303,[77  6] ; [36  9],[73.2734375  9.7265625] ; [39.7265625  5.2734375],0
n5,1,0.037802,4.313917,[39 44] ; [13 33],[33.45736434 49.54263566] ; [18.54263566 27.45736434],0
b1,1,0.040113,4.213088,[39 45] ; [30 16],[44.58461538 39.41538462] ; [24.41538462 21.58461538],0
s2,1,0.051701,3.785432,[36 47] ; [12 34],[30.88372093 52.11627907] ; [17.11627907 28.88372093],0
p8,1,0.060649,3.519556,[37 45] ; [13 33],[32.03125 49.96875] ; [17.96875 28.03125],0
p4,1,0.063005,3.456451,[43 40] ; [16 30],[37.96124031 45.03875969] ; [21.03875969 24.96124031],0
v2,1,0.063485,3.443907,[44 31] ; [19 27],[39.04958678 35.95041322] ; [23.95041322 22.04958678],0
a7,1,0.080669,3.051374,[65 19] ; [29 17],[60.73846154 23.26153846] ; [33.26153846 12.73846154],0
a8,1,0.151019,2.061927,[ 7 71] ; [ 1 43],[ 5.1147541 72.8852459] ; [ 2.8852459 41.1147541],0
n1,1,0.160237,1.971989,[12 15] ; [ 4 13],[ 9.81818182 17.18181818] ; [ 6.18181818 10.81818182],0
s5,1,0.168644,1.894956,[21 59] ; [ 7 38],[17.92 62.08] ; [10.08 34.92],0
d1,1,0.177698,1.81677,[54 30] ; [24 22],[50.4 33.6] ; [27.6 18.4],0
d2,1,0.209371,1.575772,[36 48] ; [25 21],[39.41538462 44.58461538] ; [21.58461538 24.41538462],0
p3,1,0.221039,1.497614,[33 50] ; [13 32],[29.828125 53.171875] ; [16.171875 28.828125],0
v3,1,0.241644,1.370977,[23 53] ; [ 9 35],[20.26666667 55.73333333] ; [11.73333333 32.26666667],0
p6,1,0.26162,1.260165,[22 59] ; [ 8 36],[19.44 61.56] ; [10.56 33.44],0
n3,1,0.263552,1.25,[18  9] ; [9 9],[16.2 10.8] ; [10.8  7.2],0
s3,1,0.279798,1.168071,[41 41] ; [18 27],[38.09448819 43.90551181] ; [20.90551181 24.09448819],0
u1,1,0.289604,1.121463,[ 8 76] ; [ 2 44],[ 6.46153846 77.53846154] ; [ 3.53846154 42.46153846],0
r1,1,0.29764,1.084737,[63 20] ; [31 15],[60.48062016 22.51937984] ; [33.51937984 12.48062016],0
d4,1,0.328249,0.955792,[73 11] ; [37  9],[71.07692308 12.92307692] ; [38.92307692  7.07692308],0
s1,1,0.44471,0.584099,[ 3 79] ; [ 3 42],[ 3.87401575 78.12598425] ; [ 2.12598425 42.87401575],0
a4,1,0.462957,0.538736,[31 53] ; [20 26],[32.95384615 51.04615385] ; [18.04615385 27.95384615],0
u2,1,0.475263,0.509713,[20  6] ; [10  5],[19.02439024  6.97560976] ; [10.97560976  4.02439024],0
b2,1,0.49859,0.457936,[14 32] ; [ 7 23],[12.71052632 33.28947368] ; [ 8.28947368 21.71052632],0
b3,1,0.49859,0.457936,[14 32] ; [ 7 23],[12.71052632 33.28947368] ; [ 8.28947368 21.71052632],0
b4,1,0.512697,0.428558,[48 36] ; [29 17],[49.75384615 34.24615385] ; [27.24615385 18.75384615],0
u3,1,0.598312,0.27755,[17  9] ; [11  4],[17.75609756  8.24390244] ; [10.24390244  4.75609756],0
d3,1,0.661775,0.191375,[59 24] ; [31 15],[57.90697674 25.09302326] ; [32.09302326 13.90697674],0
a1,1,0.670786,0.180685,[ 4 80] ; [ 3 43],[ 4.52307692 79.47692308] ; [ 2.47692308 43.52307692],0
p1,1,0.723756,0.124922,[ 6 78] ; [ 4 41],[ 6.51162791 77.48837209] ; [ 3.48837209 41.51162791],0
s4,1,0.776639,0.080487,[13 71] ; [ 8 38],[13.56923077 70.43076923] ; [ 7.43076923 38.56923077],0
n4,1,0.829868,0.046169,[44 40] ; [25 21],[44.58461538 39.41538462] ; [24.41538462 21.58461538],0
a6,1,0.914626,0.011493,[61 23] ; [33 13],[60.73846154 23.26153846] ; [33.26153846 12.73846154],0
a2,1,0.94292,0.005127,[16 68] ; [ 9 37],[16.15384615 67.84615385] ; [ 8.84615385 37.15384615],0
a5,1,0.951247,0.003738,[58 26] ; [32 14],[58.15384615 25.84615385] ; [31.84615385 14.15384615],0
a3,1,0.95669,0.002949,[57 27] ; [31 15],[56.86153846 27.13846154] ; [31.13846154 14.86153846],0
