Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s6,1,0.00098,10.865902,[18  5] ; [31 48],[11.04901961 11.95098039] ; [37.95098039 41.04901961],1
s7,1,0.004626,8.01996,[13 10] ; [19 57],[ 7.43434343 15.56565657] ; [24.56565657 51.43434343],0
p5,1,0.012604,6.223904,[ 3 21] ; [ 1 78],[ 0.93203883 23.06796117] ; [ 3.06796117 75.93203883],0
d3,1,0.013407,6.114604,[ 9 15] ; [52 27],[14.21359223  9.78640777] ; [46.78640777 32.21359223],0
s2,1,0.014917,5.926229,[13 11] ; [21 56],[ 8.07920792 15.92079208] ; [25.92079208 51.07920792],0
p1,1,0.041746,4.145466,[ 3 20] ; [ 2 76],[ 1.13861386 21.86138614] ; [ 3.86138614 74.13861386],0
s3,1,0.043461,4.077372,[14  9] ; [29 49],[ 9.79207921 13.20792079] ; [33.20792079 44.79207921],0
n5,1,0.064449,3.419021,[17  7] ; [39 40],[13.04854369 10.95145631] ; [42.95145631 36.04854369],0
a8,1,0.072696,3.221065,[ 5 15] ; [ 7 65],[ 2.60869565 17.39130435] ; [ 9.39130435 62.60869565],0
v3,1,0.074332,3.18466,[10 14] ; [18 60],[ 6.58823529 17.41176471] ; [21.41176471 56.58823529],0
r3,1,0.099743,2.709642,[19  4] ; [74  5],[20.97058824  2.02941176] ; [72.02941176  6.97058824],0
s4,1,0.120583,2.409726,[ 5 19] ; [ 7 70],[ 2.85148515 21.14851485] ; [ 9.14851485 67.85148515],0
n4,1,0.147493,2.097992,[19  5] ; [50 29],[16.0776699  7.9223301] ; [52.9223301 26.0776699],0
p3,1,0.151134,2.060772,[ 9 15] ; [18 61],[ 6.29126214 17.70873786] ; [20.70873786 58.29126214],0
v4,1,0.191945,1.702628,[23  1] ; [68 11],[21.2038835  2.7961165] ; [69.7961165  9.2038835],0
s1,1,0.202915,1.621272,[ 2 22] ; [ 2 76],[ 0.94117647 23.05882353] ; [ 3.05882353 74.94117647],0
p7,1,0.214805,1.538745,[14  9] ; [36 42],[11.38613861 11.61386139] ; [38.61386139 39.38613861],0
a7,1,0.223336,1.482805,[11 12] ; [49 30],[13.52941176  9.47058824] ; [46.47058824 32.52941176],0
a3,1,0.244034,1.357139,[12 12] ; [50 29],[14.44660194  9.55339806] ; [47.55339806 31.44660194],0
r1,1,0.269445,1.219569,[20  4] ; [57 22],[17.94174757  6.05825243] ; [59.05825243 19.94174757],0
s8,1,0.30456,1.054119,[ 8 15] ; [19 60],[ 6.08823529 16.91176471] ; [20.91176471 58.08823529],0
b5,1,0.358065,0.844669,[13 11] ; [51 28],[14.91262136  9.08737864] ; [49.08737864 29.91262136],0
p4,1,0.358065,0.844669,[11 13] ; [28 51],[ 9.08737864 14.91262136] ; [29.91262136 49.08737864],0
u2,1,0.385039,0.754551,[4 7] ; [15 14],[5.225 5.775] ; [13.775 15.225],0
p6,1,0.387837,0.745713,[ 5 19] ; [23 54],[ 6.65346535 17.34653465] ; [21.34653465 55.65346535],0
n3,1,0.399233,0.710635,[6 1] ; [21  9],[5.10810811 1.89189189] ; [21.89189189  8.10810811],0
b4,1,0.430891,0.620421,[17  7] ; [49 30],[15.37864078  8.62135922] ; [50.62135922 28.37864078],0
n2,1,0.465759,0.53202,[6 1] ; [21  8],[5.25 1.75] ; [21.75  7.25],0
n6,1,0.474092,0.512422,[19  5] ; [56 22],[17.64705882  6.35294118] ; [57.35294118 20.64705882],0
d2,1,0.477212,0.505228,[13 10] ; [38 41],[11.5 11.5] ; [39.5 39.5],0
p8,1,0.48569,0.486059,[ 9 13] ; [26 53],[ 7.62376238 14.37623762] ; [27.37623762 51.62376238],0
d1,1,0.508265,0.437638,[10 14] ; [39 40],[11.41747573 12.58252427] ; [37.58252427 41.41747573],0
n1,1,0.512902,0.428143,[3 4] ; [ 9 21],[2.27027027 4.72972973] ; [ 9.72972973 20.27027027],0
p2,1,0.611442,0.25808,[18  6] ; [55 24],[17.00970874  6.99029126] ; [55.99029126 23.00970874],0
u3,1,0.612797,0.256122,[6 6] ; [17 12],[6.73170732 5.26829268] ; [16.26829268 12.73170732],0
p12,1,0.684492,0.165113,[ 1 23] ; [ 2 76],[ 0.70588235 23.29411765] ; [ 2.29411765 75.70588235],0
r4,1,0.730681,0.118487,[19  5] ; [65 14],[19.57281553  4.42718447] ; [64.42718447 14.57281553],0
b2,1,0.733875,0.115583,[ 6 13] ; [14 37],[ 5.42857143 13.57142857] ; [14.57142857 36.42857143],0
b3,1,0.733875,0.115583,[ 6 13] ; [14 37],[ 5.42857143 13.57142857] ; [14.57142857 36.42857143],0
u1,1,0.743534,0.107045,[ 3 21] ; [12 67],[ 3.49514563 20.50485437] ; [11.50485437 67.49514563],0
b1,1,0.745173,0.105632,[10 14] ; [30 49],[ 9.32038835 14.67961165] ; [30.67961165 48.32038835],0
v1,1,0.809268,0.05826,[ 9 15] ; [31 46],[ 9.5049505 14.4950495] ; [30.4950495 46.5049505],0
a6,1,0.831598,0.045221,[14 10] ; [48 31],[14.44660194  9.55339806] ; [47.55339806 31.44660194],0
v2,1,0.841288,0.040099,[11 12] ; [35 42],[10.58 12.42] ; [35.42 41.58],0
a2,1,0.861143,0.030597,[ 4 20] ; [12 67],[ 3.72815534 20.27184466] ; [12.27184466 66.72815534],0
r2,1,0.898266,0.016346,[21  3] ; [69  9],[21.17647059  2.82352941] ; [68.82352941  9.17647059],0
a5,1,0.905325,0.014146,[14 10] ; [45 34],[13.74757282 10.25242718] ; [45.25242718 33.74757282],0
d5,1,0.909658,0.012875,[17  7] ; [55 24],[16.77669903  7.22330097] ; [55.22330097 23.77669903],0
a4,1,0.919308,0.010263,[10 14] ; [32 47],[ 9.78640777 14.21359223] ; [32.21359223 46.78640777],0
d4,1,0.940517,0.005568,[17  6] ; [59 20],[17.1372549  5.8627451] ; [58.8627451 20.1372549],0
p9,1,0.963931,0.002045,[ 9 12] ; [33 45],[ 8.90909091 12.09090909] ; [33.09090909 44.90909091],0
