Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a3,1,0.0,63.607636,[285  58] ; [40 54],[255.09153318  87.90846682] ; [69.90846682 24.09153318],1
d2,1,0.0,39.935226,[205 138] ; [22 73],[177.76484018 165.23515982] ; [49.23515982 45.76484018],1
a4,1,0.0,37.958784,[191 152] ; [19 76],[164.45205479 178.54794521] ; [45.54794521 49.45205479],1
d1,1,0.0,33.796341,[239 105] ; [35 60],[214.70615034 129.29384966] ; [59.29384966 35.70615034],1
u1,1,8e-06,19.955327,[ 92 252] ; [ 5 90],[ 76.00911162 267.99088838] ; [20.99088838 74.00911162],1
d4,1,4.2e-05,16.778014,[299  44] ; [66 29],[285.83333333  57.16666667] ; [79.16666667 15.83333333],1
p10,1,8.5e-05,15.436594,[305  37] ; [68 25],[293.25517241  48.74482759] ; [79.74482759 13.25517241],1
p9,1,0.000276,13.2265,[313  30] ; [73 21],[302.97025172  40.02974828] ; [83.02974828 10.97025172],1
r1,1,0.000385,12.60148,[292  51] ; [65 29],[280.20823799  62.79176201] ; [76.79176201 17.20823799],1
a6,1,0.000716,11.446512,[250  93] ; [52 43],[236.49771689 106.50228311] ; [65.50228311 29.49771689],1
v2,1,0.001014,10.801573,[219 115] ; [43 49],[205.41784038 128.58215962] ; [56.58215962 35.41784038],0
r2,1,0.001365,10.252597,[333   8] ; [85  9],[327.67356322  13.32643678] ; [90.32643678  3.67356322],0
s8,1,0.002994,8.811194,[192 150] ; [37 58],[179.2173913 162.7826087] ; [49.7826087 45.2173913],0
d3,1,0.007769,7.085886,[245  99] ; [54 41],[234.29612756 109.70387244] ; [64.70387244 30.29612756],0
d5,1,0.008252,6.977857,[298  45] ; [72 23],[289.74885845  53.25114155] ; [80.25114155 14.74885845],0
b2,1,0.009059,6.811253,[102 126] ; [14 41],[ 93.45583039 134.54416961] ; [22.54416961 32.45583039],0
b3,1,0.009059,6.811253,[102 126] ; [14 41],[ 93.45583039 134.54416961] ; [22.54416961 32.45583039],0
s5,1,0.012841,6.190838,[142 188] ; [25 63],[131.84210526 198.15789474] ; [35.15789474 52.84210526],0
r4,1,0.021699,5.269777,[329  15] ; [85 10],[324.41002278  19.58997722] ; [89.58997722  5.41002278],0
s7,1,0.023117,5.159716,[197 128] ; [42 47],[187.62077295 137.37922705] ; [51.37922705 37.62077295],0
s2,1,0.029401,4.743976,[196 146] ; [42 52],[186.68807339 155.31192661] ; [51.31192661 42.68807339],0
p11,1,0.053447,3.729902,[290  54] ; [72 23],[283.66287016  60.33712984] ; [78.33712984 16.66287016],0
