Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,95.57832,[259 127] ; [ 37 131],[206.23826715 179.76173285] ; [89.76173285 78.23826715],1
s3,1,0.0,95.494971,[271 111] ; [ 44 124],[218.78181818 163.21818182] ; [96.21818182 71.78181818],1
s7,1,0.0,63.437887,[227 144] ; [ 38 123],[184.80263158 186.19736842] ; [80.19736842 80.80263158],1
s5,1,0.0,54.206059,[167 210] ; [ 19 145],[129.6155268 247.3844732] ; [ 56.3844732 107.6155268],1
s8,1,0.0,50.790415,[215 170] ; [ 39 130],[176.51624549 208.48375451] ; [77.48375451 91.51624549],1
p4,1,0.000228,13.580901,[260 126] ; [86 83],[240.64144144 145.35855856] ; [105.35855856  63.64144144],1
s4,1,0.000538,11.979167,[ 77 305] ; [ 14 155],[ 63.08892922 318.91107078] ; [ 27.91107078 141.08892922],1
u1,1,0.001464,10.123069,[100 288] ; [ 23 146],[ 85.68043088 302.31956912] ; [ 37.31956912 131.68043088],0
r4,1,0.00199,9.558372,[367  21] ; [147  22],[358.04667864  29.95332136] ; [155.95332136  13.04667864],0
n6,1,0.003324,8.620279,[339  45] ; [133  36],[327.75406872  56.24593128] ; [144.24593128  24.75406872],0
p12,1,0.003665,8.442981,[ 47 341] ; [  7 161],[ 37.68345324 350.31654676] ; [ 16.31654676 151.68345324],0
v1,1,0.005904,7.579446,[224 151] ; [78 88],[209.33456562 165.66543438] ; [92.66543438 73.33456562],0
p7,1,0.007127,7.240679,[260 116] ; [95 71],[246.27306273 129.72693727] ; [108.72693727  57.27306273],0
r1,1,0.007245,7.211142,[328  57] ; [128  41],[316.89530686  68.10469314] ; [139.10469314  29.89530686],0
p5,1,0.008772,6.868658,[ 56 330] ; [ 11 156],[ 46.76672694 339.23327306] ; [ 20.23327306 146.76672694],0
p6,1,0.016352,5.764579,[162 224] ; [ 52 115],[149.37432188 236.62567812] ; [ 64.62567812 102.37432188],0
a5,1,0.017632,5.63237,[307  81] ; [118  51],[296.0502693  91.9497307] ; [128.9497307  40.0502693],0
v4,1,0.017906,5.605278,[378   8] ; [158  10],[373.45848375  12.54151625] ; [162.54151625   5.45848375],0
r3,1,0.024977,5.025508,[376  10] ; [157  11],[371.36823105  14.63176895] ; [161.63176895   6.36823105],0
n5,1,0.031326,4.635004,[299  86] ; [116  52],[288.92405063  96.07594937] ; [126.07594937  41.92405063],0
a2,1,0.039363,4.245119,[123 265] ; [ 39 130],[112.84739677 275.15260323] ; [ 49.15260323 119.84739677],0
d2,1,0.052876,3.747841,[192 194] ; [ 69 100],[181.52432432 204.47567568] ; [79.47567568 89.52432432],0
u2,1,0.056823,3.627761,[67 35] ; [27 27],[61.46153846 40.53846154] ; [32.53846154 21.46153846],0
n4,1,0.063875,3.433803,[303  84] ; [120  49],[294.42625899  92.57374101] ; [128.57374101  40.42625899],0
s1,1,0.070223,3.277798,[ 16 366] ; [  2 165],[ 12.52459016 369.47540984] ; [  5.47540984 161.52459016],0
u3,1,0.070383,3.274074,[68 34] ; [28 26],[62.76923077 39.23076923] ; [33.23076923 20.76923077],0
u4,1,0.072275,3.230593,[ 12 376] ; [  1 168],[  9.0556553 378.9443447] ; [  3.9443447 165.0556553],0
p2,1,0.072838,3.21788,[342  45] ; [139  29],[335.4  51.6] ; [145.6  22.4],0
v2,1,0.091263,2.851949,[232 141] ; [87 73],[223.24015009 149.75984991] ; [95.75984991 64.24015009],0
r2,1,0.09325,2.817357,[369  13] ; [156  11],[365.30054645  16.69945355] ; [159.69945355   7.30054645],0
p10,1,0.11746,2.450871,[357  28] ; [149  19],[352.27848101  32.72151899] ; [153.72151899  14.27848101],0
p3,1,0.132627,2.261486,[210 177] ; [80 89],[201.85251799 185.14748201] ; [88.14748201 80.85251799],0
d1,1,0.170049,1.882509,[251 137] ; [99 70],[243.80610413 144.19389587] ; [106.19389587  62.80610413],0
d5,1,0.187534,1.736888,[328  58] ; [136  33],[322.70990991  63.29009009] ; [141.29009009  27.70990991],0
a4,1,0.192324,1.699724,[183 203] ; [70 99],[175.96036036 210.03963964] ; [77.03963964 91.96036036],0
d4,1,0.219925,1.504858,[331  55] ; [138  31],[326.18738739  59.81261261] ; [142.81261261  26.18738739],0
a3,1,0.242024,1.368765,[283 103] ; [115  53],[277.30685921 108.69314079] ; [120.69314079  47.30685921],0
a1,1,0.30033,1.072728,[ 19 369] ; [  5 164],[ 16.71813285 371.28186715] ; [  7.28186715 161.71813285],0
b1,1,0.3005,1.071975,[116 272] ; [ 58 111],[121.2064632 266.7935368] ; [ 52.7935368 116.2064632],0
b5,1,0.389636,0.740078,[258 130] ; [106  63],[253.55834829 134.44165171] ; [110.44165171  58.55834829],0
n2,1,0.415626,0.662651,[62 18] ; [21  9],[60.36363636 19.63636364] ; [22.63636364  7.36363636],0
