Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,46.76438,[277   9] ; [38 16],[264.97058824  21.02941176] ; [50.02941176  3.97058824],1
r2,1,0.0,29.872248,[280   4] ; [43  9],[273.01190476  10.98809524] ; [49.98809524  2.01190476],1
u1,1,0.000335,12.863795,[ 74 212] ; [ 2 52],[ 63.92941176 222.07058824] ; [12.07058824 41.92941176],1
a5,1,0.000406,12.505656,[232  54] ; [32 22],[222.07058824  63.92941176] ; [41.92941176 12.07058824],1
a2,1,0.000731,11.408127,[ 91 195] ; [ 5 49],[ 80.75294118 205.24705882] ; [15.24705882 38.75294118],1
r3,1,0.002392,9.221649,[278   7] ; [48  6],[274.07079646  10.92920354] ; [51.92920354  2.07079646],0
a8,1,0.004075,8.250091,[ 46 209] ; [ 1 49],[ 39.29508197 215.70491803] ; [ 7.70491803 42.29508197],0
a4,1,0.006735,7.342399,[146 137] ; [17 37],[136.88130564 146.11869436] ; [26.11869436 27.88130564],0
s7,1,0.016755,5.721806,[183  92] ; [25 26],[175.4601227  99.5398773] ; [32.5398773 18.4601227],0
a6,1,0.028808,4.779031,[196  88] ; [29 25],[189.05325444  94.94674556] ; [35.94674556 18.05325444],0
a3,1,0.029848,4.718026,[223  61] ; [35 19],[216.78106509  67.21893491] ; [41.21893491 12.78106509],0
v4,1,0.031793,4.609627,[279   6] ; [49  4],[276.56804734   8.43195266] ; [51.43195266  1.56804734],0
s8,1,0.033118,4.539692,[175 108] ; [25 29],[167.95252226 115.04747774] ; [32.04747774 21.95252226],0
n4,1,0.05819,3.588225,[237  48] ; [39 15],[232.03539823  52.96460177] ; [43.96460177 10.03539823],0
n5,1,0.062332,3.47423,[240  44] ; [40 14],[235.26627219  48.73372781] ; [44.73372781  9.26627219],0
n3,1,0.084445,2.977197,[38 14] ; [8 8],[35.17647059 16.82352941] ; [10.82352941  5.17647059],0
b3,1,0.090161,2.871498,[ 79 105] ; [10 26],[ 74.43636364 109.56363636] ; [14.56363636 21.43636364],0
b2,1,0.090161,2.871498,[ 79 105] ; [10 26],[ 74.43636364 109.56363636] ; [14.56363636 21.43636364],0
p10,1,0.103059,2.657556,[248  35] ; [42 11],[244.25595238  38.74404762] ; [45.74404762  7.25595238],0
d2,1,0.114208,2.495005,[149 135] ; [22 32],[143.68047337 140.31952663] ; [27.31952663 26.68047337],0
p7,1,0.137118,2.210013,[193  80] ; [32 21],[188.4202454  84.5797546] ; [36.5797546 16.4202454],0
s5,1,0.148973,2.082737,[135 145] ; [19 32],[130.27190332 149.72809668] ; [23.72809668 27.27190332],0
u3,1,0.165564,1.922659,[44 19] ; [10  9],[41.48780488 21.51219512] ; [12.51219512  6.48780488],0
d4,1,0.181352,1.786506,[244  40] ; [50  4],[247.0295858  36.9704142] ; [46.9704142  7.0295858],0
d1,1,0.184416,1.761675,[186 100] ; [30 24],[181.69411765 104.30588235] ; [34.30588235 19.69411765],0
p1,1,0.206644,1.594785,[ 32 252] ; [ 3 51],[ 29.40828402 254.59171598] ; [ 5.59171598 48.40828402],0
d5,1,0.236843,1.399286,[244  40] ; [43 11],[241.14792899  42.85207101] ; [45.85207101  8.14792899],0
p6,1,0.239682,1.382464,[132 147] ; [20 32],[128.12084592 150.87915408] ; [23.87915408 28.12084592],0
s3,1,0.245402,1.349294,[193  86] ; [33 21],[189.35135135  89.64864865] ; [36.64864865 17.35135135],0
a7,1,0.264216,1.246529,[211  74] ; [36 18],[207.65486726  77.34513274] ; [39.34513274 14.65486726],0
p8,1,0.280652,1.16393,[165 115] ; [27 26],[161.44144144 118.55855856] ; [30.55855856 22.44144144],0
d3,1,0.289267,1.123028,[210  75] ; [36 18],[206.81415929  78.18584071] ; [39.18584071 14.81415929],0
p3,1,0.318936,0.993306,[158 126] ; [34 20],[161.32544379 122.67455621] ; [30.67455621 23.32544379],0
n6,1,0.347707,0.881806,[249  34] ; [45  9],[246.89020772  36.10979228] ; [47.10979228  6.89020772],0
n2,1,0.359576,0.839374,[45  8] ; [12  4],[43.7826087  9.2173913] ; [13.2173913  2.7826087],0
p9,1,0.392289,0.731836,[257  26] ; [47  7],[255.28783383  27.71216617] ; [48.71216617  5.28783383],0
p4,1,0.442076,0.590887,[194  90] ; [34 20],[191.5739645  92.4260355] ; [36.4260355 17.5739645],0
b1,1,0.442466,0.589879,[106 180] ; [23 31],[108.51176471 177.48823529] ; [20.48823529 33.51176471],0
b4,1,0.446752,0.578879,[175 111] ; [36 18],[177.48823529 108.51176471] ; [33.51176471 20.48823529],0
u4,1,0.466356,0.530598,[ 11 275] ; [ 1 53],[ 10.09411765 275.90588235] ; [ 1.90588235 52.09411765],0
s1,1,0.516794,0.420287,[ 10 270] ; [ 1 53],[  9.22155689 270.77844311] ; [ 1.77844311 52.22155689],0
s2,1,0.517414,0.419046,[191  92] ; [34 20],[188.94658754  94.05341246] ; [36.05341246 17.94658754],0
p12,1,0.614728,0.253348,[ 33 251] ; [ 5 49],[ 31.92899408 252.07100592] ; [ 6.07100592 47.92899408],0
p5,1,0.625636,0.238025,[ 45 239] ; [10 44],[ 46.21301775 237.78698225] ; [ 8.78698225 45.21301775],0
p2,1,0.672219,0.179017,[243  41] ; [45  9],[241.98816568  42.01183432] ; [46.01183432  7.98816568],0
