Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,126.79881,[327 107] ; [ 7 70],[283.67123288 150.32876712] ; [50.32876712 26.67123288],1
d4,1,0.0,89.423229,[391  43] ; [36 41],[362.65753425  71.34246575] ; [64.34246575 12.65753425],1
d3,1,0.0,35.565479,[343  91] ; [36 41],[321.89041096 112.10958904] ; [57.10958904 19.89041096],1
d2,1,8e-06,20.060516,[249 184] ; [23 54],[230.93333333 202.06666667] ; [41.06666667 35.93333333],1
a4,1,2.7e-05,17.644387,[227 206] ; [20 56],[210.11984283 222.88015717] ; [36.88015717 39.11984283],1
u1,1,5.1e-05,16.422381,[106 328] ; [ 3 74],[ 92.57534247 341.42465753] ; [16.42465753 60.57534247],1
a3,1,6.5e-05,15.956104,[331 102] ; [42 35],[316.68431373 116.31568627] ; [56.31568627 20.68431373],1
a5,1,0.000185,13.973785,[353  81] ; [48 29],[340.57534247  93.42465753] ; [60.42465753 16.57534247],1
p1,1,0.003002,8.806148,[ 40 391] ; [16 61],[ 47.51181102 383.48818898] ; [ 8.48818898 68.51181102],0
a2,1,0.0071,7.247524,[126 308] ; [11 66],[116.35616438 317.64383562] ; [20.64383562 56.35616438],0
n4,1,0.012756,6.202587,[361  72] ; [55 22],[353.19215686  79.80784314] ; [62.80784314 14.19215686],0
r1,1,0.016459,5.753133,[371  60] ; [58 19],[363.97440945  67.02559055] ; [65.02559055 11.97440945],0
v2,1,0.029441,4.741613,[256 165] ; [35 39],[247.4969697 173.5030303] ; [43.5030303 30.4969697],0
s6,1,0.030348,4.68948,[321 102] ; [48 27],[313.42771084 109.57228916] ; [55.57228916 19.42771084],0
v1,1,0.047126,3.940879,[258 162] ; [38 39],[250.14084507 169.85915493] ; [45.85915493 31.14084507],0
u3,1,0.064575,3.415814,[69 33] ; [17 17],[64.5 37.5] ; [21.5 12.5],0
r3,1,0.067438,3.344305,[421  11] ; [72  5],[418.42043222  13.57956778] ; [74.57956778  2.42043222],0
p12,1,0.095063,2.786475,[ 36 397] ; [11 66],[ 39.90392157 393.09607843] ; [ 7.09607843 69.90392157],0
s5,1,0.105336,2.622835,[167 249] ; [22 51],[160.78527607 255.21472393] ; [28.21472393 44.78527607],0
n5,1,0.116421,2.464823,[353  79] ; [57 20],[347.97642436  84.02357564] ; [62.02357564 14.97642436],0
s2,1,0.139236,2.186386,[248 181] ; [37 39],[242.10891089 186.89108911] ; [42.89108911 33.10891089],0
p10,1,0.148085,2.091866,[374  58] ; [61 15],[369.92125984  62.07874016] ; [65.07874016 10.92125984],0
