Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,0.0,29.411223,[35 15] ; [ 77 182],[18.12297735 31.87702265] ; [ 93.87702265 165.12297735],1
p4,1,1.5e-05,18.791945,[31 20] ; [ 77 186],[17.54140127 33.45859873] ; [ 90.45859873 172.54140127],1
s7,1,0.000391,12.573668,[20 27] ; [ 48 205],[10.65333333 36.34666667] ; [ 57.34666667 195.65333333],1
p2,1,0.001605,9.9539,[44  7] ; [168  96],[34.32380952 16.67619048] ; [177.67619048  86.32380952],0
p3,1,0.002848,8.902284,[23 28] ; [ 65 199],[14.24761905 36.75238095] ; [ 73.75238095 190.24761905],0
r3,1,0.007415,7.169696,[50  1] ; [219  42],[43.97115385  7.02884615] ; [225.02884615  35.97115385],0
b3,1,0.010373,6.569684,[17 13] ; [46 98],[10.86206897 19.13793103] ; [52.13793103 91.86206897],0
b2,1,0.010373,6.569684,[17 13] ; [46 98],[10.86206897 19.13793103] ; [52.13793103 91.86206897],0
s2,1,0.020094,5.403678,[23 27] ; [ 77 186],[15.97444089 34.02555911] ; [ 84.02555911 178.97444089],0
r4,1,0.026269,4.938211,[44  7] ; [189  76],[37.60443038 13.39556962] ; [195.39556962  69.60443038],0
r2,1,0.04703,3.944301,[49  2] ; [223  36],[44.7483871  6.2516129] ; [227.2516129  31.7483871],0
p9,1,0.047443,3.929625,[40 11] ; [166  93],[33.89032258 17.10967742] ; [172.10967742  86.89032258],0
a2,1,0.066876,3.358082,[14 37] ; [ 44 221],[ 9.36075949 41.63924051] ; [ 48.63924051 216.36075949],0
a7,1,0.07177,3.242073,[38 12] ; [165  98],[32.42811502 17.57188498] ; [170.57188498  92.42811502],0
n4,1,0.094732,2.792064,[39 12] ; [170  94],[33.83809524 17.16190476] ; [175.16190476  88.83809524],0
v4,1,0.100776,2.693226,[47  4] ; [216  44],[43.12861736  7.87138264] ; [219.87138264  40.12861736],0
d3,1,0.106464,2.605942,[36 13] ; [162 102],[30.99680511 18.00319489] ; [167.00319489  96.99680511],0
a6,1,0.111434,2.533768,[38 13] ; [166  98],[33.02857143 17.97142857] ; [170.97142857  93.02857143],0
u2,1,0.12665,2.333096,[11  6] ; [41 51],[8.11009174 8.88990826] ; [43.88990826 48.11009174],0
n6,1,0.139655,2.181761,[41 10] ; [184  78],[36.66134185 14.33865815] ; [188.33865815  73.66134185],0
v2,1,0.238225,1.391067,[25 24] ; [106 147],[21.25496689 27.74503311] ; [109.74503311 143.25496689],0
s3,1,0.279138,1.17128,[25 26] ; [107 155],[21.50798722 29.49201278] ; [110.49201278 151.50798722],0
a4,1,0.301541,1.067368,[24 26] ; [106 158],[20.70063694 29.29936306] ; [109.29936306 154.70063694],0
p1,1,0.326162,0.964076,[ 4 47] ; [ 12 252],[ 2.59047619 48.40952381] ; [ 13.40952381 250.59047619],0
s6,1,0.329288,0.951698,[26 25] ; [115 149],[22.82857143 28.17142857] ; [118.17142857 145.82857143],0
n3,1,0.333051,0.936997,[15  4] ; [63 30],[13.23214286  5.76785714] ; [64.76785714 28.23214286],0
p10,1,0.339629,0.91183,[33 17] ; [154 108],[29.96794872 20.03205128] ; [157.03205128 104.96794872],0
u3,1,0.341846,0.903497,[10  7] ; [44 51],[8.19642857 8.80357143] ; [45.80357143 49.19642857],0
v3,1,0.35451,0.857249,[10 38] ; [ 70 187],[12.59016393 35.40983607] ; [ 67.40983607 189.59016393],0
n5,1,0.368717,0.807984,[35 15] ; [166  96],[32.21153846 17.78846154] ; [168.78846154  93.21153846],0
s4,1,0.402689,0.700283,[ 6 44] ; [ 44 219],[ 7.98722045 42.01277955] ; [ 42.01277955 220.98722045],0
a5,1,0.405342,0.692422,[28 23] ; [162 103],[30.66455696 20.33544304] ; [159.33544304 105.66455696],0
b4,1,0.434984,0.609479,[28 23] ; [161 104],[30.50316456 20.49683544] ; [158.49683544 106.50316456],0
b1,1,0.497564,0.460127,[23 28] ; [106 159],[20.81962025 30.18037975] ; [108.18037975 156.81962025],0
d4,1,0.523424,0.407141,[37 14] ; [201  61],[38.77955272 12.22044728] ; [199.22044728  62.77955272],0
s5,1,0.526463,0.401215,[12 37] ; [ 53 206],[10.34090909 38.65909091] ; [ 54.65909091 204.34090909],0
r1,1,0.573052,0.317602,[36 15] ; [175  88],[34.27070064 16.72929936] ; [176.72929936  86.27070064],0
p5,1,0.58624,0.296255,[ 3 48] ; [ 11 253],[ 2.26666667 48.73333333] ; [ 11.73333333 252.26666667],0
b5,1,0.598957,0.276572,[28 23] ; [156 109],[29.69620253 21.30379747] ; [154.30379747 110.69620253],0
d2,1,0.61846,0.248039,[19 32] ; [107 154],[20.59615385 30.40384615] ; [105.40384615 155.59615385],0
p11,1,0.620012,0.24585,[34 17] ; [167  98],[32.43987342 18.56012658] ; [168.56012658  96.43987342],0
d5,1,0.649789,0.206166,[37 13] ; [187  77],[35.66878981 14.33121019] ; [188.33121019  75.66878981],0
d1,1,0.659469,0.194169,[25 26] ; [121 144],[23.56329114 27.43670886] ; [122.43670886 142.56329114],0
s1,1,0.671588,0.17975,[ 3 47] ; [ 12 249],[ 2.41157556 47.58842444] ; [ 12.58842444 248.41157556],0
p12,1,0.674698,0.176156,[ 1 50] ; [  8 256],[ 1.45714286 49.54285714] ; [  7.54285714 256.45714286],0
n1,1,0.676371,0.17424,[ 7 12] ; [30 64],[ 6.22123894 12.77876106] ; [30.77876106 63.22123894],0
a3,1,0.741984,0.10839,[34 17] ; [169  94],[32.97133758 18.02866242] ; [170.02866242  92.97133758],0
a8,1,0.751468,0.100302,[ 4 41] ; [ 26 223],[ 4.59183673 40.40816327] ; [ 25.40816327 223.59183673],0
v1,1,0.878407,0.023406,[20 31] ; [ 99 161],[19.51446945 31.48553055] ; [ 99.48553055 160.51446945],0
n2,1,0.905604,0.014062,[13  6] ; [63 31],[12.77876106  6.22123894] ; [63.22123894 30.77876106],0
u1,1,0.950177,0.003904,[ 6 45] ; [ 32 233],[ 6.13291139 44.86708861] ; [ 31.86708861 233.13291139],0
a1,1,0.965904,0.001827,[ 3 48] ; [ 16 249],[ 3.0664557 47.9335443] ; [ 15.9335443 249.0664557],0
