Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,0.0,98.442724,[209 144] ; [ 47 204],[149.61589404 203.38410596] ; [106.38410596 144.61589404],1
v1,1,0.0,51.456401,[239 111] ; [ 97 153],[196. 154.] ; [140. 110.],1
d1,1,0.00038,12.628815,[237 122] ; [132 123],[215.75081433 143.24918567] ; [153.24918567 101.75081433],1
r1,1,0.000565,11.888885,[305  54] ; [188  67],[288.252443  70.747557] ; [204.747557  50.252443],1
d4,1,0.001793,9.749909,[310  47] ; [196  58],[295.6497545  61.3502455] ; [210.3502455  43.6497545],0
p7,1,0.002227,9.352302,[251  98] ; [150 100],[233.63772955 115.36227045] ; [167.36227045  82.63772955],0
a7,1,0.002369,9.23945,[273  83] ; [167  88],[256.36661211  99.63338789] ; [183.63338789  71.36661211],0
d3,1,0.002473,9.160417,[263  95] ; [158  97],[245.86949429 112.13050571] ; [175.13050571  79.86949429],0
r3,1,0.003909,8.325605,[352   5] ; [240  14],[345.898527  11.101473] ; [246.101473   7.898527],0
p3,1,0.00531,7.770876,[208 149] ; [119 135],[191.06219313 165.93780687] ; [135.93780687 118.06219313],0
a3,1,0.005497,7.708235,[273  84] ; [169  86],[257.83333333  99.16666667] ; [184.16666667  70.83333333],0
d2,1,0.009102,6.802683,[190 167] ; [108 146],[174.11783961 182.88216039] ; [123.88216039 130.11783961],0
u1,1,0.013561,6.094387,[ 79 280] ; [ 36 219],[ 67.23941368 291.76058632] ; [ 47.76058632 207.23941368],0
s8,1,0.016481,5.750767,[176 179] ; [101 153],[161.46962233 193.53037767] ; [115.53037767 138.46962233],0
a5,1,0.019327,5.471721,[281  77] ; [179  76],[268.64600326  89.35399674] ; [191.35399674  63.64600326],0
s4,1,0.024196,5.080535,[ 47 308] ; [ 50 199],[ 57.0115894 297.9884106] ; [ 39.9884106 209.0115894],0
d5,1,0.028167,4.817808,[301  58] ; [195  59],[290.47960848  68.52039152] ; [205.52039152  48.47960848],0
p12,1,0.029348,4.747111,[ 41 314] ; [ 16 237],[ 33.28125 321.71875] ; [ 23.71875 229.28125],0
a1,1,0.038081,4.301379,[ 23 336] ; [  7 248],[ 17.54071661 341.45928339] ; [ 12.45928339 242.54071661],0
p9,1,0.053965,3.713772,[321  30] ; [219  34],[313.80794702  37.19205298] ; [226.19205298  26.80794702],0
a2,1,0.058079,3.591421,[ 94 265] ; [ 50 205],[ 84.19543974 274.80456026] ; [ 59.80456026 195.19543974],0
p8,1,0.06965,3.291253,[214 136] ; [136 117],[203.15091211 146.84908789] ; [146.84908789 106.15091211],0
s7,1,0.07107,3.258142,[185 157] ; [115 132],[174.19354839 167.80645161] ; [125.80645161 121.19354839],0
a6,1,0.073216,3.209409,[254 103] ; [164  91],[243.83333333 113.16666667] ; [174.16666667  80.83333333],0
n4,1,0.082473,3.015484,[303  55] ; [202  53],[294.92659054  63.07340946] ; [210.07340946  44.92659054],0
s1,1,0.088043,2.909788,[  6 347] ; [ 10 243],[  9.32013201 343.67986799] ; [  6.67986799 246.32013201],0
r4,1,0.111937,2.52666,[334  25] ; [228  27],[328.59609121  30.40390879] ; [233.40390879  21.59609121],0
p4,1,0.12815,2.314769,[233 122] ; [152 103],[224.05737705 130.94262295] ; [160.94262295  94.05737705],0
p10,1,0.149434,2.078014,[315  38] ; [215  37],[309.23966942  43.76033058] ; [220.76033058  31.23966942],0
n1,1,0.150799,2.064147,[16 45] ; [22 35],[19.6440678 41.3559322] ; [18.3559322 38.6440678],0
a8,1,0.190024,1.717435,[ 53 272] ; [ 29 206],[ 47.58928571 277.41071429] ; [ 34.41071429 200.58928571],0
p2,1,0.197205,1.662955,[315  42] ; [215  39],[309.67266776  47.32733224] ; [220.32733224  33.67266776],0
b1,1,0.215392,1.53481,[111 248] ; [ 91 164],[118.10749186 240.89250814] ; [ 83.89250814 171.10749186],0
u4,1,0.24055,1.37737,[  9 350] ; [  3 252],[  7.01628664 351.98371336] ; [  4.98371336 250.01628664],0
r2,1,0.311198,1.025586,[337  17] ; [236  17],[334.17133443  19.82866557] ; [238.82866557  14.17133443],0
b4,1,0.329564,0.950609,[221 138] ; [147 108],[215.16612378 143.83387622] ; [152.83387622 102.16612378],0
n5,1,0.33149,0.943069,[295  62] ; [202  52],[290.39116203  66.60883797] ; [206.60883797  47.39116203],0
s2,1,0.357236,0.847587,[185 168] ; [123 130],[179.41254125 173.58745875] ; [128.58745875 124.41254125],0
a4,1,0.379992,0.770728,[166 191] ; [109 145],[160.6792144 196.3207856] ; [114.3207856 139.6792144],0
p6,1,0.422707,0.642776,[143 209] ; [ 95 159],[138.24422442 213.75577558] ; [ 99.75577558 154.24422442],0
s5,1,0.435809,0.607292,[126 216] ; [ 84 165],[121.52284264 220.47715736] ; [ 88.47715736 160.52284264],0
s3,1,0.511968,0.430044,[197 152] ; [136 117],[193.05149502 155.94850498] ; [139.94850498 113.05149502],0
p5,1,0.55435,0.349581,[ 50 307] ; [ 31 220],[ 47.56085526 309.43914474] ; [ 33.43914474 217.56085526],0
u2,1,0.595394,0.281999,[44 41] ; [48 38],[45.73099415 39.26900585] ; [46.26900585 39.73099415],0
n2,1,0.70682,0.141475,[45 15] ; [41 16],[44.1025641 15.8974359] ; [41.8974359 15.1025641],0
s6,1,0.747909,0.103297,[240 112] ; [166  82],[238.18666667 113.81333333] ; [167.81333333  80.18666667],0
v4,1,0.756671,0.096011,[342  15] ; [242  12],[341.22422259  15.77577741] ; [242.77577741  11.22422259],0
b5,1,0.769111,0.086164,[207 152] ; [144 111],[205.22638436 153.77361564] ; [145.77361564 109.22638436],0
n3,1,0.79524,0.067347,[47 14] ; [42 14],[46.4017094 14.5982906] ; [42.5982906 13.4017094],0
p1,1,0.861445,0.030463,[ 31 326] ; [ 23 230],[ 31.60327869 325.39672131] ; [ 22.39672131 230.60327869],0
u3,1,0.931053,0.007486,[48 38] ; [48 37],[48.28070175 37.71929825] ; [47.71929825 37.28070175],0
b2,1,0.938563,0.005941,[ 93 144] ; [61 96],[ 92.63451777 144.36548223] ; [61.36548223 95.63451777],0
b3,1,0.938563,0.005941,[ 93 144] ; [61 96],[ 92.63451777 144.36548223] ; [61.36548223 95.63451777],0
