Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s7,1,6.5e-05,15.941076,[42 13] ; [28 41],[31.0483871 23.9516129] ; [38.9516129 30.0483871],1
s3,1,0.000129,14.662685,[44 12] ; [33 40],[33.42635659 22.57364341] ; [43.57364341 29.42635659],1
s6,1,0.000454,12.293812,[47  8] ; [40 31],[37.97619048 17.02380952] ; [49.02380952 21.97619048],1
s2,1,0.000848,11.13407,[41 15] ; [32 41],[31.68992248 24.31007752] ; [41.31007752 31.68992248],1
n2,1,0.021447,5.290081,[9 8] ; [19  3],[12.20512821  4.79487179] ; [15.79487179  6.20512821],0
d2,1,0.027185,4.879038,[34 22] ; [30 43],[27.78294574 28.21705426] ; [36.21705426 36.78294574],0
d1,1,0.031284,4.637327,[36 20] ; [33 40],[29.95348837 26.04651163] ; [39.04651163 33.95348837],0
d4,1,0.034669,4.461413,[48  8] ; [51 22],[42.97674419 13.02325581] ; [56.02325581 16.97674419],0
u1,1,0.035589,4.416682,[14 42] ; [ 8 65],[ 9.5503876 46.4496124] ; [12.4496124 60.5503876],0
a7,1,0.050359,3.829466,[32 24] ; [53 19],[37.1875 18.8125] ; [47.8125 24.1875],0
p10,1,0.057757,3.600657,[47  9] ; [50 22],[42.4375 13.5625] ; [54.5625 17.4375],0
a1,1,0.068554,3.317301,[ 1 55] ; [ 7 66],[ 3.47286822 52.52713178] ; [ 4.52713178 68.47286822],0
b1,1,0.092784,2.825392,[29 27] ; [27 46],[24.31007752 31.68992248] ; [31.68992248 41.31007752],0
p9,1,0.093566,2.811922,[50  6] ; [57 16],[46.4496124  9.5503876] ; [60.5503876 12.4496124],0
s4,1,0.101861,2.676158,[19 36] ; [15 55],[14.96 40.04] ; [19.04 50.96],0
n4,1,0.109466,2.561914,[46 10] ; [51 22],[42.10852713 13.89147287] ; [54.89147287 18.10852713],0
p8,1,0.15848,1.988671,[39 17] ; [42 31],[35.1627907 20.8372093] ; [45.8372093 27.1627907],0
a5,1,0.167061,1.909124,[41 15] ; [45 28],[37.33333333 18.66666667] ; [48.66666667 24.33333333],0
d5,1,0.185455,1.753356,[44 12] ; [49 23],[40.6875 15.3125] ; [52.3125 19.6875],0
n5,1,0.210277,1.569519,[43 13] ; [48 24],[39.8125 16.1875] ; [51.1875 20.8125],0
b4,1,0.23401,1.416321,[24 32] ; [39 34],[27.34883721 28.65116279] ; [35.65116279 37.34883721],0
s1,1,0.236786,1.399626,[ 4 51] ; [ 2 70],[ 2.5984252 52.4015748] ; [ 3.4015748 68.5984252],0
a6,1,0.260978,1.263562,[33 23] ; [50 23],[36.03100775 19.96899225] ; [46.96899225 26.03100775],0
p4,1,0.265826,1.238159,[44 12] ; [51 22],[41.24031008 14.75968992] ; [53.75968992 19.24031008],0
r3,1,0.269548,1.219048,[51  5] ; [69  3],[52.5  3.5] ; [67.5  4.5],0
u3,1,0.300587,1.07159,[11  5] ; [12 11],[9.43589744 6.56410256] ; [13.56410256  9.43589744],0
p1,1,0.394854,0.723943,[ 9 47] ; [ 8 65],[ 7.37984496 48.62015504] ; [ 9.62015504 63.37984496],0
n6,1,0.40903,0.681619,[49  7] ; [60 13],[47.31782946  8.68217054] ; [61.68217054 11.31782946],0
a8,1,0.432185,0.616944,[ 8 46] ; [ 7 62],[ 6.58536585 47.41463415] ; [ 8.41463415 60.58536585],0
a2,1,0.448078,0.57551,[13 43] ; [13 60],[11.28682171 44.71317829] ; [14.71317829 58.28682171],0
p11,1,0.478002,0.503417,[43 13] ; [52 21],[41.24031008 14.75968992] ; [53.75968992 19.24031008],0
n3,1,0.479265,0.500535,[14  3] ; [16  6],[13.07692308  3.92307692] ; [16.92307692  5.07692308],0
p7,1,0.485765,0.485893,[43 12] ; [59 12],[44.52380952 10.47619048] ; [57.47619048 13.52380952],0
v2,1,0.519536,0.414815,[21 33] ; [24 48],[19.28571429 34.71428571] ; [25.71428571 46.28571429],0
p5,1,0.531582,0.391367,[ 7 49] ; [12 61],[ 8.24806202 47.75193798] ; [10.75193798 62.24806202],0
a3,1,0.600282,0.274571,[40 16] ; [49 24],[38.63565891 17.36434109] ; [50.36434109 22.63565891],0
r4,1,0.610274,0.259777,[50  6] ; [63 10],[49.05426357  6.94573643] ; [63.94573643  9.05426357],0
p2,1,0.610274,0.259777,[50  6] ; [63 10],[49.05426357  6.94573643] ; [63.94573643  9.05426357],0
p3,1,0.641711,0.216511,[36 20] ; [44 29],[34.72868217 21.27131783] ; [45.27131783 27.72868217],0
r1,1,0.676588,0.173992,[41 15] ; [51 22],[39.9379845 16.0620155] ; [52.0620155 20.9379845],0
v3,1,0.680724,0.169312,[15 41] ; [17 55],[14. 42.] ; [18. 54.],0
d3,1,0.694663,0.154084,[36 20] ; [48 23],[37.03937008 18.96062992] ; [46.96062992 24.03937008],0
n1,1,0.715478,0.132867,[ 6 10] ; [ 7 15],[ 5.47368421 10.52631579] ; [ 7.52631579 14.47368421],0
r2,1,0.751703,0.100106,[51  3] ; [67  5],[50.57142857  3.42857143] ; [67.42857143  4.57142857],0
u2,1,0.786648,0.07326,[10  6] ; [16  8],[10.4  5.6] ; [15.6  8.4],0
s5,1,0.801649,0.063108,[20 32] ; [25 44],[19.33884298 32.66115702] ; [25.66115702 43.33884298],0
p12,1,0.806652,0.059901,[ 6 49] ; [ 7 66],[ 5.5859375 49.4140625] ; [ 7.4140625 65.5859375],0
a4,1,0.890076,0.019102,[26 30] ; [33 40],[25.6124031 30.3875969] ; [33.3875969 39.6124031],0
b5,1,0.890076,0.019102,[30 26] ; [40 33],[30.3875969 25.6124031] ; [39.6124031 33.3875969],0
b2,1,0.949359,0.004034,[15 20] ; [17 22],[15.13513514 19.86486486] ; [16.86486486 22.13513514],0
b3,1,0.949359,0.004034,[15 20] ; [17 22],[15.13513514 19.86486486] ; [16.86486486 22.13513514],0
v4,1,0.975753,0.000924,[53  3] ; [69  4],[52.96124031  3.03875969] ; [69.03875969  3.96124031],0
