Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,0.0,89.958382,[ 50 202] ; [207 147],[106.87128713 145.12871287] ; [150.12871287 203.87128713],1
v1,1,0.0,40.38173,[102 150] ; [236 119],[140.32289951 111.67710049] ; [197.67710049 157.32289951],1
d4,1,0.001365,10.252847,[217  39] ; [335  26],[229.03079417  26.96920583] ; [322.96920583  38.03079417],0
d1,1,0.008547,6.915055,[169  87] ; [274  88],[183.50809061  72.49190939] ; [259.49190939 102.50809061],0
p10,1,0.0095,6.726334,[200  52] ; [313  46],[211.58101473  40.41898527] ; [301.41898527  57.58101473],0
s8,1,0.01351,6.101118,[106 149] ; [185 173],[121.05220228 133.94779772] ; [169.94779772 188.05220228],0
p9,1,0.014398,5.988697,[207  44] ; [319  38],[217.14802632  33.85197368] ; [308.85197368  48.14802632],0
a2,1,0.015379,5.872492,[ 56 200] ; [111 251],[ 69.17799353 186.82200647] ; [ 97.82200647 264.17799353],0
a5,1,0.030226,4.696414,[190  66] ; [295  67],[200.90614887  55.09385113] ; [284.09385113  77.90614887],0
p11,1,0.031832,4.607548,[195  61] ; [301  61],[205.46278317  50.53721683] ; [290.53721683  71.46278317],0
u1,1,0.031976,4.599759,[ 47 209] ; [ 93 269],[ 57.99352751 198.00647249] ; [ 82.00647249 279.99352751],0
a3,1,0.032405,4.576961,[183  72] ; [286  75],[194.14772727  60.85227273] ; [274.85227273  86.14772727],0
r1,1,0.033262,4.532251,[196  58] ; [304  58],[206.16883117  47.83116883] ; [293.83116883  68.16883117],0
d2,1,0.037024,4.349317,[128 126] ; [212 148],[140.6514658 113.3485342] ; [199.3485342 160.6514658],0
b1,1,0.038282,4.292432,[102 154] ; [115 247],[ 89.88996764 166.11003236] ; [127.11003236 234.88996764],0
p7,1,0.039524,4.238212,[151 100] ; [241 112],[162.90066225  88.09933775] ; [229.09933775 123.90066225],0
s4,1,0.041618,4.150666,[ 52 198] ; [ 52 307],[ 42.69293924 207.30706076] ; [ 61.30706076 297.69293924],0
a1,1,0.052755,3.751668,[  8 248] ; [ 24 338],[ 13.25566343 242.74433657] ; [ 18.74433657 343.25566343],0
s7,1,0.055705,3.660862,[117 127] ; [193 152],[128.42105263 115.57894737] ; [181.57894737 163.42105263],0
p3,1,0.059408,3.553822,[125 129] ; [206 156],[136.48376623 117.51623377] ; [194.51623377 167.48376623],0
a6,1,0.064521,3.417194,[162  94] ; [254 107],[172.60291734  83.39708266] ; [243.39708266 117.60291734],0
n4,1,0.075836,3.151956,[203  52] ; [308  54],[211.19124797  43.80875203] ; [299.80875203  62.19124797],0
n1,1,0.090308,2.868872,[31 38] ; [21 47],[26.18978102 42.81021898] ; [25.81021898 42.18978102],0
a7,1,0.101854,2.676271,[179  77] ; [273  87],[187.84415584  68.15584416] ; [264.15584416  95.84415584],0
p12,1,0.110165,2.551856,[ 15 240] ; [ 34 327],[ 20.28409091 234.71590909] ; [ 28.71590909 332.28409091],0
b4,1,0.120164,2.415184,[141 115] ; [222 140],[150.36893204 105.63106796] ; [212.63106796 149.36893204],0
r3,1,0.132002,2.268796,[241  14] ; [349  11],[244.63414634  10.36585366] ; [345.36585366  14.63414634],0
d3,1,0.157546,1.997627,[183  73] ; [277  85],[190.55016181  65.44983819] ; [269.44983819  92.55016181],0
s2,1,0.171323,1.871331,[125 130] ; [195 162],[133.33333333 121.66666667] ; [186.66666667 170.33333333],0
u2,1,0.185814,1.750501,[42 31] ; [35 40],[37.97972973 35.02027027] ; [39.02027027 35.97972973],0
p4,1,0.222198,1.490118,[156 100] ; [236 123],[163.17398374  92.82601626] ; [228.82601626 130.17398374],0
s5,1,0.225798,1.467134,[ 84 164] ; [134 212],[ 91.01683502 156.98316498] ; [126.98316498 219.01683502],0
a4,1,0.226042,1.465596,[123 132] ; [192 169],[130.39772727 124.60227273] ; [184.60227273 176.39772727],0
a8,1,0.24688,1.340871,[ 30 205] ; [ 52 267],[ 34.7833935 200.2166065] ; [ 47.2166065 271.7833935],0
p8,1,0.293102,1.105319,[130 126] ; [195 159],[136.39344262 119.60655738] ; [188.60655738 165.39344262],0
n3,1,0.36273,0.828421,[48 21] ; [52 16],[50.3649635 18.6350365] ; [49.6350365 18.3649635],0
p6,1,0.372516,0.795255,[ 94 162] ; [143 212],[ 99.299509 156.700491] ; [137.700491 217.299509],0
n2,1,0.420008,0.650294,[49 21] ; [51 16],[51.09489051 18.90510949] ; [48.90510949 18.09489051],0
r4,1,0.446741,0.578906,[231  25] ; [333  29],[233.63106796  22.36893204] ; [330.36893204  31.63106796],0
s1,1,0.44885,0.573554,[  9 244] ; [  9 350],[  7.44117647 245.55882353] ; [ 10.55882353 348.44117647],0
b5,1,0.476984,0.50575,[149 107] ; [221 141],[153.26860841 102.73139159] ; [216.73139159 145.26860841],0
s6,1,0.479277,0.500509,[172  78] ; [253 101],[175.91059603  74.08940397] ; [249.08940397 104.91059603],0
p2,1,0.567699,0.326548,[214  40] ; [311  51],[216.47727273  37.52272727] ; [308.52272727  53.47727273],0
r2,1,0.583823,0.300095,[239  13] ; [341  15],[240.39473684  11.60526316] ; [339.60526316  16.39473684],0
b2,1,0.583831,0.300082,[57 99] ; [ 90 139],[59.56363636 96.43636364] ; [ 87.43636364 141.56363636],0
b3,1,0.583831,0.300082,[57 99] ; [ 90 139],[59.56363636 96.43636364] ; [ 87.43636364 141.56363636],0
p1,1,0.61742,0.249511,[ 21 233] ; [ 26 336],[ 19.37987013 234.62012987] ; [ 27.62012987 334.37987013],0
u4,1,0.660881,0.192455,[  5 251] ; [  9 353],[  5.79935275 250.20064725] ; [  8.20064725 353.79935275],0
u3,1,0.829183,0.046548,[42 30] ; [43 33],[41.35135135 30.64864865] ; [43.64864865 32.35135135],0
p5,1,0.874128,0.025096,[ 31 221] ; [ 43 319],[ 30.3713355 221.6286645] ; [ 43.6286645 318.3713355],0
v4,1,0.878221,0.023478,[243  12] ; [344  16],[243.3902439  11.6097561] ; [343.6097561  16.3902439],0
s3,1,0.888532,0.019645,[141 115] ; [197 157],[141.84918033 114.15081967] ; [196.15081967 157.84918033],0
n5,1,0.956811,0.002933,[206  49] ; [291  70],[205.73863636  49.26136364] ; [291.26136364  69.73863636],0
