Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p5,1,0.0,34.142769,[13 39] ; [  7 242],[ 3.4551495 48.5448505] ; [ 16.5448505 232.4551495],1
s6,1,1e-06,23.833927,[33 18] ; [ 72 177],[17.85 33.15] ; [ 87.15 161.85],1
b5,1,0.001045,10.746805,[21 31] ; [162  88],[31.50993377 20.49006623] ; [151.49006623  98.50993377],0
p3,1,0.002612,9.060196,[28 24] ; [ 79 169],[18.54666667 33.45333333] ; [ 88.45333333 159.54666667],0
p12,1,0.005369,7.750742,[ 5 47] ; [  5 244],[ 1.72757475 50.27242525] ; [  8.27242525 240.72757475],0
p1,1,0.0094,6.745222,[ 9 43] ; [ 16 234],[ 4.30463576 47.69536424] ; [ 20.69536424 229.30463576],0
d4,1,0.019645,5.443133,[45  6] ; [182  68],[38.46179402 12.53820598] ; [188.53820598  61.46179402],0
a7,1,0.021047,5.322874,[28 23] ; [177  71],[34.96655518 16.03344482] ; [170.03344482  77.96655518],0
p4,1,0.027197,4.878239,[30 21] ; [104 144],[22.85618729 28.14381271] ; [111.14381271 136.85618729],0
n6,1,0.035025,4.443946,[46  6] ; [186  62],[40.21333333 11.78666667] ; [191.78666667  56.21333333],0
a8,1,0.049244,3.867019,[ 9 40] ; [ 20 206],[ 5.16727273 43.83272727] ; [ 23.83272727 202.16727273],0
a4,1,0.050915,3.811078,[27 25] ; [ 93 156],[20.73089701 31.26910299] ; [ 99.26910299 149.73089701],0
d2,1,0.064633,3.414313,[27 24] ; [ 97 152],[21.08 29.92] ; [102.92 146.08],0
r4,1,0.085764,2.952147,[45  7] ; [189  61],[40.29139073 11.70860927] ; [193.70860927  56.29139073],0
p7,1,0.099859,2.707793,[32 20] ; [120 125],[26.61279461 25.38720539] ; [125.38720539 119.61279461],0
r1,1,0.113254,2.508214,[41 11] ; [168  80],[36.22666667 15.77333333] ; [172.77333333  75.22666667],0
a6,1,0.115305,2.479966,[29 23] ; [168  82],[33.9205298 18.0794702] ; [163.0794702  86.9205298],0
p10,1,0.140117,2.176669,[39 12] ; [162  84],[34.51515152 16.48484848] ; [166.48484848  79.51515152],0
p6,1,0.156498,2.007747,[16 36] ; [ 53 192],[12.08080808 39.91919192] ; [ 56.91919192 188.08080808],0
p2,1,0.16059,1.968665,[42 10] ; [176  71],[37.91304348 14.08695652] ; [180.08695652  66.91304348],0
b4,1,0.161138,1.96351,[34 18] ; [137 113],[29.44370861 22.55629139] ; [141.55629139 108.44370861],0
d1,1,0.171634,1.868609,[31 21] ; [123 127],[26.51655629 25.48344371] ; [127.48344371 122.51655629],0
v2,1,0.211157,1.563474,[30 22] ; [116 125],[25.9112628 26.0887372] ; [120.0887372 120.9112628],0
p9,1,0.23563,1.406553,[41 11] ; [174  72],[37.51677852 14.48322148] ; [177.48322148  68.51677852],0
n5,1,0.272763,1.202801,[38 14] ; [161  86],[34.60869565 17.39130435] ; [164.39130435  82.60869565],0
p8,1,0.277567,1.178963,[27 25] ; [107 138],[23.46127946 28.53872054] ; [110.53872054 134.46127946],0
v1,1,0.283679,1.149381,[26 25] ; [107 143],[22.53488372 28.46511628] ; [110.46511628 139.53488372],0
u1,1,0.29924,1.077577,[ 7 45] ; [ 22 228],[ 4.99337748 47.00662252] ; [ 24.00662252 225.99337748],0
n4,1,0.313928,1.014077,[38 14] ; [164  85],[34.89700997 17.10299003] ; [167.10299003  81.89700997],0
v4,1,0.366771,0.814576,[48  4] ; [219  30],[46.12624585  5.87375415] ; [220.87375415  28.12624585],0
a5,1,0.379206,0.773274,[37 15] ; [162  88],[34.26490066 17.73509934] ; [164.73509934  85.26490066],0
d5,1,0.383452,0.759605,[42 10] ; [187  62],[39.56146179 12.43853821] ; [189.43853821  59.56146179],0
s4,1,0.387771,0.745921,[ 7 44] ; [ 24 224],[ 5.28762542 45.71237458] ; [ 25.71237458 222.28762542],0
p11,1,0.434035,0.612003,[40 12] ; [179  71],[37.70860927 14.29139073] ; [181.29139073  68.70860927],0
n3,1,0.463193,0.538168,[6 2] ; [47 29],[5.04761905 2.95238095] ; [47.95238095 28.04761905],0
d3,1,0.479171,0.500749,[35 17] ; [154  94],[32.76 19.24] ; [156.24  91.76],0
r2,1,0.494359,0.467026,[47  5] ; [213  32],[45.52188552  6.47811448] ; [214.47811448  30.52188552],0
a2,1,0.552442,0.352961,[ 7 45] ; [ 42 208],[ 8.43708609 43.56291391] ; [ 40.56291391 209.43708609],0
n1,1,0.655768,0.198705,[3 5] ; [23 54],[2.44705882 5.55294118] ; [23.55294118 53.44705882],0
a1,1,0.66919,0.182551,[ 3 49] ; [ 11 239],[ 2.41059603 49.58940397] ; [ 11.58940397 238.41059603],0
s2,1,0.684209,0.165426,[ 6 46] ; [ 24 224],[ 5.2 46.8] ; [ 24.8 223.2],0
r3,1,0.710188,0.138089,[45  6] ; [214  34],[44.17725753  6.82274247] ; [214.82274247  33.17725753],0
s1,1,0.711396,0.136886,[ 1 51] ; [  7 240],[ 1.39130435 50.60869565] ; [  6.60869565 240.39130435],0
b1,1,0.720006,0.128487,[19 33] ; [ 98 152],[20.14569536 31.85430464] ; [ 96.85430464 153.14569536],0
u2,1,0.726819,0.122053,[ 8 11] ; [46 53],[ 8.69491525 10.30508475] ; [45.30508475 53.69491525],0
s8,1,0.769937,0.085531,[ 7 45] ; [ 30 220],[ 6.37086093 45.62913907] ; [ 30.62913907 219.37086093],0
n2,1,0.799316,0.064634,[6 3] ; [48 29],[5.65116279 3.34883721] ; [48.34883721 28.65116279],0
v3,1,0.830912,0.045596,[15 37] ; [ 66 175],[14.37542662 37.62457338] ; [ 66.62457338 174.37542662],0
u3,1,0.839727,0.040902,[ 9 11] ; [47 52],[ 9.41176471 10.58823529] ; [46.58823529 52.41176471],0
a3,1,0.861824,0.030295,[32 20] ; [150  99],[31.44186047 20.55813953] ; [150.55813953  98.44186047],0
b2,1,0.998037,6e-06,[11 23] ; [43 90],[10.99401198 23.00598802] ; [43.00598802 89.99401198],0
b3,1,0.998037,6e-06,[11 23] ; [43 90],[10.99401198 23.00598802] ; [43.00598802 89.99401198],0
