Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p3,1,2.9e-05,17.473101,[11 48] ; [32 25],[21.87068966 37.12931034] ; [21.12931034 35.87068966],1
p7,1,3.4e-05,17.159801,[21 32] ; [44 12],[31.60550459 21.39449541] ; [33.39449541 22.60550459],1
p6,1,0.002318,9.27907,[ 7 50] ; [21 36],[14. 43.] ; [14. 43.],0
a5,1,0.017428,5.652764,[28 32] ; [39 18],[34.35897436 25.64102564] ; [32.64102564 24.35897436],0
p8,1,0.04004,4.21621,[20 38] ; [30 26],[25.43859649 32.56140351] ; [24.56140351 31.43859649],0
a2,1,0.097677,2.743062,[ 6 54] ; [12 45],[ 9.23076923 50.76923077] ; [ 8.76923077 48.23076923],0
u2,1,0.109198,2.565789,[13 14] ; [13  5],[15.6 11.4] ; [10.4  7.6],0
b1,1,0.116544,2.463158,[16 44] ; [23 34],[20. 40.] ; [19. 38.],0
a8,1,0.144393,2.130503,[ 1 55] ; [ 4 48],[ 2.59259259 53.40740741] ; [ 2.40740741 49.59259259],0
b2,1,0.155375,2.018674,[12 14] ; [ 9 23],[ 9.4137931 16.5862069] ; [11.5862069 20.4137931],0
b3,1,0.155375,2.018674,[12 14] ; [ 9 23],[ 9.4137931 16.5862069] ; [11.5862069 20.4137931],0
p1,1,0.158366,1.98976,[ 3 56] ; [ 7 49],[ 5.13043478 53.86956522] ; [ 4.86956522 51.13043478],0
a3,1,0.171285,1.871664,[32 27] ; [38 19],[35.60344828 23.39655172] ; [34.39655172 22.60344828],0
a4,1,0.172458,1.861444,[18 42] ; [24 33],[21.53846154 38.46153846] ; [20.46153846 36.53846154],0
u3,1,0.189115,1.7245,[16 12] ; [13  4],[18.04444444  9.95555556] ; [10.95555556  6.04444444],0
s7,1,0.202563,1.623795,[22 36] ; [26 26],[25.30909091 32.69090909] ; [22.69090909 29.30909091],0
p9,1,0.236665,1.400351,[47 10] ; [41 15],[44.38938053 12.61061947] ; [43.61061947 12.38938053],0
n3,1,0.255598,1.292443,[17  8] ; [15  3],[18.60465116  6.39534884] ; [13.39534884  4.60465116],0
v1,1,0.271145,1.210945,[23 35] ; [27 27],[25.89285714 32.10714286] ; [24.10714286 29.89285714],0
r4,1,0.282301,1.15598,[47 13] ; [49  8],[49.23076923 10.76923077] ; [46.76923077 10.23076923],0
s8,1,0.317842,0.997807,[25 35] ; [29 28],[27.69230769 32.30769231] ; [26.30769231 30.69230769],0
n5,1,0.327693,0.957992,[19 41] ; [23 34],[21.53846154 38.46153846] ; [20.46153846 36.53846154],0
p2,1,0.334522,0.931311,[42 17] ; [45 12],[44.25 14.75] ; [42.75 14.25],0
d3,1,0.342564,0.900812,[36 24] ; [39 18],[38.46153846 21.53846154] ; [36.53846154 20.46153846],0
b5,1,0.377779,0.777917,[32 28] ; [35 22],[34.35897436 25.64102564] ; [32.64102564 24.35897436],0
r2,1,0.419091,0.652864,[57  3] ; [52  5],[55.8974359  4.1025641] ; [53.1025641  3.8974359],0
r1,1,0.42646,0.632445,[41 19] ; [42 14],[42.93103448 17.06896552] ; [40.06896552 15.93103448],0
a6,1,0.432616,0.615789,[42 18] ; [36 21],[40. 20.] ; [38. 19.],0
u1,1,0.48178,0.494831,[ 5 55] ; [ 7 50],[ 6.15384615 53.84615385] ; [ 5.84615385 51.15384615],0
v2,1,0.499122,0.456802,[25 28] ; [29 25],[26.74766355 26.25233645] ; [27.25233645 26.74766355],0
n2,1,0.531387,0.391738,[18  8] ; [14  4],[18.90909091  7.09090909] ; [13.09090909  4.90909091],0
v3,1,0.544371,0.367499,[14 42] ; [16 37],[15.41284404 40.58715596] ; [14.58715596 38.41284404],0
d5,1,0.558589,0.342154,[44 16] ; [39 18],[42.56410256 17.43589744] ; [40.43589744 16.56410256],0
p11,1,0.583501,0.30061,[36 24] ; [37 20],[37.43589744 22.56410256] ; [35.56410256 21.43589744],0
p12,1,0.619428,0.246672,[ 2 57] ; [ 3 54],[ 2.54310345 56.45689655] ; [ 2.45689655 54.54310345],0
s1,1,0.619428,0.246672,[ 2 57] ; [ 3 54],[ 2.54310345 56.45689655] ; [ 2.45689655 54.54310345],0
r3,1,0.676075,0.174578,[56  3] ; [55  2],[56.45689655  2.54310345] ; [54.54310345  2.45689655],0
a1,1,0.690175,0.158896,[ 3 57] ; [ 2 55],[ 2.56410256 57.43589744] ; [ 2.43589744 54.56410256],0
b4,1,0.725634,0.123158,[36 24] ; [36 21],[36.92307692 23.07692308] ; [35.07692308 21.92307692],0
s6,1,0.729687,0.119399,[45 14] ; [45 12],[45.77586207 13.22413793] ; [44.22413793 12.77586207],0
d2,1,0.752295,0.099613,[27 33] ; [24 33],[26.15384615 33.84615385] ; [24.84615385 32.15384615],0
n1,1,0.756871,0.095847,[ 8 18] ; [ 6 11],[ 8.46511628 17.53488372] ; [ 5.53488372 11.46511628],0
d1,1,0.783255,0.075669,[29 31] ; [29 28],[29.74358974 30.25641026] ; [28.25641026 28.74358974],0
s2,1,0.794347,0.067949,[44 16] ; [43 14],[44.61538462 15.38461538] ; [42.38461538 14.61538462],0
a7,1,0.806684,0.059881,[43 17] ; [42 15],[43.58974359 16.41025641] ; [41.41025641 15.58974359],0
n6,1,0.855885,0.032984,[35 25] ; [33 22],[35.47826087 24.52173913] ; [32.52173913 22.47826087],0
s5,1,0.874617,0.0249,[23 34] ; [23 32],[23.41071429 33.58928571] ; [22.58928571 32.41071429],0
d4,1,0.928407,0.008073,[48 11] ; [46 11],[47.81034483 11.18965517] ; [46.18965517 10.81034483],0
p10,1,0.952848,0.003496,[41 16] ; [40 16],[40.85840708 16.14159292] ; [40.14159292 15.85840708],0
u4,1,0.970814,0.001339,[ 1 59] ; [ 1 56],[ 1.02564103 58.97435897] ; [ 0.97435897 56.02564103],0
