Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,6e-06,20.465105,[49 13] ; [18 31],[37.42342342 24.57657658] ; [29.57657658 19.42342342],1
p1,1,0.414882,0.664768,[ 5 59] ; [ 2 47],[ 3.96460177 60.03539823] ; [ 3.03539823 45.96460177],0
p3,1,0.423279,0.641192,[19 45] ; [11 37],[17.14285714 46.85714286] ; [12.85714286 35.14285714],0
a3,1,0.424734,0.637179,[35 28] ; [23 25],[32.91891892 30.08108108] ; [25.08108108 22.91891892],0
d1,1,0.445325,0.582524,[24 40] ; [15 34],[22.08849558 41.91150442] ; [16.91150442 32.08849558],0
p9,1,0.469168,0.523934,[36 25] ; [25 23],[34.13761468 26.86238532] ; [26.86238532 21.13761468],0
b4,1,0.47212,0.517011,[37 27] ; [25 24],[35.11504425 28.88495575] ; [26.88495575 22.11504425],0
s2,1,0.480413,0.497926,[17 47] ; [16 33],[18.69026549 45.30973451] ; [14.30973451 34.69026549],0
d4,1,0.482526,0.493149,[39 25] ; [33 16],[40.77876106 23.22123894] ; [31.22123894 17.77876106],0
b1,1,0.520475,0.412951,[34 30] ; [29 20],[35.68141593 28.31858407] ; [27.31858407 21.68141593],0
s5,1,0.552169,0.353445,[10 51] ; [10 38],[11.19266055 49.80733945] ; [ 8.80733945 39.19266055],0
n3,1,0.577973,0.309524,[13 15] ; [13 11],[14. 14.] ; [12. 12.],0
p4,1,0.596549,0.280233,[23 41] ; [20 29],[24.3539823 39.6460177] ; [18.6460177 30.3539823],0
r2,1,0.648915,0.20727,[29 27] ; [27 21],[30.15384615 25.84615385] ; [25.84615385 22.15384615],0
p6,1,0.712846,0.135451,[11 50] ; [10 38],[11.75229358 49.24770642] ; [ 9.24770642 38.75229358],0
s1,1,0.728496,0.120497,[ 5 59] ; [ 3 46],[ 4.53097345 59.46902655] ; [ 3.46902655 45.53097345],0
s8,1,0.737995,0.111897,[12 52] ; [ 8 41],[11.32743363 52.67256637] ; [ 8.67256637 40.32743363],0
d3,1,0.743263,0.10728,[30 34] ; [24 24],[30.85714286 33.14285714] ; [23.14285714 24.85714286],0
s3,1,0.763509,0.090526,[25 37] ; [18 30],[24.23636364 37.76363636] ; [18.76363636 29.23636364],0
s4,1,0.783174,0.075727,[13 51] ; [11 38],[13.59292035 50.40707965] ; [10.40707965 38.59292035],0
u2,1,0.821339,0.050996,[11 17] ; [11 15],[11.40740741 16.59259259] ; [10.59259259 15.40740741],0
v1,1,0.823181,0.049933,[19 42] ; [14 34],[18.46788991 42.53211009] ; [14.53211009 33.46788991],0
p11,1,0.824346,0.049266,[34 30] ; [25 24],[33.4159292 30.5840708] ; [25.5840708 23.4159292],0
b5,1,0.834475,0.043667,[34 30] ; [27 22],[34.54867257 29.45132743] ; [26.45132743 22.54867257],0
r1,1,0.853535,0.034081,[16 48] ; [13 36],[16.42477876 47.57522124] ; [12.57522124 36.42477876],0
p10,1,0.949865,0.003953,[32 29] ; [26 23],[32.16363636 28.83636364] ; [25.83636364 23.16363636],0
