Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,81.862124,[542  23] ; [11 11],[532.27427598  32.72572402] ; [20.72572402  1.27427598],1
r1,1,0.0,45.23484,[482  80] ; [ 7 15],[470.57876712  91.42123288] ; [18.42123288  3.57876712],1
a3,1,0.000155,14.309119,[412 150] ; [ 8 14],[404.17808219 157.82191781] ; [15.82191781  6.17808219],1
n6,1,0.000158,14.273449,[490  71] ; [13  9],[484.01886792  76.98113208] ; [18.98113208  3.01886792],1
a4,1,0.00048,12.193464,[263 298] ; [ 2 20],[255. 306.] ; [10. 12.],1
d1,1,0.001019,10.79314,[351 214] ; [ 6 16],[343.62010221 221.37989779] ; [13.37989779  8.62010221],0
a5,1,0.001158,10.556596,[429 135] ; [10 12],[422.51877133 141.48122867] ; [16.48122867  5.51877133],0
d5,1,0.002536,9.114129,[471  91] ; [13  9],[465.76712329  96.23287671] ; [18.23287671  3.76712329],0
p9,1,0.004427,8.099668,[492  64] ; [15  7],[487.70242215  68.29757785] ; [19.29757785  2.70242215],0
s3,1,0.009088,6.805527,[396 159] ; [10 12],[390.51993068 164.48006932] ; [15.48006932  6.51993068],0
r3,1,0.009822,6.666892,[545  18] ; [19  3],[542.78974359  20.21025641] ; [21.21025641  0.78974359],0
d2,1,0.010999,6.465549,[283 279] ; [ 5 17],[277.15068493 284.84931507] ; [10.84931507 11.15068493],0
b1,1,0.01153,6.381773,[209 356] ; [14  8],[214.64224872 350.35775128] ; [ 8.35775128 13.64224872],0
n5,1,0.027765,4.842573,[444 119] ; [13  9],[439.81367521 123.18632479] ; [17.18632479  4.81367521],0
s2,1,0.034169,4.486224,[377 184] ; [10 12],[372.39622642 188.60377358] ; [14.60377358  7.39622642],0
v1,1,0.042177,4.12809,[319 229] ; [ 8 14],[314.37894737 233.62105263] ; [12.62105263  9.37894737],0
s7,1,0.050017,3.840895,[336 208] ; [ 8 12],[331.80141844 212.19858156] ; [12.19858156  7.80141844],0
u2,1,0.057746,3.600976,[90 60] ; [12  2],[93.29268293 56.70731707] ; [8.70731707 5.29268293],0
p6,1,0.094202,2.801053,[225 330] ; [ 5 17],[221.2305026 333.7694974] ; [ 8.7694974 13.2305026],0
b2,1,0.099953,2.706297,[129 212] ; [ 2 11],[126.18926554 214.81073446] ; [4.81073446 8.18926554],0
b3,1,0.099953,2.706297,[129 212] ; [ 2 11],[126.18926554 214.81073446] ; [4.81073446 8.18926554],0
a7,1,0.118394,2.438442,[417 146] ; [13  9],[413.82905983 149.17094017] ; [16.17094017  5.82905983],0
