Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s7,1,0.0,118.143561,[87 25] ; [ 39 189],[41.50588235 70.49411765] ; [ 84.49411765 143.50588235],1
s6,1,0.0,55.157232,[97 19] ; [101 140],[64.33613445 51.66386555] ; [133.66386555 107.33613445],1
s2,1,0.0,43.054567,[71 46] ; [ 61 182],[42.9 74.1] ; [ 89.1 153.9],1
s3,1,0.0,26.221593,[77 40] ; [ 88 150],[54.38028169 62.61971831] ; [110.61971831 127.38028169],1
p10,1,9e-06,19.616547,[100  15] ; [151  84],[82.47142857 32.52857143] ; [168.52857143  66.47142857],1
a3,1,7e-05,15.819977,[84 33] ; [119 121],[66.52941176 50.47058824] ; [136.47058824 103.52941176],1
p6,1,0.000126,14.700423,[49 66] ; [ 54 183],[33.65056818 81.34943182] ; [ 69.34943182 167.65056818],1
s5,1,0.000166,14.178118,[40 72] ; [ 42 198],[26.09090909 85.90909091] ; [ 55.90909091 184.09090909],1
v1,1,0.000211,13.728537,[70 44] ; [ 96 142],[53.76136364 60.23863636] ; [112.23863636 125.76136364],1
p9,1,0.000307,13.02921,[102  15] ; [165  72],[88.24576271 28.75423729] ; [178.75423729  58.24576271],1
n6,1,0.000781,11.285619,[101  16] ; [168  72],[88.15966387 28.84033613] ; [180.84033613  59.15966387],1
r1,1,0.000832,11.168608,[93 22] ; [154  89],[79.34357542 35.65642458] ; [167.65642458  75.34357542],1
p4,1,0.000962,10.899611,[71 46] ; [101 139],[56.3697479 60.6302521] ; [115.6302521 124.3697479],1
r4,1,0.001097,10.655505,[105  12] ; [183  61],[93.34072022 23.65927978] ; [194.65927978  49.34072022],0
v2,1,0.001684,9.865431,[65 45] ; [ 95 137],[51.4619883 58.5380117] ; [108.5380117 123.4619883],0
v3,1,0.002038,9.514545,[51 63] ; [ 67 171],[38.21590909 75.78409091] ; [ 79.78409091 158.21590909],0
p7,1,0.002116,9.44595,[80 36] ; [121 113],[66.61714286 49.38285714] ; [134.38285714  99.61714286],0
p5,1,0.002812,8.925908,[21 95] ; [ 18 221],[ 12.74366197 103.25633803] ; [ 26.25633803 212.74366197],0
p2,1,0.004841,7.938033,[99 17] ; [173  68],[88.38095238 27.61904762] ; [183.61904762  57.38095238],0
b2,1,0.005665,7.653812,[39 39] ; [40 90],[29.625 48.375] ; [49.375 80.625],0
b3,1,0.005665,7.653812,[39 39] ; [40 90],[29.625 48.375] ; [49.375 80.625],0
a5,1,0.010063,6.623669,[77 40] ; [125 118],[65.65 51.35] ; [136.35 106.65],0
a8,1,0.014125,6.022407,[25 86] ; [ 28 201],[17.30294118 93.69705882] ; [ 35.69705882 193.30294118],0
p11,1,0.014749,5.946211,[94 23] ; [166  78],[84.26592798 32.73407202] ; [175.73407202  68.26592798],0
r3,1,0.023553,5.127282,[110   7] ; [207  34],[103.60055866  13.39944134] ; [213.39944134  27.60055866],0
p3,1,0.030861,4.6607,[57 60] ; [ 89 153],[47.5821727 69.4178273] ; [ 98.4178273 143.5821727],0
u2,1,0.03257,4.56825,[22 10] ; [58 64],[16.62337662 15.37662338] ; [63.37662338 58.62337662],0
u1,1,0.051012,3.80789,[  7 110] ; [  5 239],[  3.88919668 113.11080332] ; [  8.11080332 235.88919668],0
a2,1,0.056703,3.631285,[ 12 105] ; [ 12 232],[  7.77839335 109.22160665] ; [ 16.22160665 227.77839335],0
v4,1,0.07148,3.248701,[108   8] ; [208  32],[102.96629213  13.03370787] ; [213.03370787  26.96629213],0
p8,1,0.072167,3.233039,[60 56] ; [ 99 139],[52.10169492 63.89830508] ; [106.89830508 131.10169492],0
n5,1,0.108852,2.570811,[87 30] ; [157  81],[80.41690141 36.58309859] ; [163.58309859  74.41690141],0
u3,1,0.113378,2.506494,[20 13] ; [55 67],[15.96774194 17.03225806] ; [59.03225806 62.96774194],0
d2,1,0.13615,2.220937,[23 94] ; [ 33 210],[18.2 98.8] ; [ 37.8 205.2],0
d5,1,0.143748,2.137374,[70 47] ; [126 118],[63.52354571 53.47645429] ; [132.47645429 111.52354571],0
p12,1,0.160467,1.969822,[  9 107] ; [ 10 229],[  6.2084507 109.7915493] ; [ 12.7915493 226.2084507],0
n4,1,0.169065,1.891211,[87 29] ; [165  78],[81.42618384 34.57381616] ; [170.57381616  72.42618384],0
a4,1,0.196792,1.666023,[33 84] ; [ 53 188],[28.10614525 88.89385475] ; [ 57.89385475 183.10614525],0
a1,1,0.277165,1.180937,[  4 113] ; [ 15 229],[  6.15789474 110.84210526] ; [ 12.84210526 231.15789474],0
r2,1,0.379616,0.771947,[103  12] ; [207  33],[100.42253521  14.57746479] ; [209.57746479  30.42253521],0
d4,1,0.396484,0.718962,[71 46] ; [136 107],[67.275 49.725] ; [139.725 103.275],0
a6,1,0.43857,0.600021,[71 46] ; [137 106],[67.6 49.4] ; [140.4 102.6],0
a7,1,0.445949,0.580928,[68 48] ; [152  90],[71.2849162 44.7150838] ; [148.7150838  93.2849162],0
p1,1,0.446312,0.580001,[ 12 104] ; [ 19 221],[ 10.1011236 105.8988764] ; [ 20.8988764 219.1011236],0
n1,1,0.561306,0.337448,[13 16] ; [25 40],[11.72340426 17.27659574] ; [26.27659574 38.72340426],0
b5,1,0.582976,0.301448,[65 52] ; [143 101],[67.41274238 49.58725762] ; [140.58725762 103.41274238],0
b1,1,0.606233,0.265696,[47 70] ; [105 139],[49.26315789 67.73684211] ; [102.73684211 141.26315789],0
s1,1,0.655218,0.199385,[  5 111] ; [ 13 227],[  5.86516854 110.13483146] ; [ 12.13483146 227.86516854],0
b4,1,0.680544,0.169514,[63 54] ; [137 107],[64.8199446 52.1800554] ; [135.1800554 108.8199446],0
