Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s7,1,0.0,111.196608,[104  42] ; [ 61 243],[53.53333333 92.46666667] ; [111.46666667 192.53333333],1
s6,1,0.0,91.113882,[132  19] ; [128 188],[84.06852248 66.93147752] ; [175.93147752 140.06852248],1
s2,1,0.0,68.401956,[98 54] ; [ 79 238],[57.36460554 94.63539446] ; [119.63539446 197.36460554],1
s3,1,0.0,55.712316,[110  42] ; [112 203],[72.25695931 79.74304069] ; [149.74304069 165.25695931],1
p6,1,2e-06,22.242646,[67 83] ; [ 72 239],[ 45.22776573 104.77223427] ; [ 93.77223427 217.22776573],1
p10,1,8e-06,19.933775,[129  21] ; [208 106],[108.94396552  41.05603448] ; [228.05603448  85.94396552],1
p9,1,1.7e-05,18.510059,[136  16] ; [223  88],[117.8574514  34.1425486] ; [241.1425486  69.8574514],1
p4,1,2e-05,18.197764,[99 52] ; [141 176],[77.43589744 73.56410256] ; [162.56410256 154.43589744],1
p3,1,4.5e-05,16.634057,[82 70] ; [108 208],[61.70940171 90.29059829] ; [128.29059829 187.70940171],1
r4,1,0.00021,13.737286,[138  14] ; [244  75],[123.27813163  28.72186837] ; [258.72186837  60.27813163],1
s5,1,0.000244,13.458171,[53 93] ; [ 64 251],[ 37.05422993 108.94577007] ; [ 79.94577007 235.05422993],1
r1,1,0.000344,12.816508,[125  25] ; [214 103],[108.88650964  41.11349036] ; [230.11349036  86.88650964],1
v4,1,0.000353,12.766017,[146   5] ; [271  45],[134.83297645  16.16702355] ; [282.16702355  33.83297645],1
p7,1,0.000359,12.736514,[102  46] ; [160 152],[84.29565217 63.70434783] ; [177.70434783 134.29565217],1
a3,1,0.000382,12.618504,[118  34] ; [193 123],[101.00854701  50.99145299] ; [209.99145299 106.00854701],1
a5,1,0.000451,12.308471,[119  33] ; [198 121],[102.3014862  49.6985138] ; [214.6985138 104.3014862],1
p8,1,0.000581,11.835367,[85 65] ; [125 190],[67.74193548 82.25806452] ; [142.25806452 172.74193548],1
d2,1,0.001248,10.41806,[83 69] ; [123 194],[66.76332623 85.23667377] ; [139.23667377 177.76332623],0
p12,1,0.002857,8.896457,[ 13 137] ; [  8 308],[  6.75965665 143.24034335] ; [ 14.24034335 301.75965665],0
n6,1,0.002862,8.89324,[129  22] ; [230  85],[116.32832618  34.67167382] ; [242.67167382  72.32832618],0
p2,1,0.003835,8.360193,[131  20] ; [238  79],[119.05769231  31.94230769] ; [249.94230769  67.05769231],0
r3,1,0.004033,8.268737,[146   6] ; [278  39],[137.41577825  14.58422175] ; [286.58422175  30.41577825],0
r2,1,0.006195,7.492573,[141   7] ; [273  41],[132.62337662  15.37662338] ; [281.37662338  32.62337662],0
u1,1,0.007185,7.226239,[ 30 122] ; [ 34 285],[ 20.65392781 131.34607219] ; [ 43.34607219 275.65392781],0
v1,1,0.010219,6.59631,[72 71] ; [118 196],[59.45295405 83.54704595] ; [130.54704595 183.45295405],0
n4,1,0.012127,6.292273,[118  32] ; [215 104],[106.50319829  43.49680171] ; [226.49680171  92.50319829],0
d1,1,0.013619,6.086814,[89 63] ; [148 171],[76.48407643 75.51592357] ; [160.51592357 158.48407643],0
a8,1,0.015791,5.82598,[ 30 110] ; [ 37 259],[ 21.51376147 118.48623853] ; [ 45.48623853 250.51376147],0
n5,1,0.017592,5.636313,[113  37] ; [202 112],[101.83189655  48.16810345] ; [213.16810345 100.83189655],0
b3,1,0.038704,4.2738,[49 59] ; [ 59 119],[40.78321678 67.21678322] ; [ 67.21678322 110.78321678],0
b2,1,0.038704,4.2738,[49 59] ; [ 59 119],[40.78321678 67.21678322] ; [ 67.21678322 110.78321678],0
p11,1,0.043602,4.071927,[121  31] ; [226  93],[111.98301486  40.01698514] ; [235.01698514  83.98301486],0
u3,1,0.076758,3.132241,[22 12] ; [59 65],[17.43037975 16.56962025] ; [63.56962025 60.43037975],0
p5,1,0.082234,3.020186,[ 17 133] ; [ 21 296],[ 12.20556745 137.79443255] ; [ 25.79443255 291.20556745],0
d5,1,0.088971,2.892894,[122  30] ; [233  86],[114.56475584  37.43524416] ; [240.43524416  78.56475584],0
a2,1,0.116727,2.460692,[ 36 116] ; [ 56 263],[ 29.69002123 122.30997877] ; [ 62.30997877 256.69002123],0
u2,1,0.11817,2.441406,[22 12] ; [61 62],[17.97452229 16.02547771] ; [65.02547771 57.97452229],0
u4,1,0.182433,1.777694,[  3 149] ; [  2 317],[  1.61358811 150.38641189] ; [  3.38641189 315.61358811],0
a1,1,0.184798,1.758613,[  4 148] ; [ 17 302],[  6.77707006 145.22292994] ; [ 14.22292994 304.77707006],0
n1,1,0.248408,1.332237,[19 21] ; [35 60],[16. 24.] ; [38. 57.],0
v2,1,0.341101,0.906288,[65 84] ; [120 188],[60.31728665 88.68271335] ; [124.68271335 183.31728665],0
a7,1,0.345009,0.891728,[109  43] ; [215 104],[104.56050955  47.43949045] ; [219.43949045  99.56050955],0
p1,1,0.497772,0.459684,[  8 143] ; [ 22 295],[  9.67948718 141.32051282] ; [ 20.32051282 296.67948718],0
s1,1,0.531099,0.392288,[  4 146] ; [ 12 304],[  5.15021459 144.84978541] ; [ 10.84978541 305.15021459],0
d4,1,0.531501,0.39152,[121  31] ; [245  73],[118.36595745  33.63404255] ; [247.63404255  70.36595745],0
a4,1,0.553854,0.350458,[64 88] ; [124 192],[61.05982906 90.94017094] ; [126.94017094 189.05982906],0
b5,1,0.596287,0.280632,[93 59] ; [187 132],[90.36093418 61.63906582] ; [189.63906582 129.36093418],0
b1,1,0.65241,0.202875,[61 91] ; [135 184],[63.25265393 88.74734607] ; [132.74734607 186.25265393],0
n2,1,0.670458,0.181066,[29 12] ; [63 31],[27.94074074 13.05925926] ; [64.05925926 29.94074074],0
d3,1,0.810925,0.057233,[94 58] ; [193 125],[92.81702128 59.18297872] ; [194.18297872 123.81702128],0
n3,1,0.861835,0.03029,[27 14] ; [62 30],[27.43609023 13.56390977] ; [61.56390977 30.43609023],0
b4,1,0.868185,0.027544,[87 65] ; [180 139],[86.1656051 65.8343949] ; [180.8343949 138.1656051],0
a6,1,0.900584,0.015606,[100  52] ; [208 111],[99.3970276 52.6029724] ; [208.6029724 110.3970276],0
