Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v4,1,4.4e-05,16.689679,[83 10] ; [45 27],[72.14545455 20.85454545] ; [55.85454545 16.14545455],1
r4,1,0.00165,9.902845,[68 25] ; [36 37],[58.26506024 34.73493976] ; [45.73493976 27.26506024],0
s6,1,0.001842,9.700607,[50 42] ; [22 51],[40.14545455 51.85454545] ; [31.85454545 41.14545455],0
b5,1,0.002743,8.97132,[67 26] ; [36 37],[57.70481928 35.29518072] ; [45.29518072 27.70481928],0
r3,1,0.003665,8.442638,[76 16] ; [45 27],[67.87804878 24.12195122] ; [53.12195122 18.87804878],0
p2,1,0.00416,8.212552,[59 33] ; [30 42],[49.92682927 42.07317073] ; [39.07317073 32.92682927],0
n5,1,0.00598,7.556295,[60 33] ; [31 41],[51.29090909 41.70909091] ; [39.70909091 32.29090909],0
p10,1,0.009045,6.813948,[45 46] ; [20 49],[36.96875 54.03125] ; [28.03125 40.96875],0
n4,1,0.009272,6.76958,[62 31] ; [34 39],[53.78313253 39.21686747] ; [42.21686747 30.78313253],0
p4,1,0.015181,5.895338,[39 51] ; [18 54],[31.66666667 58.33333333] ; [25.33333333 46.66666667],0
p7,1,0.01711,5.685063,[47 44] ; [23 47],[39.56521739 51.43478261] ; [30.43478261 39.56521739],0
u2,1,0.043222,4.086705,[11 29] ; [14 13],[14.92537313 25.07462687] ; [10.07462687 16.92537313],0
p8,1,0.043963,4.057971,[32 60] ; [14 55],[26.28571429 65.71428571] ; [19.71428571 49.28571429],0
n2,1,0.052079,3.773237,[23  9] ; [17 18],[19.10447761 12.89552239] ; [20.89552239 14.10447761],0
p6,1,0.055421,3.669374,[23 68] ; [ 9 60],[18.2 72.8] ; [13.8 55.2],0
p9,1,0.060282,3.529603,[49 39] ; [28 41],[43.15923567 44.84076433] ; [33.84076433 35.15923567],0
s4,1,0.063057,3.455091,[22 71] ; [ 9 64],[17.36746988 75.63253012] ; [13.63253012 59.36746988],0
s5,1,0.084763,2.971119,[21 72] ; [ 8 59],[16.85625 76.14375] ; [12.14375 54.85625],0
a6,1,0.094923,2.788842,[46 47] ; [45 27],[51.29090909 41.70909091] ; [39.70909091 32.29090909],0
d3,1,0.139212,2.186646,[61 31] ; [39 32],[56.44171779 35.55828221] ; [43.55828221 27.44171779],0
a4,1,0.146116,2.112336,[31 60] ; [33 40],[35.51219512 55.48780488] ; [28.48780488 44.51219512],0
u1,1,0.156746,2.005343,[11 82] ; [ 4 69],[ 8.40361446 84.59638554] ; [ 6.59638554 66.40361446],0
s7,1,0.160885,1.965891,[23 65] ; [11 55],[19.42857143 68.57142857] ; [14.57142857 51.42857143],0
d5,1,0.166401,1.915071,[68 24] ; [46 26],[63.95121951 28.04878049] ; [50.04878049 21.95121951],0
p5,1,0.181057,1.788927,[ 5 87] ; [ 1 69],[ 3.40740741 88.59259259] ; [ 2.59259259 67.40740741],0
a1,1,0.1839,1.765818,[ 5 88] ; [ 8 65],[ 7.28313253 85.71686747] ; [ 5.71686747 67.28313253],0
r2,1,0.195552,1.675285,[80 11] ; [58 14],[77.04294479 13.95705521] ; [60.95705521 11.04294479],0
v2,1,0.205127,1.605492,[37 54] ; [21 47],[33.19496855 57.80503145] ; [24.80503145 43.19496855],0
v1,1,0.267717,1.22841,[34 58] ; [21 52],[30.66666667 61.33333333] ; [24.33333333 48.66666667],0
p1,1,0.292294,1.109024,[ 4 89] ; [ 6 67],[ 5.60240964 87.39759036] ; [ 4.39759036 68.60240964],0
s1,1,0.296569,1.089561,[ 6 86] ; [ 8 64],[ 7.85365854 84.14634146] ; [ 6.14634146 65.85365854],0
