Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,25.389011,[210  22] ; [7 8],[203.82186235  28.17813765] ; [13.17813765  1.82186235],1
r2,1,1.4e-05,18.811748,[214  16] ; [9 6],[209.34693878  20.65306122] ; [13.65306122  1.34693878],1
a7,1,0.027369,4.867392,[156  74] ; [6 9],[152.08163265  77.91836735] ; [9.91836735 5.08163265],0
a6,1,0.03128,4.63755,[142  89] ; [ 5 10],[138.03658537  92.96341463] ; [8.96341463 6.03658537],0
p11,1,0.041758,4.144992,[178  54] ; [8 7],[174.70445344  57.29554656] ; [11.29554656  3.70445344],0
p10,1,0.053346,3.733046,[181  43] ; [9 6],[178.07531381  45.92468619] ; [11.92468619  3.07531381],0
p9,1,0.080579,3.053179,[191  36] ; [10  5],[188.54132231  38.45867769] ; [12.45867769  2.54132231],0
s5,1,0.139645,2.181872,[ 88 137] ; [ 3 12],[ 85.3125 139.6875] ; [5.6875 9.3125],0
d2,1,0.17086,1.875378,[ 32 200] ; [ 4 11],[ 33.81376518 198.18623482] ; [ 2.18623482 12.81376518],0
p2,1,0.18272,1.775362,[186  44] ; [10  5],[184.  46.] ; [12.  3.],0
r3,1,0.18736,1.738257,[219  12] ; [13  2],[217.85365854  13.14634146] ; [14.14634146  0.85365854],0
n4,1,0.234804,1.411523,[171  60] ; [9 6],[169.02439024  61.97560976] ; [10.97560976  4.02439024],0
s7,1,0.281082,1.161852,[120 103] ; [5 8],[118.11440678 104.88559322] ; [6.88559322 6.11440678],0
s3,1,0.333569,0.934992,[149  78] ; [8 7],[147.26859504  79.73140496] ; [9.73140496 5.26859504],0
u1,1,0.356017,0.851893,[  6 226] ; [ 1 14],[  6.57489879 225.42510121] ; [ 0.42510121 14.57489879],0
r1,1,0.363678,0.825152,[177  53] ; [10  5],[175.55102041  54.44897959] ; [11.44897959  3.55102041],0
v1,1,0.377206,0.779787,[117 109] ; [6 9],[115.34439834 110.65560166] ; [7.65560166 7.34439834],0
u3,1,0.385063,0.754474,[59 40] ; [3 4],[57.90566038 41.09433962] ; [4.09433962 2.90566038],0
n5,1,0.387089,0.748066,[176  54] ; [10  5],[174.6122449  55.3877551] ; [11.3877551  3.6122449],0
a5,1,0.431041,0.620016,[130 101] ; [10  5],[131.46341463  99.53658537] ; [8.53658537 6.46341463],0
u2,1,0.441971,0.59116,[56 43] ; [5 2],[56.97169811 42.02830189] ; [4.02830189 2.97169811],0
p5,1,0.444483,0.584682,[ 30 200] ; [ 3 12],[ 30.97959184 199.02040816] ; [ 2.02040816 12.97959184],0
p3,1,0.50956,0.434971,[103 128] ; [8 7],[104.23170732 126.76829268] ; [6.76829268 8.23170732],0
d3,1,0.530329,0.393761,[ 96 135] ; [ 5 10],[ 94.84146341 136.15853659] ; [6.15853659 8.84146341],0
p6,1,0.571608,0.32,[ 74 151] ; [6 9],[ 75. 150.] ; [ 5. 10.],0
p4,1,0.600727,0.273901,[122 108] ; [9 6],[122.97959184 107.02040816] ; [8.02040816 6.97959184],0
s1,1,0.613679,0.254852,[  9 217] ; [ 1 14],[  9.37759336 216.62240664] ; [ 0.62240664 14.37759336],0
b2,1,0.626477,0.236869,[42 84] ; [2 6],[41.37313433 84.62686567] ; [2.62686567 5.37313433],0
b3,1,0.626477,0.236869,[42 84] ; [2 6],[41.37313433 84.62686567] ; [2.62686567 5.37313433],0
p7,1,0.710903,0.137377,[145  79] ; [9 6],[144.33472803  79.66527197] ; [9.66527197 5.33472803],0
b5,1,0.764126,0.09004,[130 102] ; [9 6],[130.55870445 101.44129555] ; [8.44129555 6.55870445],0
n6,1,0.782708,0.076061,[194  37] ; [13  2],[194.37804878  36.62195122] ; [12.62195122  2.37804878],0
a3,1,0.809375,0.058193,[130 100] ; [8 7],[129.55102041 100.44897959] ; [8.44897959 6.55102041],0
s2,1,0.820631,0.051408,[129 100] ; [8 7],[128.57786885 100.42213115] ; [8.42213115 6.57786885],0
a4,1,0.837388,0.042122,[ 51 178] ; [ 3 12],[ 50.68032787 178.31967213] ; [ 3.31967213 11.68032787],0
p8,1,0.853758,0.033976,[116 112] ; [8 7],[116.34567901 111.65432099] ; [7.65432099 7.34567901],0
v2,1,0.855794,0.033026,[108 112] ; [7 8],[107.65957447 112.34042553] ; [7.34042553 7.65957447],0
b4,1,0.864696,0.029036,[134  98] ; [9 6],[134.31578947  97.68421053] ; [8.68421053 6.31578947],0
p12,1,0.86727,0.027932,[ 18 211] ; [ 1 14],[ 17.83196721 211.16803279] ; [ 1.16803279 13.83196721],0
v3,1,0.880761,0.022501,[ 80 147] ; [ 5 10],[ 79.73140496 147.26859504] ; [5.26859504 9.73140496],0
n3,1,0.902291,0.015072,[42 18] ; [2 1],[41.9047619 18.0952381] ; [2.0952381 0.9047619],0
p1,1,0.913483,0.011804,[ 17 212] ; [ 1 14],[ 16.89344262 212.10655738] ; [ 1.10655738 13.89344262],0
b1,1,0.925954,0.008637,[ 90 142] ; [6 9],[ 90.17004049 141.82995951] ; [5.82995951 9.17004049],0
a8,1,0.962378,0.002225,[ 32 185] ; [ 2 12],[ 31.93939394 185.06060606] ; [ 2.06060606 11.93939394],0
d4,1,0.962877,0.002166,[140  91] ; [9 6],[139.91463415  91.08536585] ; [9.08536585 5.91463415],0
s8,1,0.967209,0.00169,[107 125] ; [7 8],[107.07692308 124.92307692] ; [6.92307692 8.07692308],0
s4,1,0.967709,0.001639,[ 47 183] ; [ 3 12],[ 46.93877551 183.06122449] ; [ 3.06122449 11.93877551],0
d5,1,0.96845,0.001564,[138  94] ; [9 6],[138.07287449  93.92712551] ; [8.92712551 6.07287449],0
a2,1,0.975528,0.000941,[ 15 217] ; [ 1 14],[ 15.02834008 216.97165992] ; [ 0.97165992 14.02834008],0
