Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,2e-06,22.754487,[81 84] ; [50  9],[96.49553571 68.50446429] ; [34.50446429 24.49553571],1
p4,1,1.5e-05,18.685995,[70 95] ; [45 15],[84.33333333 80.66666667] ; [30.66666667 29.33333333],1
s7,1,0.000466,12.248707,[ 33 125] ; [26 32],[ 43.15740741 114.84259259] ; [15.84259259 42.15740741],1
p3,1,0.00127,10.385316,[ 65 101] ; [38 22],[75.65486726 90.34513274] ; [27.34513274 32.65486726],0
p8,1,0.002736,8.97545,[76 90] ; [41 19],[85.9380531 80.0619469] ; [31.0619469 28.9380531],0
v1,1,0.00537,7.750418,[69 94] ; [38 22],[78.21076233 84.78923767] ; [28.78923767 31.21076233],0
p12,1,0.006303,7.461457,[  2 164] ; [ 5 55],[  5.14159292 160.85840708] ; [ 1.85840708 58.14159292],0
u1,1,0.006407,7.432253,[ 14 153] ; [13 47],[ 19.86343612 147.13656388] ; [ 7.13656388 52.86343612],0
s8,1,0.00669,7.354317,[ 30 137] ; [21 39],[ 37.51982379 129.48017621] ; [13.48017621 46.51982379],0
s5,1,0.061169,3.505398,[ 19 143] ; [13 47],[ 23.35135135 138.64864865] ; [ 8.64864865 51.35135135],0
b3,1,0.06407,3.428764,[37 58] ; [21 16],[41.74242424 53.25757576] ; [16.25757576 20.74242424],0
b2,1,0.06407,3.428764,[37 58] ; [21 16],[41.74242424 53.25757576] ; [16.25757576 20.74242424],0
n4,1,0.068761,3.312344,[116  51] ; [49 11],[121.3876652  45.6123348] ; [43.6123348 16.3876652],0
n5,1,0.088279,2.905475,[116  49] ; [49 11],[121.  44.] ; [44. 16.],0
p9,1,0.099243,2.717668,[145  21] ; [57  3],[148.37168142  17.62831858] ; [53.62831858  6.37168142],0
v3,1,0.100995,2.689755,[ 55 105] ; [27 31],[60.18348624 99.81651376] ; [21.81651376 36.18348624],0
a2,1,0.140743,2.16982,[ 25 142] ; [14 46],[ 28.69162996 138.30837004] ; [10.30837004 49.69162996],0
a7,1,0.155365,2.018769,[117  50] ; [47 12],[121.18584071  45.81415929] ; [42.81415929 16.18584071],0
n6,1,0.189879,1.718558,[131  35] ; [52  8],[134.4159292  31.5840708] ; [48.5840708 11.4159292],0
r2,1,0.257884,1.28008,[148  16] ; [57  3],[150.08928571  13.91071429] ; [54.91071429  5.08928571],0
r4,1,0.267006,1.232063,[134  33] ; [52  8],[136.83700441  30.16299559] ; [49.16299559 10.83700441],0
s4,1,0.362837,0.828051,[ 13 154] ; [ 7 53],[ 14.71365639 152.28634361] ; [ 5.28634361 54.71365639],0
a3,1,0.363354,0.826268,[111  56] ; [43 16],[113.79646018  53.20353982] ; [40.20353982 18.79646018],0
a5,1,0.369107,0.806667,[112  55] ; [44 16],[114.76651982  52.23348018] ; [41.23348018 18.76651982],0
d3,1,0.450256,0.570009,[106  61] ; [40 18],[108.36444444  58.63555556] ; [37.63555556 20.36444444],0
p1,1,0.451516,0.566844,[ 14 153] ; [ 7 53],[ 15.44933921 151.55066079] ; [ 5.55066079 54.44933921],0
a1,1,0.459151,0.547964,[  6 161] ; [ 1 59],[  5.14977974 161.85022026] ; [ 1.85022026 58.14977974],0
v2,1,0.461897,0.541293,[86 74] ; [35 24],[88.40182648 71.59817352] ; [32.59817352 26.40182648],0
b4,1,0.485298,0.486933,[95 72] ; [31 29],[92.69603524 74.30396476] ; [33.30396476 26.69603524],0
d4,1,0.490506,0.475417,[135  32] ; [46 14],[133.15859031  33.84140969] ; [47.84140969 12.15859031],0
d1,1,0.501217,0.452358,[89 78] ; [35 25],[91.2246696 75.7753304] ; [32.7753304 27.2246696],0
n2,1,0.515936,0.42201,[28 10] ; [7 4],[27.14285714 10.85714286] ; [7.85714286 3.14285714],0
u2,1,0.523592,0.406811,[28 28] ; [10  7],[29.15068493 26.84931507] ; [8.84931507 8.15068493],0
s1,1,0.578502,0.308663,[  5 161] ; [ 1 59],[  4.40707965 161.59292035] ; [ 1.59292035 58.40707965],0
s2,1,0.598763,0.276865,[ 36 130] ; [15 45],[ 37.46017699 128.53982301] ; [13.53982301 46.46017699],0
p5,1,0.667083,0.185033,[ 11 154] ; [ 5 55],[ 11.73333333 153.26666667] ; [ 4.26666667 55.73333333],0
p11,1,0.699938,0.148536,[140  27] ; [49 11],[139.04405286  27.95594714] ; [49.95594714 10.04405286],0
a4,1,0.709326,0.138951,[ 65 102] ; [25 35],[ 66.21145374 100.78854626] ; [23.78854626 36.21145374],0
a8,1,0.732222,0.117081,[ 18 138] ; [ 5 46],[ 17.33333333 138.66666667] ; [ 5.66666667 45.33333333],0
r1,1,0.769361,0.085973,[122  45] ; [45 15],[122.85903084  44.14096916] ; [44.14096916 15.85903084],0
n3,1,0.80744,0.059405,[29  9] ; [8 3],[28.69387755  9.30612245] ; [8.30612245 2.69387755],0
b1,1,0.819154,0.052273,[ 64 103] ; [24 36],[ 64.74008811 102.25991189] ; [23.25991189 36.74008811],0
d5,1,0.836022,0.042842,[128  39] ; [46 13],[128.57522124  38.42477876] ; [45.42477876 13.57522124],0
b5,1,0.863207,0.029685,[94 73] ; [33 27],[93.43171806 73.56828194] ; [33.56828194 26.43171806],0
r3,1,0.869514,0.026987,[151  15] ; [55  5],[151.30973451  14.69026549] ; [54.69026549  5.30973451],0
d2,1,0.882087,0.022,[71 95] ; [25 35],[70.51327434 95.48672566] ; [25.48672566 34.51327434],0
a6,1,0.910791,0.012553,[110  57] ; [40 20],[110.35242291  56.64757709] ; [39.64757709 20.35242291],0
