Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,5.2e-05,16.357444,[57 22] ; [54 71],[42.98529412 36.01470588] ; [68.01470588 56.98529412],1
a5,1,0.007674,7.108122,[62 18] ; [80 54],[53.08411215 26.91588785] ; [88.91588785 45.08411215],0
a1,1,0.029,4.767598,[ 7 73] ; [  3 131],[ 3.73831776 76.26168224] ; [  6.26168224 127.73831776],0
s8,1,0.034048,4.492287,[46 34] ; [57 77],[38.5046729 41.4953271] ; [64.4953271 69.5046729],0
s7,1,0.034055,4.491923,[49 29] ; [64 70],[41.5754717 36.4245283] ; [71.4245283 62.5754717],0
s4,1,0.035884,4.402586,[12 68] ; [36 95],[18.19905213 61.80094787] ; [ 29.80094787 101.19905213],0
d1,1,0.04037,4.202257,[45 35] ; [56 78],[37.75700935 42.24299065] ; [63.24299065 70.75700935],0
v1,1,0.048521,3.891846,[47 31] ; [59 69],[40.13592233 37.86407767] ; [65.86407767 62.13592233],0
n4,1,0.062424,3.471792,[62 18] ; [87 46],[55.96244131 24.03755869] ; [93.03755869 39.96244131],0
n6,1,0.06397,3.431339,[71  9] ; [104  28],[66.03773585 13.96226415] ; [108.96226415  23.03773585],0
p3,1,0.091011,2.856403,[24 55] ; [ 27 107],[18.91549296 60.08450704] ; [ 32.08450704 101.91549296],0
b4,1,0.112109,2.524242,[53 27] ; [74 60],[47.47663551 32.52336449] ; [79.52336449 54.47663551],0
s1,1,0.122107,2.390081,[ 6 72] ; [  4 129],[ 3.69668246 74.30331754] ; [  6.30331754 126.69668246],0
u2,1,0.134924,2.234921,[16  8] ; [20 22],[13.09090909 10.90909091] ; [22.90909091 19.09090909],0
n1,1,0.144369,2.130758,[ 5 15] ; [19 24],[ 7.61904762 12.38095238] ; [16.38095238 26.61904762],0
s5,1,0.172306,1.862768,[25 53] ; [54 76],[29.625 48.375] ; [49.375 80.625],0
r3,1,0.192738,1.696561,[77  3] ; [121  11],[74.71698113  5.28301887] ; [123.28301887   8.71698113],0
p2,1,0.19529,1.677249,[55 24] ; [104  30],[58.97183099 20.02816901] ; [100.02816901  33.97183099],0
a4,1,0.204835,1.607563,[34 46] ; [45 88],[29.6713615 50.3286385] ; [49.3286385 83.6713615],0
p1,1,0.232235,1.427119,[ 6 74] ; [  5 128],[ 4.1314554 75.8685446] ; [  6.8685446 126.1314554],0
d2,1,0.249429,1.326501,[35 45] ; [48 86],[31.02803738 48.97196262] ; [51.97196262 82.02803738],0
d3,1,0.263119,1.25227,[51 29] ; [75 59],[47.10280374 32.89719626] ; [78.89719626 55.10280374],0
n2,1,0.282332,1.155828,[15  5] ; [37  6],[16.50793651  3.49206349] ; [35.49206349  7.50793651],0
u4,1,0.291078,1.114631,[ 2 78] ; [  1 133],[ 1.12149533 78.87850467] ; [  1.87850467 132.12149533],0
