Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p12,1,0.0,28.782519,[ 24 330] ; [18 44],[ 35.74038462 318.25961538] ; [ 6.25961538 55.74038462],1
s5,1,0.0,25.92597,[118 230] ; [39 17],[135.23762376 212.76237624] ; [21.76237624 34.23762376],1
p1,1,3e-06,22.077872,[ 24 331] ; [16 46],[ 34.05275779 320.94724221] ; [ 5.94724221 56.05275779],1
p4,1,2.8e-05,17.533491,[232 123] ; [57  5],[246.03117506 108.96882494] ; [42.96882494 19.03117506],1
p3,1,0.000301,13.06314,[194 162] ; [49 13],[206.9569378 149.0430622] ; [36.0430622 25.9569378],1
p8,1,0.000999,10.829477,[204 144] ; [50 12],[215.5902439 132.4097561] ; [38.4097561 23.5902439],1
s8,1,0.002999,8.807888,[167 186] ; [42 20],[177.77590361 175.22409639] ; [31.22409639 30.77590361],0
p6,1,0.003034,8.787207,[143 205] ; [37 23],[153.52941176 194.47058824] ; [26.47058824 33.52941176],0
b5,1,0.004348,8.13262,[234 122] ; [29 33],[223.99043062 132.00956938] ; [39.00956938 22.99043062],0
s7,1,0.007686,7.105165,[172 167] ; [41 18],[181.42462312 157.57537688] ; [31.57537688 27.42462312],0
a1,1,0.009307,6.762958,[ 13 343] ; [ 7 55],[ 17.03349282 338.96650718] ; [ 2.96650718 59.03349282],0
v3,1,0.009396,6.746025,[164 181] ; [40 21],[173.34975369 171.65024631] ; [30.65024631 30.34975369],0
p10,1,0.01541,5.868992,[300  51] ; [59  2],[305.84708738  45.15291262] ; [53.15291262  7.84708738],0
s2,1,0.021284,5.303406,[176 174] ; [41 21],[184.34466019 165.65533981] ; [32.65533981 29.34466019],0
a6,1,0.025697,4.976313,[251 104] ; [35 27],[243.47721823 111.52278177] ; [42.52278177 19.47721823],0
s1,1,0.025838,4.966841,[  6 343] ; [ 4 58],[  8.49148418 340.50851582] ; [ 1.50851582 60.49148418],0
n5,1,0.032676,4.562673,[285  68] ; [57  5],[290.9060241  62.0939759] ; [51.0939759 10.9060241],0
p9,1,0.049738,3.850273,[311  40] ; [60  2],[315.30508475  35.69491525] ; [55.69491525  6.30508475],0
p7,1,0.052349,3.764588,[243 105] ; [50 11],[249.3007335  98.6992665] ; [43.6992665 17.3007335],0
u4,1,0.067306,3.347521,[  8 348] ; [ 4 58],[ 10.22009569 345.77990431] ; [ 1.77990431 60.22009569],0
u2,1,0.074174,3.188146,[46 40] ; [9 2],[48.7628866 37.2371134] ; [6.2371134 4.7628866],0
a2,1,0.074264,3.186172,[102 254] ; [11 51],[ 96.23923445 259.76076555] ; [16.76076555 45.23923445],0
n4,1,0.077364,3.119417,[287  67] ; [56  6],[291.87980769  62.12019231] ; [51.12019231 10.87980769],0
n6,1,0.085572,2.955752,[301  51] ; [58  4],[305.23671498  46.76328502] ; [53.76328502  8.23671498],0
s3,1,0.106468,2.605885,[186 162] ; [40 22],[191.82439024 156.17560976] ; [34.17560976 27.82439024],0
r2,1,0.111725,2.529653,[339  13] ; [56  5],[336.65859564  15.34140436] ; [58.34140436  2.65859564],0
n3,1,0.119063,2.429598,[47 14] ; [6 5],[44.90277778 16.09722222] ; [8.09722222 2.90277778],0
a5,1,0.148114,2.091568,[282  74] ; [44 18],[277.64593301  78.35406699] ; [48.35406699 13.64593301],0
s6,1,0.157616,1.996955,[242 107] ; [47 13],[246.60391198 102.39608802] ; [42.39608802 17.60391198],0
b1,1,0.210626,1.567116,[131 225] ; [28 34],[135.41626794 220.58373206] ; [23.58373206 38.41626794],0
b3,1,0.221057,1.497498,[ 88 130] ; [24 24],[ 91.78947368 126.21052632] ; [20.21052632 27.78947368],0
b2,1,0.221057,1.497498,[ 88 130] ; [24 24],[ 91.78947368 126.21052632] ; [20.21052632 27.78947368],0
d1,1,0.22313,1.484125,[218 138] ; [43 19],[222.28708134 133.71291866] ; [38.71291866 23.28708134],0
a3,1,0.260398,1.266642,[268  86] ; [51 11],[271.45673077  82.54326923] ; [47.54326923 14.45673077],0
n2,1,0.297482,1.08545,[47 14] ; [10  1],[48.29166667 12.70833333] ; [8.70833333 2.29166667],0
u3,1,0.312525,1.019975,[50 38] ; [8 3],[51.55555556 36.44444444] ; [6.44444444 4.55555556],0
d2,1,0.374926,0.787272,[173 182] ; [34 28],[176.22302158 178.77697842] ; [30.77697842 31.22302158],0
r1,1,0.385773,0.752225,[300  53] ; [50 12],[297.71084337  55.28915663] ; [52.28915663  9.71084337],0
n1,1,0.403082,0.699113,[25 36] ; [6 5],[26.26388889 34.73611111] ; [4.73611111 6.26388889],0
d4,1,0.451256,0.567494,[302  53] ; [55  7],[303.92086331  51.07913669] ; [53.07913669  8.92086331],0
r3,1,0.485579,0.486308,[343  11] ; [59  3],[342.08653846  11.91346154] ; [59.91346154  2.08653846],0
u1,1,0.549983,0.357347,[ 75 281] ; [11 51],[ 73.24401914 282.75598086] ; [12.75598086 49.24401914],0
a4,1,0.647576,0.20897,[171 183] ; [28 34],[169.34134615 184.65865385] ; [29.65865385 32.34134615],0
s4,1,0.647901,0.208557,[ 50 303] ; [10 51],[ 51.15942029 301.84057971] ; [ 8.84057971 52.15942029],0
a8,1,0.66431,0.188331,[ 49 266] ; [10 46],[ 50.09433962 264.90566038] ; [ 8.90566038 47.09433962],0
p11,1,0.724905,0.123841,[292  64] ; [52 10],[292.97607656  63.02392344] ; [51.02392344 10.97607656],0
d5,1,0.762303,0.091481,[303  52] ; [52 10],[302.21822542  52.78177458] ; [52.78177458  9.21822542],0
a7,1,0.767143,0.087684,[264  91] ; [45 17],[263.05755396  91.94244604] ; [45.94244604 16.05755396],0
v2,1,0.824976,0.048907,[239 107] ; [43 18],[239.73464373 106.26535627] ; [42.26535627 18.73464373],0
v4,1,0.855901,0.032976,[339  13] ; [60  2],[339.24637681  12.75362319] ; [59.75362319  2.24637681],0
b4,1,0.891443,0.018627,[210 146] ; [36 26],[209.51196172 146.48803828] ; [36.48803828 25.51196172],0
r4,1,0.957159,0.002886,[328  28] ; [57  5],[327.89473684  28.10526316] ; [57.10526316  4.89473684],0
d3,1,0.985884,0.000313,[258  98] ; [45 17],[258.05741627  97.94258373] ; [44.94258373 17.05741627],0
