Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s6,1,6.6e-05,15.92803,[9 3] ; [23 85],[3.2 8.8] ; [28.8 79.2],1
s8,1,0.002339,9.262821,[5 7] ; [11 97],[ 1.6 10.4] ; [14.4 93.6],0
p4,1,0.021127,5.316305,[7 5] ; [29 81],[3.54098361 8.45901639] ; [32.45901639 77.54098361],0
b5,1,0.024336,5.070557,[4 8] ; [73 37],[7.57377049 4.42622951] ; [69.42622951 40.57377049],0
p3,1,0.039341,4.246077,[6 6] ; [25 85],[3.04918033 8.95081967] ; [27.95081967 82.04918033],0
u3,1,0.042021,4.134375,[5 1] ; [19 29],[2.66666667 3.33333333] ; [21.33333333 26.66666667],0
a6,1,0.05676,3.629603,[4 8] ; [68 42],[7.08196721 4.91803279] ; [64.91803279 45.08196721],0
b1,1,0.099629,2.711476,[9 3] ; [55 55],[6.29508197 5.70491803] ; [57.70491803 52.29508197],0
p9,1,0.10988,2.555946,[ 1 11] ; [32 74],[3.3559322 8.6440678] ; [29.6440678 76.3559322],0
n6,1,0.116102,2.469136,[10  2] ; [65 43],[7.5 4.5] ; [67.5 40.5],0
n3,1,0.120755,2.407495,[1 3] ; [29 16],[2.44897959 1.55102041] ; [27.55102041 17.44897959],0
a5,1,0.140917,2.167919,[9 3] ; [58 52],[6.59016393 5.40983607] ; [60.40983607 49.59016393],0
v1,1,0.165254,1.925478,[6 6] ; [33 76],[3.8677686 8.1322314] ; [35.1322314 73.8677686],0
n4,1,0.184758,1.75893,[5 7] ; [67 42],[7.14049587 4.85950413] ; [64.85950413 44.14049587],0
p7,1,0.188687,1.727837,[6 6] ; [34 75],[3.96694215 8.03305785] ; [36.03305785 72.96694215],0
a7,1,0.193582,1.690141,[5 7] ; [66 42],[7.1 4.9] ; [63.9 44.1],0
r3,1,0.195321,1.677019,[11  1] ; [81 27],[9.2 2.8] ; [82.8 25.2],0
d5,1,0.210293,1.569409,[10  2] ; [72 38],[8.06557377 3.93442623] ; [73.93442623 36.06557377],0
v3,1,0.235921,1.404803,[4 7] ; [22 84],[2.44444444 8.55555556] ; [23.55555556 82.44444444],0
d4,1,0.246469,1.343209,[10  2] ; [73 36],[8.23140496 3.76859504] ; [74.76859504 34.23140496],0
b4,1,0.246471,1.343198,[5 7] ; [65 45],[6.8852459 5.1147541] ; [63.1147541 46.8852459],0
n5,1,0.259972,1.268907,[4 8] ; [55 54],[5.85123967 6.14876033] ; [53.14876033 55.85123967],0
b3,1,0.290894,1.11548,[1 6] ; [25 49],[2.24691358 4.75308642] ; [23.75308642 50.24691358],0
b2,1,0.290894,1.11548,[1 6] ; [25 49],[2.24691358 4.75308642] ; [23.75308642 50.24691358],0
a2,1,0.298063,1.082841,[ 1 11] ; [23 87],[2.36065574 9.63934426] ; [21.63934426 88.36065574],0
p8,1,0.377709,0.778144,[4 8] ; [24 85],[2.7768595 9.2231405] ; [25.2231405 83.7768595],0
v2,1,0.39473,0.724321,[6 6] ; [40 67],[4.63865546 7.36134454] ; [41.36134454 65.63865546],0
s1,1,0.446426,0.57971,[ 1 11] ; [  4 104],[ 0.5 11.5] ; [  4.5 103.5],0
n2,1,0.472633,0.515814,[3 1] ; [26 20],[2.32 1.68] ; [26.68 19.32],0
v4,1,0.575296,0.313901,[10  2] ; [83 26],[9.2231405 2.7768595] ; [83.7768595 25.2231405],0
s5,1,0.578337,0.30893,[ 2 10] ; [12 95],[ 1.41176471 10.58823529] ; [12.58823529 94.41176471],0
p11,1,0.62507,0.238806,[5 7] ; [54 56],[5.80327869 6.19672131] ; [53.19672131 56.80327869],0
a3,1,0.64841,0.207911,[6 6] ; [62 47],[6.74380165 5.25619835] ; [61.25619835 47.74380165],0
s7,1,0.700526,0.147925,[1 9] ; [15 89],[1.40350877 8.59649123] ; [14.59649123 89.40350877],0
d1,1,0.71841,0.130021,[6 6] ; [49 61],[5.40983607 6.59016393] ; [49.59016393 60.40983607],0
d2,1,0.760098,0.09324,[6 6] ; [49 59],[5.5 6.5] ; [49.5 58.5],0
u1,1,0.78363,0.0754,[ 1 11] ; [12 98],[ 1.27868852 10.72131148] ; [11.72131148 98.27868852],0
u2,1,0.783684,0.075362,[2 4] ; [18 28],[2.30769231 3.69230769] ; [17.69230769 28.30769231],0
p6,1,0.805533,0.060611,[ 2 10] ; [21 86],[2.31932773 9.68067227] ; [20.68067227 86.31932773],0
r4,1,0.835559,0.043088,[8 4] ; [70 40],[7.67213115 4.32786885] ; [70.32786885 39.67213115],0
a8,1,0.846534,0.037459,[ 1 11] ; [10 89],[ 1.18918919 10.81081081] ; [ 9.81081081 89.18918919],0
a4,1,0.881549,0.022203,[5 7] ; [43 66],[4.76033058 7.23966942] ; [43.23966942 65.76033058],0
d3,1,0.896006,0.017085,[7 5] ; [62 48],[6.78688525 5.21311475] ; [62.21311475 47.78688525],0
r1,1,0.901136,0.015432,[7 5] ; [65 43],[7.2 4.8] ; [64.8 43.2],0
r2,1,0.925149,0.008827,[10  2] ; [88 19],[9.88235294 2.11764706] ; [88.11764706 18.88235294],0
p2,1,0.952304,0.003578,[6 6] ; [56 54],[6.09836066 5.90163934] ; [55.90163934 54.09836066],0
a1,1,0.985505,0.00033,[ 1 11] ; [  9 101],[ 0.98360656 11.01639344] ; [  9.01639344 100.98360656],0
s4,1,0.992716,8.3e-05,[ 1 11] ; [  9 100],[ 0.99173554 11.00826446] ; [ 9.00826446 99.99173554],0
