Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p3,1,0.0,39.798778,[ 20 107] ; [49 37],[41.14084507 85.85915493] ; [27.85915493 58.14084507],1
p8,1,0.0,26.766833,[31 95] ; [51 34],[48.96682464 77.03317536] ; [33.03317536 51.96682464],1
p6,1,5.9e-05,16.146627,[ 21 102] ; [36 49],[33.70673077 89.29326923] ; [23.29326923 61.70673077],1
p2,1,9.6e-05,15.219787,[78 49] ; [74 12],[90.62910798 36.37089202] ; [61.37089202 24.62910798],1
p7,1,0.000144,14.451569,[54 69] ; [60 25],[67.41346154 55.58653846] ; [46.58653846 38.41346154],1
n6,1,0.001842,9.700264,[83 44] ; [72 13],[92.85377358 34.14622642] ; [62.14622642 22.85377358],0
r4,1,0.003307,8.630041,[85 42] ; [73 13],[94.20657277 32.79342723] ; [63.79342723 22.20657277],0
p10,1,0.003723,8.413964,[69 55] ; [64 21],[78.90909091 45.09090909] ; [54.09090909 30.90909091],0
s8,1,0.004589,8.034555,[ 25 102] ; [32 54],[33.98591549 93.01408451] ; [23.01408451 62.98591549],0
s7,1,0.005511,7.703522,[25 97] ; [31 50],[33.65517241 88.34482759] ; [22.34482759 58.65517241],0
r3,1,0.005899,7.580818,[102  24] ; [81  5],[108.76415094  17.23584906] ; [74.23584906 11.76415094],0
s6,1,0.007064,7.256619,[51 75] ; [51 35],[60.62264151 65.37735849] ; [41.37735849 44.62264151],0
n4,1,0.007871,7.06268,[67 60] ; [61 25],[76.31924883 50.68075117] ; [51.68075117 34.31924883],0
v4,1,0.009374,6.750184,[103  23] ; [80  5],[109.27962085  16.72037915] ; [73.72037915 11.27962085],0
p9,1,0.012814,6.194654,[76 48] ; [66 19],[84.24880383 39.75119617] ; [57.75119617 27.24880383],0
v1,1,0.0151,5.904785,[39 85] ; [40 43],[47.3236715 76.6763285] ; [31.6763285 51.3236715],0
n5,1,0.015461,5.863194,[74 53] ; [64 22],[82.28169014 44.71830986] ; [55.71830986 30.28169014],0
d5,1,0.015498,5.859001,[67 59] ; [60 26],[75.48113208 50.51886792] ; [51.51886792 34.48113208],0
d1,1,0.055079,3.679694,[33 94] ; [33 53],[39.35211268 87.64788732] ; [26.64788732 59.35211268],0
p11,1,0.073117,3.211611,[78 49] ; [63 23],[84.07042254 42.92957746] ; [56.92957746 29.07042254],0
p12,1,0.088625,2.899173,[  2 125] ; [ 5 81],[  4.17370892 122.82629108] ; [ 2.82629108 83.17370892],0
d3,1,0.133066,2.256361,[61 64] ; [51 35],[66.3507109 58.6492891] ; [45.6492891 40.3507109],0
a4,1,0.152045,2.051614,[ 17 109] ; [18 68],[ 20.80188679 105.19811321] ; [14.19811321 71.80188679],0
s2,1,0.162905,1.947051,[39 88] ; [34 51],[43.73113208 83.26886792] ; [29.26886792 55.73113208],0
b4,1,0.187505,1.737114,[78 49] ; [45 41],[73.33802817 53.66197183] ; [49.66197183 36.33802817],0
