Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p6,1,0.001112,10.631356,[46 58] ; [ 5 31],[37.88571429 66.11428571] ; [13.11428571 22.88571429],0
p3,1,0.001392,10.216482,[69 37] ; [12 23],[60.89361702 45.10638298] ; [20.10638298 14.89361702],0
r4,1,0.003842,8.357137,[95 11] ; [25 11],[89.57746479 16.42253521] ; [30.42253521  5.57746479],0
p4,1,0.008852,6.852451,[73 33] ; [16 20],[66.43661972 39.56338028] ; [22.56338028 13.43661972],0
p11,1,0.011401,6.401733,[93 13] ; [25 11],[88.08450704 17.91549296] ; [29.91549296  6.08450704],0
n4,1,0.0307,4.669644,[84 22] ; [22 14],[79.12676056 26.87323944] ; [26.87323944  9.12676056],0
p2,1,0.046309,3.970319,[96 10] ; [28  8],[92.56338028 13.43661972] ; [31.43661972  4.56338028],0
r1,1,0.056772,3.629258,[86 19] ; [24 12],[81.91489362 23.08510638] ; [28.08510638  7.91489362],0
v1,1,0.078493,3.095823,[60 45] ; [14 21],[55.5 49.5] ; [18.5 16.5],0
v2,1,0.105502,2.620334,[66 37] ; [17 18],[61.94927536 41.05072464] ; [21.05072464 13.94927536],0
s5,1,0.110458,2.547659,[17 89] ; [ 2 34],[14.18309859 91.81690141] ; [ 4.81690141 31.18309859],0
b4,1,0.12303,2.378321,[55 51] ; [24 12],[58.97183099 47.02816901] ; [20.02816901 15.97183099],0
n6,1,0.185702,1.751387,[89 16] ; [27  9],[86.38297872 18.61702128] ; [29.61702128  6.38297872],0
v3,1,0.201896,1.628608,[45 58] ; [11 24],[41.79710145 61.20289855] ; [14.20289855 20.79710145],0
r2,1,0.261816,1.25913,[97  8] ; [31  5],[95.31914894  9.68085106] ; [32.68085106  3.31914894],0
v4,1,0.274888,1.192193,[102   4] ; [33  3],[100.77464789   5.22535211] ; [34.22535211  1.77464789],0
n3,1,0.295046,1.096451,[15  5] ; [5 4],[13.79310345  6.20689655] ; [6.20689655 2.79310345],0
s8,1,0.295528,1.094265,[30 76] ; [ 7 29],[27.61971831 78.38028169] ; [ 9.38028169 26.61971831],0
d1,1,0.315749,1.006476,[66 40] ; [19 17],[63.45070423 42.54929577] ; [21.54929577 14.45070423],0
u3,1,0.359105,0.84102,[15 23] ; [8 7],[16.49056604 21.50943396] ; [6.50943396 8.49056604],0
s7,1,0.363535,0.825643,[28 70] ; [ 7 27],[25.98484848 72.01515152] ; [ 9.01515152 24.98484848],0
d5,1,0.383551,0.759289,[84 22] ; [26 10],[82.11267606 23.88732394] ; [27.88732394  8.11267606],0
s4,1,0.389683,0.73993,[ 7 99] ; [ 1 35],[  5.97183099 100.02816901] ; [ 2.02816901 33.97183099],0
a8,1,0.432808,0.615276,[11 86] ; [ 2 29],[ 9.8515625 87.1484375] ; [ 3.1484375 27.8515625],0
b1,1,0.441492,0.592402,[43 63] ; [12 24],[41.05633803 64.94366197] ; [13.94366197 22.05633803],0
s1,1,0.456699,0.553973,[  3 101] ; [ 2 34],[  3.71428571 100.28571429] ; [ 1.28571429 34.71428571],0
d4,1,0.46406,0.536084,[79 27] ; [29  7],[80.61971831 25.38028169] ; [27.38028169  8.61971831],0
a3,1,0.49027,0.475934,[68 37] ; [21 15],[66.27659574 38.72340426] ; [22.72340426 13.27659574],0
p9,1,0.510255,0.433544,[89 16] ; [28  7],[87.75 17.25] ; [29.25  5.75],0
u1,1,0.564815,0.331436,[11 95] ; [ 5 31],[11.94366197 94.05633803] ; [ 4.05633803 31.94366197],0
p5,1,0.569255,0.323931,[ 9 97] ; [ 2 34],[ 8.21126761 97.78873239] ; [ 2.78873239 33.21126761],0
a2,1,0.570208,0.322334,[19 87] ; [ 8 28],[20.15492958 85.84507042] ; [ 6.84507042 29.15492958],0
s2,1,0.604542,0.268199,[19 86] ; [ 5 30],[18. 87.] ; [ 6. 29.],0
b5,1,0.611092,0.258588,[64 42] ; [20 16],[62.70422535 43.29577465] ; [21.29577465 14.70422535],0
u2,1,0.627357,0.235662,[18 20] ; [6 9],[17.20754717 20.79245283] ; [6.79245283 8.20754717],0
n2,1,0.664617,0.187963,[14  6] ; [7 2],[14.48275862  5.51724138] ; [6.51724138 2.48275862],0
p1,1,0.681735,0.16818,[12 94] ; [ 5 31],[12.69014085 93.30985915] ; [ 4.30985915 31.69014085],0
s3,1,0.705243,0.143075,[24 80] ; [ 7 28],[23.1942446 80.8057554] ; [ 7.8057554 27.1942446],0
a4,1,0.70864,0.139639,[42 64] ; [13 23],[41.05633803 64.94366197] ; [13.94366197 22.05633803],0
n5,1,0.712543,0.13575,[77 29] ; [25 11],[76.14084507 29.85915493] ; [25.85915493 10.14084507],0
b2,1,0.742428,0.108004,[23 41] ; [ 8 12],[23.61904762 40.38095238] ; [ 7.38095238 12.61904762],0
b3,1,0.742428,0.108004,[23 41] ; [ 8 12],[23.61904762 40.38095238] ; [ 7.38095238 12.61904762],0
a1,1,0.748073,0.103158,[  2 104] ; [ 1 35],[  2.23943662 103.76056338] ; [ 0.76056338 35.23943662],0
p10,1,0.783683,0.075363,[87 19] ; [28  7],[86.45390071 19.54609929] ; [28.54609929  6.45390071],0
a5,1,0.79656,0.066462,[76 30] ; [25 11],[75.3943662 30.6056338] ; [25.6056338 10.3943662],0
p12,1,0.813807,0.055468,[  5 101] ; [ 2 33],[  5.26241135 100.73758865] ; [ 1.73758865 33.26241135],0
a6,1,0.814734,0.054907,[70 36] ; [23 13],[69.42253521 36.57746479] ; [23.57746479 12.42253521],0
n1,1,0.856395,0.032749,[ 7 12] ; [3 6],[ 6.78571429 12.21428571] ; [3.21428571 5.78571429],0
d3,1,0.865524,0.028678,[72 34] ; [25 11],[72.4084507 33.5915493] ; [24.5915493 11.4084507],0
a7,1,0.873225,0.025461,[78 28] ; [26 10],[77.63380282 28.36619718] ; [26.36619718  9.63380282],0
r3,1,0.976622,0.000859,[97  9] ; [33  3],[97.04225352  8.95774648] ; [32.95774648  3.04225352],0
d2,1,0.995657,3e-05,[50 56] ; [17 19],[50.01408451 55.98591549] ; [16.98591549 19.01408451],0
