Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.002857,8.896843,[47 24] ; [18 29],[39.11016949 31.88983051] ; [25.88983051 21.11016949],0
d3,1,0.004988,7.883963,[58 13] ; [26 19],[51.4137931 19.5862069] ; [32.5862069 12.4137931],0
d5,1,0.008528,6.91908,[61 10] ; [30 16],[55.22222222 15.77777778] ; [35.77777778 10.22222222],0
a4,1,0.017167,5.679234,[38 32] ; [15 32],[31.70940171 38.29059829] ; [21.29059829 25.70940171],0
d2,1,0.025973,4.95779,[39 32] ; [16 31],[33.09322034 37.90677966] ; [21.90677966 25.09322034],0
n4,1,0.032138,4.591106,[59 12] ; [31 16],[54.15254237 16.84745763] ; [35.84745763 11.15254237],0
a5,1,0.033263,4.532173,[50 21] ; [24 23],[44.52542373 26.47457627] ; [29.47457627 17.52542373],0
s6,1,0.038123,4.299524,[54 17] ; [26 19],[48.96551724 22.03448276] ; [31.03448276 13.96551724],0
n6,1,0.048831,3.881141,[63  7] ; [36 11],[59.23076923 10.76923077] ; [39.76923077  7.23076923],0
s8,1,0.082213,3.020593,[41 30] ; [19 27],[36.41025641 34.58974359] ; [23.58974359 22.41025641],0
p7,1,0.082856,3.00797,[58 13] ; [29 14],[54.18421053 16.81578947] ; [32.81578947 10.18421053],0
p2,1,0.083804,2.989547,[64  7] ; [37 10],[60.77118644 10.22881356] ; [40.22881356  6.77118644],0
p11,1,0.098271,2.73339,[59 12] ; [33 14],[55.3559322 15.6440678] ; [36.6440678 10.3559322],0
n5,1,0.098271,2.73339,[59 12] ; [33 14],[55.3559322 15.6440678] ; [36.6440678 10.3559322],0
a6,1,0.128746,2.307557,[40 31] ; [33 14],[43.92372881 27.07627119] ; [29.07627119 17.92372881],0
r1,1,0.131944,2.269481,[57 14] ; [32 15],[53.55084746 17.44915254] ; [35.44915254 11.55084746],0
b4,1,0.137333,2.207585,[46 25] ; [24 23],[42.11864407 28.88135593] ; [27.88135593 19.11864407],0
p8,1,0.164097,1.936061,[41 30] ; [21 26],[37.30508475 33.69491525] ; [24.69491525 22.30508475],0
s4,1,0.182659,1.775859,[14 55] ; [ 5 41],[11.4 57.6] ; [ 7.6 38.4],0
p9,1,0.195055,1.679019,[61 10] ; [36 11],[58.36440678 12.63559322] ; [38.63559322  8.36440678],0
p10,1,0.223832,1.479632,[56 14] ; [33 14],[53.24786325 16.75213675] ; [35.75213675 11.24786325],0
p5,1,0.261558,1.260492,[ 7 64] ; [ 2 45],[ 5.41525424 65.58474576] ; [ 3.58474576 43.41525424],0
p1,1,0.295143,1.096014,[ 5 66] ; [ 6 41],[ 6.61864407 64.38135593] ; [ 4.38135593 42.61864407],0
s1,1,0.313633,1.015317,[ 3 67] ; [ 4 41],[ 4.26086957 65.73913043] ; [ 2.73913043 42.26086957],0
v1,1,0.323571,0.974459,[43 27] ; [24 22],[40.43103448 29.56896552] ; [26.56896552 19.43103448],0
a3,1,0.335907,0.925992,[47 24] ; [27 20],[44.52542373 26.47457627] ; [29.47457627 17.52542373],0
b5,1,0.339455,0.912489,[47 24] ; [35 12],[49.33898305 21.66101695] ; [32.66101695 14.33898305],0
a1,1,0.346487,0.886281,[ 2 69] ; [ 3 44],[ 3.00847458 67.99152542] ; [ 1.99152542 45.00847458],0
s5,1,0.375064,0.786818,[26 43] ; [13 31],[23.81415929 45.18584071] ; [15.18584071 28.81415929],0
d4,1,0.382682,0.762068,[59 12] ; [36 11],[57.16101695 13.83898305] ; [37.83898305  9.16101695],0
u1,1,0.422483,0.643399,[13 58] ; [ 6 41],[11.43220339 59.56779661] ; [ 7.56779661 39.43220339],0
n3,1,0.45675,0.553846,[14  4] ; [12  6],[13.  5.] ; [13.  5.],0
n1,1,0.463193,0.538169,[ 9 10] ; [ 6 11],[ 7.91666667 11.08333333] ; [7.08333333 9.91666667],0
s7,1,0.489965,0.476604,[37 31] ; [22 24],[35.19298246 32.80701754] ; [23.80701754 22.19298246],0
a2,1,0.581541,0.303749,[15 56] ; [ 8 39],[13.83898305 57.16101695] ; [ 9.16101695 37.83898305],0
