Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,0.0,44.109292,[98 30] ; [119 169],[66.76923077 61.23076923] ; [150.23076923 137.76923077],1
v1,1,4e-05,16.87685,[79 51] ; [114 177],[59.59619952 70.40380048] ; [133.40380048 157.59619952],1
p12,1,0.000257,13.363456,[ 13 116] ; [  6 286],[  5.82185273 123.17814727] ; [ 13.17814727 278.82185273],1
d2,1,0.003585,8.482912,[75 56] ; [123 170],[61.1745283 69.8254717] ; [136.8254717 156.1745283],0
v4,1,0.006031,7.541048,[127   5] ; [257  36],[119.26588235  12.73411765] ; [264.73411765  28.26588235],0
r2,1,0.015878,5.816308,[125   5] ; [257  32],[118.5202864  11.4797136] ; [263.4797136  25.5202864],0
n5,1,0.020899,5.335156,[97 34] ; [182 109],[86.60900474 44.39099526] ; [192.39099526  98.60900474],0
u1,1,0.021185,5.311472,[ 28 104] ; [ 37 258],[ 20.09367681 111.90632319] ; [ 44.90632319 250.09367681],0
n6,1,0.031995,4.598751,[112  20] ; [220  71],[103.60283688  28.39716312] ; [228.39716312  62.60283688],0
p5,1,0.038554,4.280401,[ 15 115] ; [ 17 277],[  9.81132075 120.18867925] ; [ 22.18867925 271.81132075],0
a2,1,0.044745,4.028241,[37 95] ; [ 57 238],[ 29.05854801 102.94145199] ; [ 64.94145199 230.05854801],0
p3,1,0.05017,3.835783,[62 67] ; [111 182],[52.88388626 76.11611374] ; [120.11611374 172.88388626],0
d1,1,0.052744,3.752021,[90 42] ; [172 123],[80.99297424 51.00702576] ; [181.00702576 113.99297424],0
p7,1,0.080753,3.049676,[79 48] ; [152 135],[70.86231884 56.13768116] ; [160.13768116 126.86231884],0
p10,1,0.087273,2.923959,[101  27] ; [207  85],[93.86666667 34.13333333] ; [214.13333333  77.86666667],0
s7,1,0.092469,2.83085,[40 85] ; [ 68 215],[33.08823529 91.91176471] ; [ 74.91176471 208.08823529],0
r4,1,0.104035,2.642572,[115  17] ; [238  57],[109.12412178  22.87587822] ; [243.87587822  51.12412178],0
p4,1,0.122474,2.385389,[71 55] ; [141 152],[63.75178998 62.24821002] ; [148.24821002 144.75178998],0
p8,1,0.139059,2.188343,[63 65] ; [121 171],[56.07619048 71.92380952] ; [127.92380952 164.07619048],0
n1,1,0.143741,2.137442,[ 7 24] ; [29 49],[10.23853211 20.76146789] ; [25.76146789 52.23853211],0
n4,1,0.145158,2.122407,[98 33] ; [200  95],[91.63849765 39.36150235] ; [206.36150235  88.63849765],0
b1,1,0.168482,1.896396,[44 88] ; [119 176],[50.38875878 81.61124122] ; [112.61124122 182.38875878],0
a3,1,0.174397,1.844738,[96 35] ; [196  98],[90.00470588 40.99529412] ; [201.99529412  92.00470588],0
b4,1,0.174838,1.840964,[87 45] ; [174 121],[80.68384075 51.31615925] ; [180.31615925 114.68384075],0
s2,1,0.205358,1.603852,[53 79] ; [ 99 194],[47.20941176 84.79058824] ; [104.79058824 188.20941176],0
a5,1,0.228229,1.451866,[98 34] ; [202  93],[92.74004684 39.25995316] ; [207.25995316  87.74004684],0
s4,1,0.262081,1.257732,[ 15 114] ; [ 46 245],[ 18.73571429 110.26428571] ; [ 42.26428571 248.73571429],0
s6,1,0.285698,1.139783,[72 55] ; [149 143],[66.98568019 60.01431981] ; [154.01431981 137.98568019],0
r3,1,0.318154,0.996521,[124   8] ; [266  26],[121.41509434  10.58490566] ; [268.58490566  23.41509434],0
n3,1,0.327074,0.960447,[25  9] ; [48 27],[22.7706422 11.2293578] ; [50.2293578 24.7706422],0
r1,1,0.34196,0.903071,[103  29] ; [216  77],[99.07764706 32.92235294] ; [219.92235294  73.07764706],0
p2,1,0.424135,0.638828,[104  25] ; [226  67],[100.87677725  28.12322275] ; [229.12322275  63.87677725],0
s5,1,0.454538,0.55931,[32 98] ; [ 81 207],[35.14354067 94.85645933] ; [ 77.85645933 210.14354067],0
d3,1,0.457113,0.552954,[102  30] ; [218  77],[98.92271663 33.07728337] ; [221.07728337  73.92271663],0
b3,1,0.482307,0.493641,[27 46] ; [ 52 109],[24.64529915 48.35470085] ; [ 54.35470085 106.64529915],0
b2,1,0.482307,0.493641,[27 46] ; [ 52 109],[24.64529915 48.35470085] ; [ 54.35470085 106.64529915],0
p1,1,0.482655,0.492859,[  9 123] ; [ 15 278],[  7.45411765 124.54588235] ; [ 16.54588235 276.45411765],0
u2,1,0.48404,0.489747,[21 14] ; [51 45],[19.23664122 15.76335878] ; [52.76335878 43.23664122],0
p6,1,0.522289,0.409371,[36 91] ; [ 73 215],[33.35662651 93.64337349] ; [ 75.64337349 212.35662651],0
a4,1,0.543558,0.368985,[63 69] ; [131 163],[60.11267606 71.88732394] ; [133.88732394 160.11267606],0
s1,1,0.55146,0.354709,[  3 126] ; [ 10 283],[  3.97393365 125.02606635] ; [  9.02606635 283.97393365],0
a7,1,0.565367,0.330496,[101  31] ; [218  77],[98.61358314 33.38641686] ; [220.38641686  74.61358314],0
n2,1,0.617475,0.249433,[22 11] ; [55 22],[23.1  9.9] ; [53.9 23.1],0
a6,1,0.632512,0.22867,[93 39] ; [201  94],[90.8852459 41.1147541] ; [203.1147541  91.8852459],0
d5,1,0.642867,0.215012,[112  20] ; [245  50],[110.36065574  21.63934426] ; [246.63934426  48.36065574],0
a1,1,0.679749,0.170408,[  8 124] ; [ 15 280],[  7.11007026 124.88992974] ; [ 15.88992974 279.11007026],0
a8,1,0.743694,0.106907,[ 14 103] ; [ 30 247],[ 13.06598985 103.93401015] ; [ 30.93401015 246.06598985],0
p9,1,0.759688,0.093569,[98 29] ; [219  70],[96.77644231 30.22355769] ; [220.22355769  68.77644231],0
b5,1,0.790015,0.070911,[81 51] ; [177 118],[79.75644028 52.24355972] ; [178.24355972 116.75644028],0
u4,1,0.797086,0.066111,[  1 131] ; [  3 292],[  1.23653396 130.76346604] ; [  2.76346604 292.23653396],0
p11,1,0.839654,0.04094,[97 35] ; [214  81],[96.14051522 35.85948478] ; [214.85948478  80.14051522],0
s3,1,0.964565,0.001974,[53 75] ; [122 171],[53.20665083 74.79334917] ; [121.79334917 171.20665083],0
u3,1,0.971282,0.001296,[19 16] ; [53 44],[19.09090909 15.90909091] ; [52.90909091 44.09090909],0
