Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p11,1,0.00055,11.936842,[56  4] ; [1 2],[54.28571429  5.71428571] ; [2.71428571 0.28571429],1
a3,1,0.043506,4.075615,[49 11] ; [1 2],[47.61904762 12.38095238] ; [2.38095238 0.61904762],0
n4,1,0.095407,2.78069,[56  4] ; [2 1],[55.23809524  4.76190476] ; [2.76190476 0.23809524],0
p10,1,0.099409,2.714997,[55  4] ; [2 1],[54.24193548  4.75806452] ; [2.75806452 0.24193548],0
s2,1,0.209482,1.575,[41 19] ; [1 2],[40. 20.] ; [2. 1.],0
n5,1,0.209482,1.575,[54  6] ; [2 1],[53.33333333  6.66666667] ; [2.66666667 0.33333333],0
u1,1,0.271355,1.209886,[ 7 53] ; [1 2],[ 7.61904762 52.38095238] ; [0.38095238 2.61904762],0
s4,1,0.279226,1.170852,[ 7 52] ; [1 2],[ 7.61290323 51.38709677] ; [0.38709677 2.61290323],0
p6,1,0.308157,1.038557,[37 22] ; [1 2],[36.16129032 22.83870968] ; [1.83870968 1.16129032],0
a6,1,0.327625,0.958263,[37 23] ; [1 2],[36.19047619 23.80952381] ; [1.80952381 1.19047619],0
b5,1,0.327625,0.958263,[23 37] ; [2 1],[23.80952381 36.19047619] ; [1.19047619 1.80952381],0
a5,1,0.396423,0.719151,[51  9] ; [2 1],[50.47619048  9.52380952] ; [2.52380952 0.47619048],0
a2,1,0.396423,0.719151,[ 9 51] ; [1 2],[ 9.52380952 50.47619048] ; [0.47619048 2.52380952],0
r1,1,0.396423,0.719151,[51  9] ; [2 1],[50.47619048  9.52380952] ; [2.52380952 0.47619048],0
d5,1,0.518482,0.416912,[49 11] ; [2 1],[48.57142857 11.42857143] ; [2.42857143 0.57142857],0
p8,1,0.529864,0.394652,[48 11] ; [2 1],[47.58064516 11.41935484] ; [2.41935484 0.58064516],0
d2,1,0.57309,0.31754,[30 30] ; [1 2],[29.52380952 30.47619048] ; [1.47619048 1.52380952],0
b2,1,0.667258,0.184827,[18 21] ; [1 2],[17.64285714 21.35714286] ; [1.35714286 1.64285714],0
b3,1,0.667258,0.184827,[18 21] ; [1 2],[17.64285714 21.35714286] ; [1.35714286 1.64285714],0
a4,1,0.691469,0.1575,[27 33] ; [1 2],[26.66666667 33.33333333] ; [1.33333333 1.66666667],0
b1,1,0.774791,0.081861,[25 35] ; [1 2],[24.76190476 35.23809524] ; [1.23809524 1.76190476],0
s8,1,0.800286,0.063998,[35 24] ; [2 1],[35.20967742 23.79032258] ; [1.79032258 1.20967742],0
a7,1,0.851596,0.035,[43 17] ; [2 1],[42.85714286 17.14285714] ; [2.14285714 0.85714286],0
d1,1,0.861837,0.030288,[37 23] ; [2 1],[37.14285714 22.85714286] ; [1.85714286 1.14285714],0
s7,1,0.875087,0.024712,[39 16] ; [2 1],[38.87931034 16.12068966] ; [2.12068966 0.87931034],0
s3,1,0.889981,0.019135,[37 22] ; [2 1],[37.11290323 21.88709677] ; [1.88709677 1.11290323],0
v1,1,0.902291,0.015072,[42 18] ; [2 1],[41.9047619 18.0952381] ; [2.0952381 0.9047619],0
v2,1,0.906838,0.013696,[38 22] ; [2 1],[38.0952381 21.9047619] ; [1.9047619 1.0952381],0
v3,1,0.952876,0.003492,[39 21] ; [2 1],[39.04761905 20.95238095] ; [1.95238095 1.04761905],0
