Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s8,1,3e-06,21.877284,[31 25] ; [20 84],[17.85 38.15] ; [33.15 70.85],1
a3,1,0.000253,13.386419,[46 10] ; [55 49],[35.35 20.65] ; [65.65 38.35],1
s6,1,0.000691,11.51286,[42 14] ; [48 54],[31.89873418 24.10126582] ; [58.10126582 43.89873418],1
u1,1,0.001045,10.745765,[13 43] ; [ 6 99],[ 6.60869565 49.39130435] ; [12.39130435 92.60869565],0
d2,1,0.001539,10.031538,[32 24] ; [33 72],[22.60869565 33.39130435] ; [42.39130435 62.60869565],0
n4,1,0.001739,9.806854,[33 23] ; [35 70],[23.65217391 32.34782609] ; [44.34782609 60.65217391],0
a2,1,0.002227,9.35218,[14 42] ; [ 8 97],[ 7.65217391 48.34782609] ; [14.34782609 90.65217391],0
s2,1,0.00273,8.979389,[32 24] ; [34 70],[23.1 32.9] ; [42.9 61.1],0
s4,1,0.004393,8.113703,[18 38] ; [14 91],[11.13043478 44.86956522] ; [20.86956522 84.13043478],0
d5,1,0.005262,7.78722,[49  7] ; [70 34],[41.65 14.35] ; [77.35 26.65],0
s3,1,0.005413,7.736155,[34 22] ; [38 63],[25.68152866 30.31847134] ; [46.31847134 54.68152866],0
p6,1,0.011044,6.458257,[22 31] ; [23 81],[15.1910828 37.8089172] ; [29.8089172 74.1910828],0
a8,1,0.02354,5.128244,[ 9 41] ; [ 6 92],[ 5.06756757 44.93243243] ; [ 9.93243243 88.06756757],0
a5,1,0.025584,4.983927,[41 15] ; [58 47],[34.43478261 21.56521739] ; [64.56521739 40.43478261],0
s1,1,0.031033,4.651111,[ 4 52] ; [  1 104],[ 1.73913043 54.26086957] ; [  3.26086957 101.73913043],0
r1,1,0.039368,4.244901,[45 11] ; [68 37],[39.30434783 16.69565217] ; [73.69565217 31.30434783],0
r4,1,0.043381,4.080495,[52  4] ; [85 20],[47.65217391  8.34782609] ; [89.34782609 15.65217391],0
s5,1,0.072345,3.228999,[21 33] ; [25 75],[16.12987013 37.87012987] ; [29.87012987 70.12987013],0
b4,1,0.095757,2.77482,[39 17] ; [59 46],[34.08695652 21.91304348] ; [63.91304348 41.08695652],0
p7,1,0.09843,2.7308,[38 18] ; [56 47],[33.10691824 22.89308176] ; [60.89308176 42.10691824],0
p4,1,0.104552,2.634702,[29 27] ; [40 64],[24.15 31.85] ; [44.85 59.15],0
a4,1,0.148671,2.08583,[24 32] ; [33 72],[19.82608696 36.17391304] ; [37.17391304 67.82608696],0
v1,1,0.176209,1.829312,[23 31] ; [32 69],[19.16129032 34.83870968] ; [35.83870968 65.16129032],0
r2,1,0.178541,1.809724,[52  2] ; [93 10],[49.87261146  4.12738854] ; [95.12738854  7.87261146],0
v4,1,0.188524,1.729116,[51  5] ; [99  4],[52.83018868  3.16981132] ; [97.16981132  5.83018868],0
p3,1,0.221125,1.497054,[23 33] ; [33 72],[19.47826087 36.52173913] ; [36.52173913 68.47826087],0
p12,1,0.244344,1.355357,[ 1 55] ; [ 6 99],[ 2.43478261 53.56521739] ; [  4.56521739 100.43478261],0
v3,1,0.267475,1.229649,[17 36] ; [24 77],[14.11038961 38.88961039] ; [26.88961039 74.11038961],0
b2,1,0.305936,1.048139,[14 26] ; [12 36],[11.81818182 28.18181818] ; [14.18181818 33.81818182],0
b3,1,0.305936,1.048139,[14 26] ; [12 36],[11.81818182 28.18181818] ; [14.18181818 33.81818182],0
n1,1,0.331382,0.943489,[ 5 11] ; [ 6 26],[ 3.66666667 12.33333333] ; [ 7.33333333 24.66666667],0
d1,1,0.349637,0.874775,[31 25] ; [50 55],[28.17391304 27.82608696] ; [52.82608696 52.17391304],0
b5,1,0.354362,0.857776,[31 25] ; [66 39],[33.73913043 22.26086957] ; [63.26086957 41.73913043],0
n3,1,0.362299,0.82991,[13  2] ; [24  8],[11.80851064  3.19148936] ; [25.19148936  6.80851064],0
d3,1,0.372633,0.794867,[42 14] ; [71 33],[39.55 16.45] ; [73.45 30.55],0
d4,1,0.37703,0.780364,[47  9] ; [82 23],[44.86956522 11.13043478] ; [84.13043478 20.86956522],0
n2,1,0.437183,0.603665,[9 7] ; [21 10],[10.21276596  5.78723404] ; [19.78723404 11.21276596],0
u2,1,0.451499,0.566887,[6 4] ; [23 26],[4.91525424 5.08474576] ; [24.08474576 24.91525424],0
