Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,1.6e-05,18.580564,[23 10] ; [15 47],[13.2 19.8] ; [24.8 37.2],1
s3,1,0.000455,12.292673,[25  8] ; [24 39],[16.84375 16.15625] ; [32.15625 30.84375],1
s8,1,0.00112,10.617418,[16 17] ; [11 53],[ 9.18556701 23.81443299] ; [17.81443299 46.18556701],0
s6,1,0.002646,9.037073,[23 10] ; [24 40],[15.98969072 17.01030928] ; [31.01030928 32.98969072],0
p10,1,0.008371,6.952433,[16 17] ; [14 49],[10.3125 22.6875] ; [19.6875 43.3125],0
p4,1,0.022513,5.205667,[23 10] ; [29 35],[17.69072165 15.30927835] ; [34.30927835 29.69072165],0
p6,1,0.02399,5.095344,[13 19] ; [12 51],[ 8.42105263 23.57894737] ; [16.57894737 46.42105263],0
p8,1,0.041576,4.152391,[19 14] ; [23 41],[14.28865979 18.71134021] ; [27.71134021 36.28865979],0
u1,1,0.048372,3.897005,[ 8 25] ; [ 6 58],[ 4.7628866 28.2371134] ; [ 9.2371134 54.7628866],0
s4,1,0.050736,3.816964,[10 22] ; [ 9 54],[ 6.4 25.6] ; [12.6 50.4],0
n6,1,0.070336,3.275167,[27  6] ; [41 23],[23.13402062  9.86597938] ; [44.86597938 19.13402062],0
s5,1,0.082293,3.019015,[10 22] ; [10 53],[ 6.73684211 25.26315789] ; [13.26315789 49.73684211],0
n4,1,0.103136,2.656373,[26  7] ; [40 24],[22.45360825 10.54639175] ; [43.54639175 20.45360825],0
n1,1,0.11456,2.49016,[5 4] ; [ 6 17],[3.09375 5.90625] ; [ 7.90625 15.09375],0
u2,1,0.1262,2.338636,[9 5] ; [11 17],[6.66666667 7.33333333] ; [13.33333333 14.66666667],0
b2,1,0.139953,2.17848,[ 9 18] ; [ 6 29],[ 6.53225806 20.46774194] ; [ 8.46774194 26.53225806],0
b3,1,0.139953,2.17848,[ 9 18] ; [ 6 29],[ 6.53225806 20.46774194] ; [ 8.46774194 26.53225806],0
n5,1,0.154908,2.023239,[22 11] ; [33 31],[18.71134021 14.28865979] ; [36.28865979 27.71134021],0
d5,1,0.219648,1.506669,[27  6] ; [45 19],[24.49484536  8.50515464] ; [47.50515464 16.49484536],0
p7,1,0.237759,1.393829,[22 10] ; [36 28],[19.33333333 12.66666667] ; [38.66666667 25.33333333],0
s1,1,0.237877,1.39313,[ 2 31] ; [ 1 61],[ 1.04210526 31.95789474] ; [ 1.95789474 60.04210526],0
r2,1,0.238975,1.386628,[31  2] ; [55  9],[29.25773196  3.74226804] ; [56.74226804  7.25773196],0
n3,1,0.248397,1.332296,[5 4] ; [19  6],[6.35294118 2.64705882] ; [17.64705882  7.35294118],0
d3,1,0.248911,1.329404,[24  9] ; [39 25],[21.43298969 11.56701031] ; [41.56701031 22.43298969],0
p11,1,0.253596,1.303384,[23 10] ; [37 27],[20.41237113 12.58762887] ; [39.58762887 24.41237113],0
a8,1,0.268958,1.222054,[ 4 24] ; [ 4 54],[ 2.60465116 25.39534884] ; [ 5.39534884 52.60465116],0
d4,1,0.283682,1.149364,[25  8] ; [41 22],[22.6875 10.3125] ; [43.3125 19.6875],0
b5,1,0.321528,0.982722,[22 11] ; [36 28],[19.73195876 13.26804124] ; [38.26804124 25.73195876],0
n2,1,0.356859,0.848916,[8 1] ; [17  6],[7.03125 1.96875] ; [17.96875  5.03125],0
r1,1,0.357856,0.845405,[27  6] ; [47 17],[25.17525773  7.82474227] ; [48.82474227 15.17525773],0
a2,1,0.368704,0.808029,[ 7 26] ; [ 9 55],[ 5.44329897 27.55670103] ; [10.55670103 53.44329897],0
a4,1,0.43402,0.612043,[12 21] ; [18 45],[10.3125 22.6875] ; [19.6875 43.3125],0
v3,1,0.438665,0.599773,[11 22] ; [16 46],[ 9.37894737 23.62105263] ; [17.62105263 44.37894737],0
v1,1,0.449044,0.573065,[15 18] ; [24 40],[13.26804124 19.73195876] ; [25.73195876 38.26804124],0
b4,1,0.481534,0.495388,[23 10] ; [40 24],[21.43298969 11.56701031] ; [41.56701031 22.43298969],0
d2,1,0.527083,0.400011,[14 19] ; [31 32],[15.46875 17.53125] ; [29.53125 33.46875],0
a5,1,0.577275,0.31066,[20 13] ; [35 29],[18.71134021 14.28865979] ; [36.28865979 27.71134021],0
u3,1,0.585705,0.297102,[8 6] ; [14 15],[7.1627907 6.8372093] ; [14.8372093 14.1627907],0
a6,1,0.625792,0.23781,[20 13] ; [42 22],[21.09278351 11.90721649] ; [40.90721649 23.09278351],0
v2,1,0.629538,0.232688,[15 18] ; [25 37],[13.89473684 19.10526316] ; [26.10526316 35.89473684],0
p3,1,0.762807,0.091082,[12 20] ; [22 42],[11.33333333 20.66666667] ; [22.66666667 41.33333333],0
d1,1,0.766597,0.088107,[16 17] ; [29 35],[15.30927835 17.69072165] ; [29.69072165 34.30927835],0
b1,1,0.780436,0.077702,[18 15] ; [33 31],[17.35051546 15.64948454] ; [33.64948454 30.35051546],0
a3,1,0.786166,0.0736,[19 14] ; [35 29],[18.37113402 14.62886598] ; [35.62886598 28.37113402],0
p1,1,0.828324,0.047025,[ 3 30] ; [ 5 59],[ 2.72164948 30.27835052] ; [ 5.27835052 58.72164948],0
r3,1,0.845885,0.03778,[30  3] ; [58  5],[30.25  2.75] ; [57.75  5.25],0
a7,1,0.884809,0.020989,[23 10] ; [43 20],[22.6875 10.3125] ; [43.3125 19.6875],0
r4,1,0.917359,0.010766,[26  7] ; [51 13],[26.19587629  6.80412371] ; [50.80412371 13.19587629],0
