Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,67.586327,[ 27 103] ; [178  98],[65.64039409 64.35960591] ; [139.35960591 136.64039409],1
s7,1,0.0,56.526103,[28 95] ; [169  96],[62.45103093 60.54896907] ; [134.54896907 130.45103093],1
s3,1,0.0,55.542238,[35 95] ; [181  91],[69.85074627 60.14925373] ; [146.14925373 125.85074627],1
s8,1,0.0,38.419986,[34 98] ; [161 114],[63.24324324 68.75675676] ; [131.75675676 143.24324324],1
s5,1,0.0,27.74252,[ 21 109] ; [116 155],[44.41396509 85.58603491] ; [ 92.58603491 178.41396509],1
p6,1,0.008616,6.900683,[40 87] ; [123 148],[52.01256281 74.98743719] ; [110.98743719 160.01256281],0
p9,1,0.010245,6.591759,[104  25] ; [248  28],[112.11851852  16.88148148] ; [239.88148148  36.11851852],0
d4,1,0.017425,5.653057,[102  30] ; [239  37],[110.32352941  21.67647059] ; [230.67647059  45.32352941],0
d5,1,0.023779,5.110701,[98 34] ; [231  45],[106.44117647  25.55882353] ; [222.55882353  53.44117647],0
n6,1,0.024315,5.072041,[101  29] ; [238  37],[108.81481481  21.18518519] ; [230.18518519  44.81481481],0
p10,1,0.024894,5.031277,[99 30] ; [235  39],[106.91315136  22.08684864] ; [227.08684864  46.91315136],0
n5,1,0.027611,4.852189,[97 34] ; [230  46],[105.25061425  25.74938575] ; [221.74938575  54.25061425],0
p12,1,0.032158,4.590078,[  7 122] ; [ 34 242],[ 13.05925926 115.94074074] ; [ 27.94074074 248.05925926],0
p4,1,0.040297,4.205315,[74 56] ; [186  90],[83.25123153 46.74876847] ; [176.74876847  99.25123153],0
r4,1,0.046327,3.969664,[112  20] ; [254  24],[117.83414634  14.16585366] ; [248.16585366  29.83414634],0
n4,1,0.050603,3.821354,[99 32] ; [231  45],[106.21621622  24.78378378] ; [223.78378378  52.21621622],0
v4,1,0.061327,3.501139,[122   9] ; [268   8],[125.52825553   5.47174447] ; [264.47174447  11.52825553],0
u2,1,0.06649,3.367619,[17 17] ; [48 22],[21.25 12.75] ; [43.75 26.25],0
u4,1,0.072552,3.224312,[  1 131] ; [ 11 267],[  3.86341463 128.13658537] ; [  8.13658537 269.86341463],0
a8,1,0.074034,3.191245,[ 13 104] ; [ 46 203],[18.86065574 98.13934426] ; [ 40.13934426 208.86065574],0
p5,1,0.095568,2.777987,[ 13 116] ; [ 45 231],[ 18.47407407 110.52592593] ; [ 39.52592593 236.47407407],0
b4,1,0.104241,2.639425,[72 60] ; [175 103],[79.52195122 52.47804878] ; [167.47804878 110.52195122],0
b3,1,0.127703,2.320204,[43 42] ; [ 74 108],[37.24719101 47.75280899] ; [ 79.75280899 102.24719101],0
b2,1,0.127703,2.320204,[43 42] ; [ 74 108],[37.24719101 47.75280899] ; [ 79.75280899 102.24719101],0
u1,1,0.1369,2.212464,[ 19 113] ; [ 57 221],[ 24.46829268 107.53170732] ; [ 51.53170732 226.46829268],0
d3,1,0.146727,2.105947,[85 47] ; [198  79],[91.33496333 40.66503667] ; [191.66503667  85.33496333],0
a2,1,0.159792,1.976195,[ 28 104] ; [ 77 201],[33.80487805 98.19512195] ; [ 71.19512195 206.80487805],0
n1,1,0.169451,1.887794,[ 8 15] ; [28 26],[10.75324675 12.24675325] ; [25.24675325 28.75324675],0
p3,1,0.244757,1.352984,[64 65] ; [154 122],[69.43703704 59.56296296] ; [148.56296296 127.43703704],0
r2,1,0.281982,1.157513,[121   9] ; [262  12],[123.24257426   6.75742574] ; [259.75742574  14.24257426],0
b5,1,0.300083,1.073824,[78 54] ; [179  99],[82.74146341 49.25853659] ; [174.25853659 103.74146341],0
r3,1,0.34915,0.876545,[121   9] ; [265  13],[122.99019608   7.00980392] ; [263.00980392  14.99019608],0
p7,1,0.362909,0.827802,[82 47] ; [182  85],[86. 43.] ; [178.  89.],0
d1,1,0.446842,0.578649,[76 56] ; [171 107],[79.52195122 52.47804878] ; [167.47804878 110.52195122],0
v2,1,0.452676,0.563942,[86 42] ; [190  78],[89.21212121 38.78787879] ; [186.78787879  81.21212121],0
n2,1,0.453747,0.561274,[17  6] ; [44 10],[18.22077922  4.77922078] ; [42.77922078 11.22077922],0
p11,1,0.462266,0.540403,[109  23] ; [221  57],[106.24390244  25.75609756] ; [223.75609756  54.24390244],0
a5,1,0.49074,0.474904,[98 34] ; [215  63],[100.77073171  31.22926829] ; [212.22926829  65.77073171],0
v3,1,0.510365,0.433318,[62 63] ; [143 126],[65.03807107 59.96192893] ; [139.96192893 129.03807107],0
a1,1,0.51871,0.416458,[  6 126] ; [ 17 261],[  7.40487805 124.59512195] ; [ 15.59512195 262.40487805],0
u3,1,0.520105,0.413684,[20 14] ; [47 25],[21.49056604 12.50943396] ; [45.50943396 26.49056604],0
b1,1,0.542169,0.371535,[54 78] ; [105 173],[51.1902439 80.8097561] ; [107.8097561 170.1902439],0
a7,1,0.624645,0.239392,[92 39] ; [201  76],[94.07598039 36.92401961] ; [198.92401961  78.07598039],0
p8,1,0.67229,0.178936,[70 58] ; [156 118],[71.960199 56.039801] ; [154.039801 119.960199],0
p2,1,0.741581,0.108742,[111  19] ; [239  37],[112.06896552  17.93103448] ; [237.93103448  38.06896552],0
a6,1,0.754035,0.098171,[91 41] ; [186  90],[89.61764706 42.38235294] ; [187.38235294  88.61764706],0
n3,1,0.76316,0.090802,[18  6] ; [38 15],[17.45454545  6.54545455] ; [38.54545455 14.45454545],0
r1,1,0.86354,0.029539,[108  22] ; [232  45],[108.5995086  21.4004914] ; [231.4004914  45.5995086],0
a4,1,0.895036,0.017407,[61 71] ; [129 146],[61.62162162 70.37837838] ; [128.37837838 146.62162162],0
p1,1,0.925767,0.008681,[ 13 119] ; [ 28 248],[ 13.26470588 118.73529412] ; [ 27.73529412 248.26470588],0
s1,1,0.933083,0.00705,[  5 125] ; [ 10 262],[  4.85074627 125.14925373] ; [ 10.14925373 261.85074627],0
d2,1,0.950354,0.003877,[65 67] ; [135 141],[64.70588235 67.29411765] ; [135.29411765 140.70588235],0
a3,1,0.970346,0.001382,[98 33] ; [206  70],[97.84766585 33.15233415] ; [206.15233415  69.84766585],0
