Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,5e-06,21.034339,[63 26] ; [146 190],[43.76705882 45.23294118] ; [165.23294118 170.76705882],1
s5,1,4.2e-05,16.781137,[44 39] ; [ 96 233],[28.2038835 54.7961165] ; [111.7961165 217.2038835],1
s6,1,0.001328,10.303199,[71 16] ; [212 122],[58.48218527 28.51781473] ; [224.51781473 109.48218527],0
s3,1,0.001575,9.989073,[63 27] ; [172 163],[49.76470588 40.23529412] ; [185.23529412 149.76470588],0
a8,1,0.002225,9.353658,[ 3 83] ; [ 51 264],[11.58104738 74.41895262] ; [ 42.41895262 272.58104738],0
b2,1,0.005112,7.839268,[ 9 43] ; [ 74 121],[17.47368421 34.52631579] ; [ 65.52631579 129.47368421],0
b3,1,0.005112,7.839268,[ 9 43] ; [ 74 121],[17.47368421 34.52631579] ; [ 65.52631579 129.47368421],0
s7,1,0.008125,7.005782,[51 37] ; [136 187],[40.03892944 47.96107056] ; [146.96107056 176.03892944],0
p6,1,0.025292,5.003754,[41 49] ; [109 223],[31.99052133 58.00947867] ; [118.00947867 213.99052133],0
s8,1,0.044389,4.041708,[45 45] ; [129 208],[36.67447307 53.32552693] ; [137.32552693 199.67447307],0
s1,1,0.045839,3.987496,[ 5 85] ; [  6 329],[ 2.32941176 87.67058824] ; [  8.67058824 326.32941176],0
n4,1,0.046121,3.977187,[59 31] ; [256  81],[66.39344262 23.60655738] ; [248.60655738  88.39344262],0
d3,1,0.056677,3.63204,[67 22] ; [217 119],[59.47294118 29.52705882] ; [224.52705882 111.47294118],0
p1,1,0.175754,1.833167,[ 9 81] ; [ 20 316],[ 6.12676056 83.87323944] ; [ 22.87323944 313.12676056],0
u2,1,0.207016,1.592171,[15 17] ; [59 40],[18.07633588 13.92366412] ; [55.92366412 43.07633588],0
p11,1,0.244564,1.354093,[70 20] ; [280  57],[73.7704918 16.2295082] ; [276.2295082  60.7704918],0
p2,1,0.252494,1.309452,[73 17] ; [288  47],[76.44705882 13.55294118] ; [284.55294118  50.44705882],0
v2,1,0.269382,1.21989,[31 55] ; [139 187],[35.48543689 50.51456311] ; [134.51456311 191.48543689],0
a3,1,0.309409,1.033197,[58 32] ; [236 101],[61.96721311 28.03278689] ; [232.03278689 104.96721311],0
p9,1,0.358906,0.841719,[86  4] ; [312  24],[84.08450704  5.91549296] ; [313.91549296  22.08450704],0
n1,1,0.36661,0.815124,[ 6 14] ; [32 46],[ 7.75510204 12.24489796] ; [30.24489796 47.75510204],0
d1,1,0.374428,0.788917,[52 38] ; [177 160],[48.26697892 41.73302108] ; [180.73302108 156.26697892],0
d2,1,0.37537,0.78581,[43 47] ; [143 193],[39.29577465 50.70422535] ; [146.70422535 189.29577465],0
