Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d2,1,0.0,45.315904,[44  9] ; [ 8 41],[27.01960784 25.98039216] ; [24.98039216 24.01960784],1
a5,1,3e-06,21.678559,[45  9] ; [19 30],[33.55339806 20.44660194] ; [30.44660194 18.55339806],1
d3,1,1.1e-05,19.399287,[44  9] ; [20 29],[33.25490196 19.74509804] ; [30.74509804 18.25490196],1
u1,1,1.1e-05,19.383679,[20 34] ; [ 1 48],[11.00970874 42.99029126] ; [ 9.99029126 39.00970874],1
a2,1,1.1e-05,19.317571,[22 32] ; [ 2 47],[12.58252427 41.41747573] ; [11.41747573 37.58252427],1
a4,1,1.4e-05,18.826488,[33 21] ; [ 9 39],[22.23529412 31.76470588] ; [19.76470588 28.23529412],1
a3,1,0.003542,8.50506,[39 15] ; [21 27],[31.76470588 22.23529412] ; [28.23529412 19.76470588],0
b2,1,0.024168,5.082565,[16 22] ; [ 5 25],[11.73529412 26.26470588] ; [ 9.26470588 20.73529412],0
b3,1,0.024168,5.082565,[16 22] ; [ 5 25],[11.73529412 26.26470588] ; [ 9.26470588 20.73529412],0
a6,1,0.031118,4.646414,[34 19] ; [21 28],[28.57843137 24.42156863] ; [26.42156863 22.57843137],0
s4,1,0.041569,4.15265,[ 8 44] ; [16 33],[12.35643564 39.64356436] ; [11.64356436 37.35643564],0
r3,1,0.057523,3.60739,[52  2] ; [42  7],[49.2815534  4.7184466] ; [44.7184466  4.2815534],0
r1,1,0.058767,3.571852,[45  9] ; [33 16],[40.89320388 13.10679612] ; [37.10679612 11.89320388],0
v2,1,0.087416,2.92133,[30 23] ; [19 29],[25.71287129 27.28712871] ; [23.28712871 24.71287129],0
p7,1,0.094975,2.787954,[19 33] ; [26 23],[23.16831683 28.83168317] ; [21.83168317 27.16831683],0
a8,1,0.120371,2.412493,[ 5 42] ; [10 34],[ 7.74725275 39.25274725] ; [ 7.25274725 36.74725275],0
r2,1,0.135047,2.233513,[51  3] ; [42  7],[48.75728155  5.24271845] ; [44.24271845  4.75728155],0
p4,1,0.144975,2.124343,[32 22] ; [22 27],[28.31067961 25.68932039] ; [25.68932039 23.31067961],0
s8,1,0.148351,2.089128,[24 30] ; [15 34],[20.44660194 33.55339806] ; [18.55339806 30.44660194],0
p3,1,0.158905,1.984618,[18 36] ; [23 26],[21.49514563 32.50485437] ; [19.50485437 29.49514563],0
