Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,83.151551,[157  77] ; [ 5 70],[122.67961165 111.32038835] ; [39.32038835 35.67961165],1
d3,1,0.0,59.988998,[173  61] ; [18 57],[144.6407767  89.3592233] ; [46.3592233 28.6407767],1
d5,1,0.0,54.519248,[203  31] ; [34 41],[179.47572816  54.52427184] ; [57.52427184 17.47572816],1
r3,1,2e-06,23.015674,[216  17] ; [53 21],[204.15960912  28.84039088] ; [64.84039088  9.15960912],1
a3,1,6.5e-05,15.961039,[173  60] ; [36 37],[159.14052288  73.85947712] ; [49.85947712 23.14052288],1
a7,1,9.1e-05,15.30821,[167  67] ; [35 40],[152.97087379  81.02912621] ; [49.02912621 25.97087379],1
u2,1,9.8e-05,15.174443,[40 21] ; [10 29],[30.5 30.5] ; [19.5 19.5],1
d2,1,0.000118,14.82686,[121 111] ; [20 55],[106.55374593 125.44625407] ; [34.44625407 40.55374593],1
a5,1,0.000144,14.447526,[181  53] ; [41 34],[168.11650485  65.88349515] ; [53.88349515 21.11650485],1
p10,1,0.000173,14.107307,[183  49] ; [42 32],[170.58823529  61.41176471] ; [54.41176471 19.58823529],1
u1,1,0.000326,12.91525,[ 47 187] ; [ 2 73],[ 37.10679612 196.89320388] ; [11.89320388 63.10679612],1
p9,1,0.000332,12.879866,[190  42] ; [45 28],[178.75409836  53.24590164] ; [56.24590164 16.75409836],1
r1,1,0.000562,11.896996,[186  47] ; [45 30],[174.75  58.25] ; [56.25 18.75],1
r4,1,0.000939,10.943598,[206  28] ; [54 21],[196.89320388  37.10679612] ; [63.10679612 11.89320388],1
s8,1,0.003721,8.415158,[101 133] ; [18 56],[ 90.40909091 143.59090909] ; [28.59090909 45.40909091],0
p6,1,0.006108,7.518218,[ 91 142] ; [16 58],[ 81.20846906 151.79153094] ; [25.79153094 48.20846906],0
s2,1,0.007492,7.151017,[117 116] ; [24 50],[107.01302932 125.98697068] ; [33.98697068 40.01302932],0
p4,1,0.008184,6.99279,[143  90] ; [33 42],[133.14285714  99.85714286] ; [42.85714286 32.14285714],0
p2,1,0.008283,6.971159,[191  41] ; [51 24],[182.87947883  49.12052117] ; [59.12052117 15.87947883],0
u3,1,0.012183,6.284092,[37 23] ; [14 25],[30.90909091 29.09090909] ; [20.09090909 18.90909091],0
a2,1,0.016231,5.777725,[ 59 175] ; [ 9 66],[ 51.49514563 182.50485437] ; [16.50485437 58.49514563],0
b3,1,0.016734,5.72407,[64 82] ; [13 39],[56.77777778 89.22222222] ; [20.22222222 31.77777778],0
b2,1,0.016734,5.72407,[64 82] ; [13 39],[56.77777778 89.22222222] ; [20.22222222 31.77777778],0
r2,1,0.018883,5.512323,[217  12] ; [65 10],[212.42763158  16.57236842] ; [69.57236842  5.42763158],0
a4,1,0.020117,5.401743,[116 117] ; [25 48],[107.3627451 125.6372549] ; [33.6372549 39.3627451],0
s5,1,0.022441,5.21124,[ 76 150] ; [14 58],[ 68.25503356 157.74496644] ; [21.74496644 50.25503356],0
p1,1,0.024272,5.075126,[ 19 213] ; [13 62],[ 24.18241042 207.81758958] ; [ 7.81758958 67.18241042],0
p11,1,0.026795,4.903968,[180  54] ; [48 27],[172.66019417  61.33980583] ; [55.33980583 19.66019417],0
p8,1,0.03279,4.556734,[120 114] ; [27 46],[112.04560261 121.95439739] ; [34.95439739 38.04560261],0
s6,1,0.051494,3.792127,[153  76] ; [39 33],[146.0730897  82.9269103] ; [45.9269103 26.0730897],0
s7,1,0.052941,3.745781,[111 112] ; [26 45],[103.91496599 119.08503401] ; [33.08503401 37.91496599],0
s4,1,0.053421,3.730708,[ 36 193] ; [19 55],[ 41.56765677 187.43234323] ; [13.43234323 60.56765677],0
p7,1,0.054855,3.68649,[135  95] ; [34 40],[127.86184211 102.13815789] ; [41.13815789 32.86184211],0
v4,1,0.065548,3.391128,[216  18] ; [63 11],[211.96753247  22.03246753] ; [67.03246753  6.96753247],0
p3,1,0.070714,3.266378,[113 120] ; [27 47],[106.25407166 126.74592834] ; [33.74592834 40.25407166],0
b4,1,0.082941,3.006303,[139  95] ; [36 39],[132.52427184 101.47572816] ; [42.47572816 32.52427184],0
n6,1,0.08519,2.962986,[199  33] ; [58 17],[194.21498371  37.78501629] ; [62.78501629 12.21498371],0
s3,1,0.172345,1.862427,[134  98] ; [35 37],[128.97368421 103.02631579] ; [40.02631579 31.97368421],0
a1,1,0.205001,1.606384,[ 10 224] ; [ 6 69],[ 12.11650485 221.88349515] ; [ 3.88349515 71.11650485],0
a6,1,0.324951,0.968913,[152  82] ; [44 31],[148.42718447  85.57281553] ; [47.57281553 27.42718447],0
s1,1,0.335335,0.928184,[ 12 220] ; [ 6 67],[ 13.69180328 218.30819672] ; [ 4.30819672 68.69180328],0
p12,1,0.361526,0.832585,[ 16 215] ; [ 3 72],[ 14.34313725 216.65686275] ; [ 4.65686275 70.34313725],0
v3,1,0.488715,0.479355,[ 47 182] ; [18 56],[ 49.12541254 179.87458746] ; [15.87458746 58.12541254],0
n5,1,0.536599,0.381879,[195  38] ; [65 10],[196.68831169  36.31168831] ; [63.31168831 11.68831169],0
b1,1,0.547424,0.361952,[106 128] ; [31 44],[103.74757282 130.25242718] ; [33.25242718 41.74757282],0
p5,1,0.547621,0.361596,[ 34 196] ; [ 9 66],[ 32.42622951 197.57377049] ; [10.57377049 64.42622951],0
v1,1,0.572218,0.318985,[ 92 137] ; [27 47],[ 89.93729373 139.06270627] ; [29.06270627 44.93729373],0
n2,1,0.82194,0.050647,[38 20] ; [15  7],[38.425 19.575] ; [14.575  7.425],0
n3,1,0.843386,0.039032,[35 21] ; [12  8],[34.63157895 21.36842105] ; [12.36842105  7.63157895],0
n1,1,0.887092,0.02016,[27 29] ; [11 11],[27.28205128 28.71794872] ; [10.71794872 11.28205128],0
a8,1,0.925603,0.00872,[ 31 189] ; [ 9 57],[ 30.76923077 189.23076923] ; [ 9.23076923 56.76923077],0
b5,1,0.96241,0.002221,[138  96] ; [44 31],[137.82524272  96.17475728] ; [44.17475728 30.82524272],0
