Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,5.3e-05,16.353146,[27 33] ; [14 78],[16.18421053 43.81578947] ; [24.81578947 67.18421053],1
p12,1,0.758133,0.094823,[ 2 59] ; [ 4 90],[ 2.36129032 58.63870968] ; [ 3.63870968 90.36129032],0
n2,1,0.759589,0.093648,[16  6] ; [29 13],[15.46875  6.53125] ; [29.53125 12.46875],0
n6,1,0.767909,0.087091,[46 16] ; [67 26],[45.2 16.8] ; [67.8 25.2],0
b5,1,0.769895,0.085564,[30 33] ; [47 47],[30.89808917 32.10191083] ; [46.10191083 47.89808917],0
a1,1,0.785514,0.074061,[ 4 59] ; [ 5 89],[ 3.61146497 59.38853503] ; [ 5.38853503 88.61146497],0
u3,1,0.815108,0.054682,[ 7 11] ; [15 27],[ 6.6 11.4] ; [15.4 26.6],0
s7,1,0.835927,0.042893,[21 36] ; [32 59],[20.41216216 36.58783784] ; [32.58783784 58.41216216],0
b2,1,0.859405,0.031376,[14 23] ; [23 35],[14.41052632 22.58947368] ; [22.58947368 35.41052632],0
b3,1,0.859405,0.031376,[14 23] ; [23 35],[14.41052632 22.58947368] ; [22.58947368 35.41052632],0
b4,1,0.923801,0.009148,[34 29] ; [50 44],[33.70700637 29.29299363] ; [50.29299363 43.70700637],0
s3,1,0.967472,0.001663,[28 33] ; [43 50],[28.12337662 32.87662338] ; [42.87662338 50.12337662],0
a5,1,0.971775,0.001252,[34 29] ; [51 43],[34.10828025 28.89171975] ; [50.89171975 43.10828025],0
