Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s7,1,0.0,64.651145,[56 38] ; [ 46 230],[25.91351351 68.08648649] ; [ 76.08648649 199.91351351],1
a6,1,0.249921,1.323745,[61 36] ; [200  89],[65.5880829 31.4119171] ; [195.4119171  93.5880829],0
a1,1,0.259594,1.270919,[ 5 92] ; [  8 281],[ 3.26683938 93.73316062] ; [  9.73316062 279.26683938],0
r3,1,0.270416,1.214637,[93  4] ; [266  21],[90.68489583  6.31510417] ; [268.31510417  18.68489583],0
p11,1,0.292649,1.107394,[81 16] ; [227  62],[77.39896373 19.60103627] ; [230.60103627  58.39896373],0
n3,1,0.400498,0.706829,[15  8] ; [52 18],[16.56989247  6.43010753] ; [50.43010753 19.56989247],0
v4,1,0.417636,0.656956,[89  8] ; [271  17],[90.7012987  6.2987013] ; [269.2987013  18.7012987],0
v1,1,0.45721,0.552717,[48 46] ; [132 151],[44.8806366 49.1193634] ; [135.1193634 147.8806366],0
a2,1,0.4631,0.538392,[20 77] ; [ 50 239],[17.59067358 79.40932642] ; [ 52.40932642 236.59067358],0
n2,1,0.47039,0.521059,[15  9] ; [50 21],[16.42105263  7.57894737] ; [48.57894737 22.42105263],0
a4,1,0.507381,0.439465,[41 56] ; [110 176],[38.24281984 58.75718016] ; [112.75718016 173.24281984],0
v2,1,0.593453,0.284984,[52 42] ; [146 134],[49.76470588 44.23529412] ; [148.23529412 131.76470588],0
b4,1,0.640527,0.218054,[60 37] ; [171 118],[58.0492228 38.9507772] ; [172.9507772 116.0492228],0
a7,1,0.65959,0.194022,[69 28] ; [198  90],[67.27012987 29.72987013] ; [199.72987013  88.27012987],0
u3,1,0.700737,0.147706,[13 12] ; [53 58],[12.13235294 12.86764706] ; [53.86764706 57.13235294],0
u4,1,0.742255,0.108155,[ 1 96] ; [  2 287],[ 0.75388601 96.24611399] ; [  2.24611399 286.75388601],0
b1,1,0.743709,0.106894,[35 62] ; [ 99 190],[33.67357513 63.32642487] ; [100.32642487 188.67357513],0
s4,1,0.746225,0.10473,[11 86] ; [ 29 256],[10.15706806 86.84293194] ; [ 29.84293194 255.15706806],0
d5,1,0.755355,0.097086,[76 21] ; [222  67],[74.88601036 22.11398964] ; [223.11398964  65.88601036],0
p1,1,0.757713,0.095164,[ 8 89] ; [ 21 267],[ 7.30649351 89.69350649] ; [ 21.69350649 266.30649351],0
n1,1,0.832976,0.044473,[ 8 16] ; [25 45],[ 8.42553191 15.57446809] ; [24.57446809 45.42553191],0
p2,1,0.894865,0.017464,[78 19] ; [229  58],[77.54947917 19.45052083] ; [229.45052083  57.54947917],0
d3,1,0.916955,0.010872,[64 33] ; [189 100],[63.57772021 33.42227979] ; [189.42227979  99.57772021],0
r2,1,0.928035,0.008157,[87  8] ; [260  23],[87.20899471  7.79100529] ; [259.79100529  23.20899471],0
