Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p9,1,0.000849,11.130849,[56 10] ; [84 52],[45.74257426 20.25742574] ; [94.25742574 41.74257426],1
r1,1,0.00235,9.253541,[50 16] ; [75 65],[40.04854369 25.95145631] ; [84.95145631 55.04854369],0
v3,1,0.002771,8.952543,[19 48] ; [ 16 122],[11.43902439 55.56097561] ; [ 23.56097561 114.43902439],0
p2,1,0.007283,7.201809,[54 12] ; [88 51],[45.71707317 20.28292683] ; [96.28292683 42.71707317],0
p3,1,0.009523,6.722038,[31 35] ; [ 40 100],[22.74757282 43.25242718] ; [48.25242718 91.74757282],0
p10,1,0.01003,6.629588,[51 16] ; [79 58],[42.69607843 24.30392157] ; [87.30392157 49.69607843],0
p7,1,0.011459,6.392652,[40 26] ; [58 81],[31.55121951 34.44878049] ; [66.44878049 72.55121951],0
p4,1,0.011765,6.345919,[37 30] ; [51 88],[28.62135922 38.37864078] ; [59.37864078 79.62135922],0
s6,1,0.017896,5.60627,[32 32] ; [45 93],[24.3960396 39.6039604] ; [52.6039604 85.3960396],0
u3,1,0.022483,5.207991,[18  8] ; [25 34],[13.15294118 12.84705882] ; [29.84705882 29.15294118],0
a7,1,0.026457,4.925904,[51 16] ; [84 55],[43.90776699 23.09223301] ; [91.09223301 47.90776699],0
u1,1,0.027768,4.8424,[10 57] ; [  8 132],[ 5.82608696 61.17391304] ; [ 12.17391304 127.82608696],0
n4,1,0.031179,4.643075,[50 17] ; [83 57],[43.04830918 23.95169082] ; [89.95169082 50.04830918],0
r2,1,0.067378,3.345772,[61  6] ; [112  26],[56.54146341 10.45853659] ; [116.45853659  21.54146341],0
p8,1,0.070027,3.282393,[34 32] ; [53 86],[28.0097561 37.9902439] ; [58.9902439 80.0097561],0
a5,1,0.103021,2.658138,[48 19] ; [84 56],[42.72463768 24.27536232] ; [89.27536232 50.72463768],0
