Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d2,1,0.0,199.855326,[299 125] ; [ 15 169],[218.97368421 205.02631579] ; [95.02631579 88.97368421],1
d5,1,0.0,134.007923,[415  10] ; [118  67],[371.35245902  53.64754098] ; [161.64754098  23.35245902],1
d3,1,0.0,87.040737,[372  53] ; [98 87],[327.45901639  97.54098361] ; [142.54098361  42.45901639],1
a2,1,0.0,51.744949,[142 283] ; [ 11 174],[106.59836066 318.40163934] ; [ 46.40163934 138.59836066],1
a5,1,0.0,49.196958,[364  61] ; [111  74],[330.94262295  94.05737705] ; [144.05737705  40.94262295],1
a4,1,0.0,45.171758,[240 184] ; [ 50 135],[201.9047619 222.0952381] ; [88.0952381 96.9047619],1
u1,1,0.0,38.607197,[114 311] ; [  9 176],[ 85.69672131 339.30327869] ; [ 37.30327869 147.69672131],1
p4,1,3.7e-05,17.01823,[290 132] ; [93 89],[267.59271523 154.40728477] ; [115.40728477  66.59271523],1
a3,1,9.2e-05,15.301481,[340  84] ; [121  64],[320.9589491 103.0410509] ; [140.0410509  44.9589491],1
v3,1,0.000405,12.509494,[185 216] ; [ 56 127],[165.48116438 235.51883562] ; [ 75.51883562 107.48116438],1
s8,1,0.000606,11.757834,[216 205] ; [ 67 118],[196.60561056 224.39438944] ; [86.39438944 98.60561056],1
n4,1,0.000888,11.047729,[354  70] ; [132  52],[338.92105263  85.07894737] ; [147.07894737  36.92105263],1
n5,1,0.001421,10.177933,[339  83] ; [123  57],[323.86046512  98.13953488] ; [138.13953488  41.86046512],0
r2,1,0.001697,9.851815,[404  15] ; [163  18],[395.955  23.045] ; [171.045   9.955],0
v2,1,0.003726,8.412932,[261 146] ; [92 87],[245.17235495 161.82764505] ; [107.82764505  71.17235495],0
r1,1,0.004437,8.095896,[356  66] ; [138  47],[343.4398682  78.5601318] ; [150.5601318  34.4398682],0
a6,1,0.004625,8.020408,[312 112] ; [115  70],[297.28735632 126.71264368] ; [129.71264368  55.28735632],0
s2,1,0.015029,5.91311,[234 185] ; [ 83 101],[220.27031509 198.72968491] ; [96.72968491 87.27031509],0
a7,1,0.016257,5.774851,[326  99] ; [124  60],[314.03940887 110.96059113] ; [135.96059113  48.03940887],0
p3,1,0.028249,4.812797,[230 194] ; [ 82 102],[217.57894737 206.42105263] ; [94.42105263 89.57894737],0
v1,1,0.029321,4.748671,[244 165] ; [90 90],[231.9286927 177.0713073] ; [102.0713073  77.9286927],0
u4,1,0.033445,4.52283,[ 15 409] ; [  1 184],[ 11.13957307 412.86042693] ; [  4.86042693 180.13957307],0
n6,1,0.047434,3.929937,[375  47] ; [151  31],[367.50331126  54.49668874] ; [158.49668874  23.50331126],0
r4,1,0.051958,3.777133,[393  32] ; [162  23],[386.68032787  38.31967213] ; [168.31967213  16.68032787],0
p10,1,0.056414,3.6398,[373  48] ; [150  31],[365.75249169  55.24750831] ; [157.24750831  23.75249169],0
s7,1,0.121466,2.398319,[216 196] ; [80 96],[207.40136054 204.59863946] ; [88.59863946 87.40136054],0
s6,1,0.166338,1.915641,[289 127] ; [114  65],[281.76134454 134.23865546] ; [121.23865546  57.76134454],0
p12,1,0.167164,1.908196,[ 43 378] ; [ 12 168],[ 38.52745424 382.47254576] ; [ 16.47254576 163.52745424],0
p9,1,0.183735,1.767151,[379  40] ; [158  24],[374.38103161  44.61896839] ; [162.61896839  19.38103161],0
s5,1,0.216193,1.529464,[150 258] ; [ 56 122],[143.42662116 264.57337884] ; [ 62.57337884 115.42662116],0
n1,1,0.223014,1.48487,[23 53] ; [17 24],[25.98290598 50.01709402] ; [14.01709402 26.98290598],0
p7,1,0.226921,1.460054,[284 128] ; [113  64],[277.69779287 134.30220713] ; [119.30220713  57.69779287],0
r3,1,0.237916,1.392899,[413   9] ; [177   7],[410.85808581  11.14191419] ; [179.14191419   4.85808581],0
p6,1,0.282137,1.156768,[165 251] ; [ 63 117],[159.1409396 256.8590604] ; [ 68.8590604 111.1409396],0
a8,1,0.334115,0.932882,[ 53 328] ; [ 30 146],[ 56.77378815 324.22621185] ; [ 26.22621185 149.77378815],0
p8,1,0.337309,0.920632,[242 173] ; [99 84],[236.64715719 178.35284281] ; [104.35284281  78.64715719],0
p1,1,0.342519,0.900979,[ 35 388] ; [ 11 171],[ 32.16198347 390.83801653] ; [ 13.83801653 168.16198347],0
v4,1,0.355925,0.852219,[404  18] ; [172  11],[401.77190083  20.22809917] ; [174.22809917   8.77190083],0
s3,1,0.356015,0.8519,[243 171] ; [100  83],[237.85929648 176.14070352] ; [105.14070352  77.85929648],0
p5,1,0.371385,0.799025,[ 57 363] ; [ 20 163],[ 53.6318408 366.3681592] ; [ 23.3681592 159.6318408],0
n2,1,0.413285,0.669331,[54 22] ; [32  9],[55.86324786 20.13675214] ; [30.13675214 10.86324786],0
b5,1,0.454043,0.560541,[255 170] ; [105  80],[250.81967213 174.18032787] ; [109.18032787  75.81967213],0
b4,1,0.472029,0.517223,[259 166] ; [107  78],[255. 170.] ; [111.  74.],0
p2,1,0.645421,0.211722,[367  54] ; [157  26],[365.2384106  55.7615894] ; [158.7615894  24.2384106],0
a1,1,0.69936,0.149139,[ 22 403] ; [ 11 174],[ 22.99180328 402.00819672] ; [ 10.00819672 174.99180328],0
u3,1,0.726331,0.122508,[55 30] ; [39 24],[53.98648649 31.01351351] ; [40.01351351 22.98648649],0
n3,1,0.796126,0.066752,[52 24] ; [29 12],[52.61538462 23.38461538] ; [28.38461538 12.61538462],0
s1,1,0.877224,0.023867,[ 10 408] ; [  4 179],[  9.73710483 408.26289517] ; [  4.26289517 178.73710483],0
b2,1,0.924012,0.009097,[117 165] ; [43 62],[116.58914729 165.41085271] ; [43.41085271 61.58914729],0
b3,1,0.924012,0.009097,[117 165] ; [43 62],[116.58914729 165.41085271] ; [43.41085271 61.58914729],0
b1,1,0.927827,0.008205,[150 275] ; [ 66 119],[150.49180328 274.50819672] ; [ 65.50819672 119.49180328],0
u2,1,0.960609,0.002439,[53 31] ; [40 23],[53.14285714 30.85714286] ; [39.85714286 23.14285714],0
s4,1,0.960844,0.00241,[ 63 353] ; [ 28 155],[ 63.19866444 352.80133556] ; [ 27.80133556 155.19866444],0
