Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,59.598021,[24 36] ; [329  62],[46.96230599 13.03769401] ; [306.03769401  84.96230599],1
n4,1,0.0,49.137348,[27 33] ; [331  61],[47.52212389 12.47787611] ; [310.47787611  81.52212389],1
p9,1,2e-06,22.94379,[42 18] ; [355  34],[53.05122494  6.94877506] ; [343.94877506  45.05122494],1
r2,1,2.3e-05,17.939496,[49 10] ; [374  14],[55.83221477  3.16778523] ; [367.16778523  20.83221477],1
p10,1,0.000355,12.757536,[43 17] ; [344  44],[51.83035714  8.16964286] ; [335.16964286  52.83035714],1
s7,1,0.002073,9.483734,[19 38] ; [207 168],[29.81944444 27.18055556] ; [196.18055556 178.81944444],0
p11,1,0.002165,9.403887,[44 16] ; [346  47],[51.65562914  8.34437086] ; [338.34437086  54.65562914],0
r4,1,0.002322,9.275632,[51  9] ; [374  19],[56.29139073  3.70860927] ; [368.70860927  24.29139073],0
p5,1,0.002716,8.989014,[ 2 58] ; [ 74 318],[10.08849558 49.91150442] ; [ 65.91150442 326.08849558],0
d4,1,0.008666,6.890403,[43 17] ; [334  58],[50.04424779  9.95575221] ; [326.95575221  65.04424779],0
a3,1,0.009327,6.759054,[33 27] ; [280 111],[41.64079823 18.35920177] ; [271.35920177 119.64079823],0
p2,1,0.010305,6.581387,[50 10] ; [364  27],[55.07760532  4.92239468] ; [358.92239468  32.07760532],0
v1,1,0.011113,6.447167,[25 33] ; [235 152],[33.88764045 24.11235955] ; [226.11235955 160.88764045],0
u1,1,0.013215,6.140076,[ 3 57] ; [ 69 324],[ 9.53642384 50.46357616] ; [ 62.46357616 330.53642384],0
s5,1,0.013387,6.117249,[14 46] ; [150 225],[22.62068966 37.37931034] ; [141.37931034 233.62068966],0
d1,1,0.015072,5.907988,[28 32] ; [248 145],[36.55629139 23.44370861] ; [239.44370861 153.55629139],0
b1,1,0.016951,5.701405,[31 29] ; [140 253],[22.64900662 37.35099338] ; [148.35099338 244.64900662],0
v4,1,0.017998,5.596311,[54  5] ; [382  10],[57.03769401  1.96230599] ; [378.96230599  13.03769401],0
d2,1,0.02258,5.200552,[20 40] ; [193 200],[28.21192053 31.78807947] ; [184.78807947 208.21192053],0
a4,1,0.023011,5.167684,[17 43] ; [172 220],[25.08849558 34.91150442] ; [163.91150442 228.08849558],0
a8,1,0.029443,4.741551,[ 3 52] ; [ 60 297],[ 8.41019417 46.58980583] ; [ 54.58980583 302.41019417],0
a5,1,0.033334,4.528551,[39 21] ; [305  88],[45.56291391 14.43708609] ; [298.43708609  94.56291391],0
s2,1,0.043541,4.074287,[23 36] ; [207 183],[30.22271715 28.77728285] ; [199.77728285 190.22271715],0
p6,1,0.052015,3.775292,[21 37] ; [194 195],[27.89709172 30.10290828] ; [187.10290828 201.89709172],0
p3,1,0.059919,3.539613,[31 29] ; [252 140],[37.56637168 22.43362832] ; [245.43362832 146.56637168],0
s8,1,0.061823,3.487797,[23 37] ; [200 190],[29.73333333 30.26666667] ; [193.26666667 196.73333333],0
p12,1,0.071022,3.259241,[ 2 58] ; [ 42 348],[ 5.86666667 54.13333333] ; [ 38.13333333 351.86666667],0
p4,1,0.093777,2.808315,[38 22] ; [289 103],[43.40707965 16.59292035] ; [283.59292035 108.40707965],0
b2,1,0.09442,2.797353,[ 8 26] ; [ 90 145],[12.3866171 21.6133829] ; [ 85.6133829 149.3866171],0
