Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,35.836307,[97 34] ; [ 7 29],[81.58083832 49.41916168] ; [22.41916168 13.58083832],1
d4,1,0.091818,2.842211,[101  29] ; [23 13],[97.10843373 32.89156627] ; [26.89156627  9.10843373],0
d5,1,0.101682,2.678963,[95 36] ; [21 15],[90.99401198 40.00598802] ; [25.00598802 10.99401198],0
p1,1,0.106389,2.607051,[ 10 120] ; [ 6 30],[ 12.53012048 117.46987952] ; [ 3.46987952 32.53012048],0
v2,1,0.129211,2.301953,[50 76] ; [ 9 26],[46.17391304 79.82608696] ; [12.82608696 22.17391304],0
a5,1,0.14649,2.108426,[83 48] ; [18 18],[79.22754491 51.77245509] ; [21.77245509 14.22754491],0
s8,1,0.151527,2.056816,[ 19 112] ; [ 2 34],[ 16.47305389 114.52694611] ; [ 4.52694611 31.47305389],0
n4,1,0.166199,1.916902,[82 49] ; [27  9],[85.50299401 45.49700599] ; [23.49700599 12.50299401],0
b1,1,0.248254,1.333103,[55 76] ; [19 17],[58.04790419 72.95209581] ; [15.95209581 20.04790419],0
a4,1,0.253373,1.30461,[59 72] ; [12 23],[56.03012048 74.96987952] ; [14.96987952 20.03012048],0
s1,1,0.265949,1.237524,[  5 125] ; [ 3 33],[  6.26506024 123.73493976] ; [ 1.73493976 34.26506024],0
n3,1,0.266009,1.237211,[24 18] ; [ 7 10],[22.06779661 19.93220339] ; [8.93220339 8.06779661],0
n2,1,0.320446,0.987125,[28 16] ; [9 9],[26.25806452 17.74193548] ; [10.74193548  7.25806452],0
u4,1,0.325068,0.968447,[  1 130] ; [ 1 35],[  1.56886228 129.43113772] ; [ 0.43113772 35.56886228],0
a8,1,0.331892,0.941503,[  8 115] ; [ 4 31],[  9.34177215 113.65822785] ; [ 2.65822785 32.34177215],0
d1,1,0.367807,0.811062,[62 69] ; [14 22],[59.61676647 71.38323353] ; [16.38323353 19.61676647],0
b2,1,0.392523,0.731111,[28 42] ; [12 12],[29.78723404 40.21276596] ; [10.21276596 13.78723404],0
b3,1,0.392523,0.731111,[28 42] ; [12 12],[29.78723404 40.21276596] ; [10.21276596 13.78723404],0
a3,1,0.398658,0.712371,[85 46] ; [20 15],[82.86144578 48.13855422] ; [22.13855422 12.86144578],0
a2,1,0.404883,0.693777,[ 22 109] ; [ 4 32],[ 20.39520958 110.60479042] ; [ 5.60479042 30.39520958],0
v1,1,0.437891,0.601803,[42 87] ; [ 9 26],[40.11585366 88.88414634] ; [10.88414634 24.11585366],0
v3,1,0.476089,0.50781,[31 92] ; [ 7 29],[29.39622642 93.60377358] ; [ 8.60377358 27.39622642],0
b4,1,0.525233,0.403606,[76 55] ; [23 13],[77.65868263 53.34131737] ; [21.34131737 14.65868263],0
s5,1,0.544596,0.367088,[ 10 113] ; [ 4 31],[ 10.89873418 112.10126582] ; [ 3.10126582 31.89873418],0
p12,1,0.626001,0.237523,[  2 127] ; [ 1 35],[  2.34545455 126.65454545] ; [ 0.65454545 35.34545455],0
s2,1,0.628978,0.233449,[ 19 111] ; [ 4 31],[ 18.12121212 111.87878788] ; [ 4.87878788 30.12121212],0
u1,1,0.679137,0.171099,[ 14 117] ; [ 3 33],[ 13.33532934 117.66467066] ; [ 3.66467066 32.33532934],0
s7,1,0.689935,0.159156,[ 19 105] ; [ 6 27],[ 19.74522293 104.25477707] ; [ 5.25477707 27.74522293],0
d2,1,0.850321,0.035611,[53 76] ; [15 20],[53.48780488 75.51219512] ; [14.51219512 20.48780488],0
n5,1,0.862211,0.030123,[81 49] ; [23 13],[81.44578313 48.55421687] ; [22.55421687 13.44578313],0
s3,1,0.920449,0.009974,[ 28 103] ; [ 7 27],[ 27.78787879 103.21212121] ; [ 7.21212121 26.78787879],0
s4,1,0.990268,0.000149,[ 11 120] ; [ 3 33],[ 10.98203593 120.01796407] ; [ 3.01796407 32.98203593],0
