Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.000578,11.84625,[8 2] ; [ 2 14],[3.84615385 6.15384615] ; [6.15384615 9.84615385],1
s8,1,0.000882,11.060049,[7 3] ; [ 1 14],[3.2 6.8] ; [ 4.8 10.2],1
s7,1,0.005444,7.725714,[7 2] ; [ 3 12],[3.75 5.25] ; [6.25 8.75],0
b5,1,0.037002,4.350327,[9 1] ; [8 8],[6.53846154 3.46153846] ; [10.46153846  5.53846154],0
a3,1,0.068733,3.31303,[8 2] ; [7 9],[5.76923077 4.23076923] ; [9.23076923 6.76923077],0
r4,1,0.093028,2.821181,[5 5] ; [ 3 13],[3.07692308 6.92307692] ; [ 4.92307692 11.07692308],0
a5,1,0.124051,2.365414,[9 1] ; [10  6],[7.30769231 2.69230769] ; [11.69230769  4.30769231],0
r2,1,0.124051,2.365414,[9 1] ; [10  6],[7.30769231 2.69230769] ; [11.69230769  4.30769231],0
n4,1,0.12609,2.34,[8 2] ; [8 8],[6.15384615 3.84615385] ; [9.84615385 6.15384615],0
s6,1,0.141326,2.163462,[7 3] ; [6 9],[5.2 4.8] ; [7.8 7.2],0
b3,1,0.202288,1.625782,[4 5] ; [2 9],[2.7 6.3] ; [3.3 7.7],0
b2,1,0.202288,1.625782,[4 5] ; [2 9],[2.7 6.3] ; [3.3 7.7],0
v4,1,0.210874,1.565417,[9 1] ; [11  5],[7.69230769 2.30769231] ; [12.30769231  3.69230769],0
p5,1,0.210874,1.565417,[1 9] ; [ 5 11],[2.30769231 7.69230769] ; [ 3.69230769 12.30769231],0
a7,1,0.262871,1.253571,[6 4] ; [ 6 10],[4.61538462 5.38461538] ; [7.38461538 8.61538462],0
v2,1,0.293622,1.102941,[2 8] ; [6 9],[3.2 6.8] ; [ 4.8 10.2],0
p3,1,0.315266,1.008485,[3 7] ; [8 8],[4.23076923 5.76923077] ; [6.76923077 9.23076923],0
d5,1,0.339039,0.914062,[5 5] ; [11  5],[6.15384615 3.84615385] ; [9.84615385 6.15384615],0
p2,1,0.34509,0.891429,[9 1] ; [12  4],[8.07692308 1.92307692] ; [12.92307692  3.07692308],0
p6,1,0.420113,0.65,[4 6] ; [ 4 12],[3.07692308 6.92307692] ; [ 4.92307692 11.07692308],0
n3,1,0.428537,0.626786,[3 2] ; [3 5],[2.30769231 2.69230769] ; [3.69230769 4.30769231],0
p9,1,0.466985,0.529101,[8 2] ; [10  5],[7.2 2.8] ; [10.8  4.2],0
d4,1,0.483231,0.491562,[7 3] ; [9 7],[6.15384615 3.84615385] ; [9.84615385 6.15384615],0
s4,1,0.507726,0.43875,[3 7] ; [ 3 13],[2.30769231 7.69230769] ; [ 3.69230769 12.30769231],0
r1,1,0.530236,0.393939,[5 5] ; [ 6 10],[4.23076923 5.76923077] ; [6.76923077 9.23076923],0
b1,1,0.618757,0.247619,[4 6] ; [8 8],[4.61538462 5.38461538] ; [7.38461538 8.61538462],0
s5,1,0.648206,0.20817,[4 6] ; [ 5 11],[3.46153846 6.53846154] ; [ 5.53846154 10.46153846],0
a4,1,0.648206,0.20817,[4 6] ; [ 5 11],[3.46153846 6.53846154] ; [ 5.53846154 10.46153846],0
v3,1,0.656005,0.198413,[2 8] ; [ 2 13],[1.6 8.4] ; [ 2.4 12.6],0
d1,1,0.69574,0.152941,[3 7] ; [ 6 10],[3.46153846 6.53846154] ; [ 5.53846154 10.46153846],0
b4,1,0.69574,0.152941,[7 3] ; [10  6],[6.53846154 3.46153846] ; [10.46153846  5.53846154],0
p10,1,0.69574,0.152941,[7 3] ; [10  6],[6.53846154 3.46153846] ; [10.46153846  5.53846154],0
n1,1,0.724939,0.12381,[3 2] ; [4 4],[2.69230769 2.30769231] ; [4.30769231 3.69230769],0
s1,1,0.72701,0.121875,[1 9] ; [ 1 15],[0.76923077 9.23076923] ; [ 1.23076923 14.76923077],0
p8,1,0.742174,0.108225,[6 4] ; [8 7],[5.6 4.4] ; [8.4 6.6],0
n5,1,0.768458,0.086667,[8 2] ; [12  4],[7.69230769 2.30769231] ; [12.30769231  3.69230769],0
p7,1,0.769698,0.085714,[5 3] ; [9 7],[4.66666667 3.33333333] ; [9.33333333 6.66666667],0
a2,1,0.846085,0.037681,[1 9] ; [ 2 14],[1.15384615 8.84615385] ; [ 1.84615385 14.15384615],0
v1,1,0.850646,0.035455,[4 6] ; [7 9],[4.23076923 5.76923077] ; [6.76923077 9.23076923],0
d3,1,0.850646,0.035455,[6 4] ; [9 7],[5.76923077 4.23076923] ; [9.23076923 6.76923077],0
a6,1,0.850646,0.035455,[6 4] ; [9 7],[5.76923077 4.23076923] ; [9.23076923 6.76923077],0
p4,1,0.850646,0.035455,[6 4] ; [9 7],[5.76923077 4.23076923] ; [9.23076923 6.76923077],0
n6,1,0.855702,0.033069,[7 3] ; [11  4],[7.2 2.8] ; [10.8  4.2],0
d2,1,1.0,0.0,[5 5] ; [8 8],[5. 5.] ; [8. 8.],0
