Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,0.000249,13.416365,[29 75] ; [ 18 151],[17.9047619 86.0952381] ; [ 29.0952381 139.9047619],1
r1,1,0.06686,3.358467,[83 21] ; [120  52],[76.49275362 27.50724638] ; [126.50724638  45.49275362],0
p2,1,0.077142,3.124101,[91 15] ; [132  39],[85.33574007 20.66425993] ; [137.66425993  33.33574007],0
p7,1,0.151197,2.060129,[65 39] ; [89 77],[59.31851852 44.68148148] ; [94.68148148 71.31851852],0
v4,1,0.156211,2.01053,[101   5] ; [155  16],[97.96389892  8.03610108] ; [158.03610108  12.96389892],0
d5,1,0.166927,1.910327,[88 18] ; [130  41],[83.42238267 22.57761733] ; [134.57761733  36.42238267],0
n2,1,0.173428,1.853056,[13  3] ; [36 21],[10.73972603  5.26027397] ; [38.26027397 18.73972603],0
p1,1,0.227494,1.456461,[12 94] ; [ 12 157],[ 9.25090909 96.74909091] ; [ 14.74909091 154.25090909],0
b3,1,0.232508,1.425455,[25 42] ; [27 68],[21.50617284 45.49382716] ; [30.49382716 64.50617284],0
b2,1,0.232508,1.425455,[25 42] ; [27 68],[21.50617284 45.49382716] ; [30.49382716 64.50617284],0
s2,1,0.234966,1.410546,[53 51] ; [75 97],[48.23188406 55.76811594] ; [79.76811594 92.23188406],0
p6,1,0.258171,1.278539,[38 67] ; [ 51 121],[33.73646209 71.26353791] ; [ 55.26353791 116.73646209],0
b1,1,0.261565,1.260456,[46 60] ; [ 63 109],[41.56115108 64.43884892] ; [ 67.43884892 104.56115108],0
s1,1,0.283905,1.148301,[ 4 99] ; [ 12 159],[ 6.01459854 96.98540146] ; [  9.98540146 161.01459854],0
p11,1,0.311131,1.025869,[77 29] ; [115  57],[73.20863309 32.79136691] ; [118.79136691  53.20863309],0
a6,1,0.386368,0.750341,[73 33] ; [126  45],[76.15162455 29.84837545] ; [122.84837545  48.15162455],0
a3,1,0.443969,0.586002,[71 33] ; [109  62],[68.07272727 35.92727273] ; [111.92727273  59.07272727],0
d1,1,0.465594,0.532414,[59 47] ; [88 84],[56.05035971 49.94964029] ; [90.94964029 81.05035971],0
s7,1,0.493669,0.468519,[41 57] ; [ 62 103],[38.38022814 59.61977186] ; [ 64.61977186 100.38022814],0
n3,1,0.494125,0.467532,[10  6] ; [40 16],[11.11111111  4.88888889] ; [38.88888889 17.11111111],0
a8,1,0.506902,0.440456,[14 82] ; [ 19 143],[12.27906977 83.72093023] ; [ 20.72093023 141.27906977],0
u1,1,0.536948,0.381226,[19 87] ; [ 26 146],[17.15827338 88.84172662] ; [ 27.84172662 144.15827338],0
a4,1,0.559913,0.339855,[44 61] ; [ 66 106],[41.6967509 63.3032491] ; [ 68.3032491 103.6967509],0
n1,1,0.561391,0.337302,[8 8] ; [23 32],[6.98591549 9.01408451] ; [24.01408451 30.98591549],0
a2,1,0.594451,0.283446,[27 79] ; [ 39 133],[25.16546763 80.83453237] ; [ 40.83453237 131.16546763],0
r3,1,0.595594,0.281692,[96  9] ; [153  18],[94.72826087 10.27173913] ; [154.27173913  16.72826087],0
u3,1,0.622184,0.24281,[23 12] ; [37 24],[21.875 13.125] ; [38.125 22.875],0
d4,1,0.628826,0.233655,[83 23] ; [138  33],[84.57039711 21.42960289] ; [136.42960289  34.57039711],0
d3,1,0.649573,0.206439,[74 32] ; [123  47],[75.65942029 30.34057971] ; [121.34057971  48.65942029],0
s4,1,0.70555,0.142762,[21 83] ; [ 31 138],[19.80952381 84.19047619] ; [ 32.19047619 136.80952381],0
d2,1,0.832742,0.0446,[46 60] ; [72 99],[45.15523466 60.84476534] ; [72.84476534 98.15523466],0
b5,1,0.870021,0.026775,[68 38] ; [112  60],[68.63309353 37.36690647] ; [111.36690647  60.63309353],0
a1,1,0.902075,0.015139,[  4 102] ; [  7 165],[  4.1942446 101.8057554] ; [  6.8057554 165.1942446],0
s3,1,0.9134,0.011827,[52 51] ; [88 84],[52.43636364 50.56363636] ; [87.56363636 84.43636364],0
u2,1,0.94739,0.004354,[20 15] ; [35 27],[19.84536082 15.15463918] ; [35.15463918 26.84536082],0
b4,1,0.951374,0.003719,[60 46] ; [98 74],[60.24460432 45.75539568] ; [97.75539568 74.24460432],0
