Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,0.0,29.754407,[25 95] ; [66 54],[45.5 74.5] ; [45.5 74.5],1
v1,1,0.0,29.473684,[42 78] ; [84 36],[63. 57.] ; [63. 57.],1
d5,1,0.001888,9.65542,[80 42] ; [102  21],[90.62857143 31.37142857] ; [91.37142857 31.62857143],0
d4,1,0.004041,8.265238,[83 39] ; [103  20],[92.62040816 29.37959184] ; [93.37959184 29.62040816],0
a3,1,0.011442,6.395277,[75 47] ; [94 29],[84.15510204 37.84489796] ; [84.84489796 38.15510204],0
s2,1,0.01795,5.601054,[50 72] ; [69 54],[59.25714286 62.74285714] ; [59.74285714 63.25714286],0
n3,1,0.022721,5.189744,[23 16] ; [23  4],[27.18181818 11.81818182] ; [18.81818182  8.18181818],0
n4,1,0.027433,4.863322,[86 37] ; [100  22],[93.37959184 29.62040816] ; [92.62040816 29.37959184],0
p7,1,0.029175,4.757248,[70 52] ; [85 35],[78.14049587 43.85950413] ; [76.85950413 43.14049587],0
s1,1,0.052686,3.753846,[  8 114] ; [  2 120],[  5. 117.] ; [  5. 117.],0
s4,1,0.065004,3.404864,[28 94] ; [ 17 106],[22.40816327 99.59183673] ; [ 22.59183673 100.40816327],0
p10,1,0.073302,3.20749,[84 38] ; [94 25],[90.10788382 31.89211618] ; [87.89211618 31.10788382],0
d1,1,0.073987,3.192267,[52 71] ; [66 57],[59. 64.] ; [59. 64.],0
p3,1,0.096667,2.759687,[53 70] ; [65 56],[59.48360656 63.51639344] ; [58.51639344 62.48360656],0
u4,1,0.098274,2.733333,[  1 122] ; [  5 118],[  3. 120.] ; [  3. 120.],0
a5,1,0.100141,2.703297,[78 45] ; [90 33],[84. 39.] ; [84. 39.],0
p8,1,0.140712,2.170153,[54 69] ; [63 55],[59.71369295 63.28630705] ; [57.28630705 60.71369295],0
d2,1,0.141281,2.163954,[54 68] ; [66 57],[59.75510204 62.24489796] ; [60.24489796 62.75510204],0
p1,1,0.141839,2.157895,[ 12 111] ; [  6 117],[  9. 114.] ; [  9. 114.],0
s8,1,0.177629,1.817353,[52 70] ; [63 60],[57.26530612 64.73469388] ; [57.73469388 65.26530612],0
p9,1,0.179487,1.801866,[94 29] ; [100  20],[98.19753086 24.80246914] ; [95.80246914 24.19753086],0
v4,1,0.232271,1.426901,[115   7] ; [110  12],[112.5   9.5] ; [112.5   9.5],0
b5,1,0.250867,1.318468,[64 59] ; [55 68],[59.5 63.5] ; [59.5 63.5],0
r1,1,0.25408,1.300727,[85 38] ; [93 30],[89. 34.] ; [89. 34.],0
u1,1,0.270971,1.211823,[  9 114] ; [  5 118],[  7. 116.] ; [  7. 116.],0
p2,1,0.305714,1.0491,[90 32] ; [96 25],[93.38271605 28.61728395] ; [92.61728395 28.38271605],0
p4,1,0.36173,0.83188,[62 60] ; [68 52],[65.53719008 56.46280992] ; [64.46280992 55.53719008],0
s5,1,0.363022,0.827411,[42 76] ; [48 68],[45.38461538 72.61538462] ; [44.61538462 71.38461538],0
b1,1,0.371054,0.800133,[61 62] ; [54 69],[57.5 65.5] ; [57.5 65.5],0
a2,1,0.371482,0.798701,[ 13 110] ; [  9 114],[ 11. 112.] ; [ 11. 112.],0
a4,1,0.407211,0.686927,[57 65] ; [51 72],[53.77959184 68.22040816] ; [54.22040816 68.77959184],0
r2,1,0.425785,0.634293,[109  14] ; [110  10],[110.85185185  12.14814815] ; [108.14814815  11.85185185],0
b3,1,0.431339,0.619214,[30 48] ; [37 46],[32.45962733 45.54037267] ; [34.54037267 48.45962733],0
b2,1,0.431339,0.619214,[30 48] ; [37 46],[32.45962733 45.54037267] ; [34.54037267 48.45962733],0
p5,1,0.435504,0.6081,[ 17 105] ; [ 13 109],[ 15. 107.] ; [ 15. 107.],0
a6,1,0.515646,0.422593,[52 71] ; [47 76],[49.5 73.5] ; [49.5 73.5],0
u2,1,0.54745,0.361905,[24 24] ; [12 16],[22.73684211 25.26315789] ; [13.26315789 14.73684211],0
s7,1,0.556353,0.346058,[60 59] ; [64 54],[62.26160338 56.73839662] ; [61.73839662 56.26160338],0
p6,1,0.628946,0.233493,[45 76] ; [40 77],[43.21428571 77.78571429] ; [41.78571429 75.21428571],0
n6,1,0.648508,0.207786,[97 25] ; [99 22],[98.40329218 23.59670782] ; [97.59670782 23.40329218],0
s3,1,0.658033,0.195922,[72 51] ; [68 54],[70.28571429 52.71428571] ; [69.71428571 52.28571429],0
a8,1,0.766628,0.088084,[ 15 100] ; [ 14 105],[ 14.25213675 100.74786325] ; [ 14.74786325 104.25213675],0
n1,1,0.789467,0.07129,[16 25] ; [11 15],[16.52238806 24.47761194] ; [10.47761194 15.52238806],0
a1,1,0.789893,0.070996,[  7 116] ; [  8 115],[  7.5 115.5] ; [  7.5 115.5],0
u3,1,0.792366,0.069295,[23 25] ; [13 16],[22.44155844 25.55844156] ; [13.55844156 15.44155844],0
b4,1,0.79817,0.065391,[67 56] ; [65 58],[66. 57.] ; [66. 57.],0
p12,1,0.811089,0.057131,[  7 115] ; [  6 113],[  6.58091286 115.41908714] ; [  6.41908714 112.58091286],0
