Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s8,1,0.0,26.556743,[ 9 39] ; [44 21],[22.51327434 25.48672566] ; [30.48672566 34.51327434],1
p1,1,0.005323,7.766162,[ 1 45] ; [13 52],[ 5.8018018 40.1981982] ; [ 8.1981982 56.8018018],0
v3,1,0.010356,6.572685,[ 7 39] ; [23 38],[12.89719626 33.10280374] ; [17.10280374 43.89719626],0
s5,1,0.012175,6.285243,[11 36] ; [29 33],[17.24770642 29.75229358] ; [22.75229358 39.24770642],0
p8,1,0.019215,5.481828,[17 30] ; [37 26],[23.07272727 23.92727273] ; [30.92727273 32.07272727],0
n5,1,0.019314,5.472893,[29 18] ; [53 12],[34.41071429 12.58928571] ; [47.58928571 17.41071429],0
s4,1,0.025224,5.008416,[ 8 38] ; [24 41],[13.26126126 32.73873874] ; [18.73873874 46.26126126],0
p5,1,0.039754,4.228358,[ 3 43] ; [13 50],[ 6.75229358 39.24770642] ; [ 9.24770642 53.75229358],0
a3,1,0.059922,3.539537,[18 30] ; [36 29],[22.9380531 25.0619469] ; [31.0619469 33.9380531],0
p2,1,0.060558,3.522035,[33 13] ; [56  9],[36.88288288  9.11711712] ; [52.11711712 12.88288288],0
s6,1,0.073312,3.207258,[33 14] ; [54 10],[36.83783784 10.16216216] ; [50.16216216 13.83783784],0
s3,1,0.0778,3.110275,[39  9] ; [60  5],[42.05309735  5.94690265] ; [56.94690265  8.05309735],0
n4,1,0.110624,2.545291,[27 21] ; [46 19],[31.00884956 16.99115044] ; [41.99115044 23.00884956],0
s1,1,0.11595,2.471196,[ 1 46] ; [ 6 57],[ 2.99090909 44.00909091] ; [ 4.00909091 58.99090909],0
a4,1,0.118144,2.441751,[ 5 43] ; [14 51],[ 8.07079646 39.92920354] ; [10.92920354 54.07079646],0
a6,1,0.121725,2.394989,[27 21] ; [27 38],[22.9380531 25.0619469] ; [31.0619469 33.9380531],0
p3,1,0.130338,2.288474,[13 34] ; [27 38],[16.78571429 30.21428571] ; [23.21428571 41.78571429],0
r2,1,0.132294,2.265372,[42  6] ; [61  3],[44.14285714  3.85714286] ; [58.85714286  5.14285714],0
p4,1,0.133294,2.253711,[20 27] ; [37 28],[23.91964286 23.08035714] ; [33.08035714 31.91964286],0
r1,1,0.1399,2.179064,[30 18] ; [49 16],[33.55752212 14.44247788] ; [45.44247788 19.55752212],0
d1,1,0.153395,2.038157,[13 35] ; [26 39],[16.56637168 31.43362832] ; [22.43362832 42.56637168],0
d5,1,0.171202,1.872388,[29 18] ; [48 17],[32.3125 14.6875] ; [44.6875 20.3125],0
n1,1,0.173568,1.851852,[2 7] ; [8 8],[3.6 5.4] ; [6.4 9.6],0
u1,1,0.188707,1.727686,[ 1 47] ; [ 5 60],[ 2.54867257 45.45132743] ; [ 3.45132743 61.54867257],0
p9,1,0.189468,1.721748,[34 12] ; [53 10],[36.71559633  9.28440367] ; [50.28440367 12.71559633],0
d2,1,0.190451,1.714124,[ 7 41] ; [16 49],[ 9.7699115 38.2300885] ; [13.2300885 51.7699115],0
v4,1,0.215033,1.537215,[43  4] ; [62  2],[44.45945946  2.54054054] ; [60.54054054  3.45945946],0
b3,1,0.296328,1.090644,[ 4 22] ; [11 31],[ 5.73529412 20.26470588] ; [ 9.26470588 32.73529412],0
b2,1,0.296328,1.090644,[ 4 22] ; [11 31],[ 5.73529412 20.26470588] ; [ 9.26470588 32.73529412],0
a8,1,0.351215,0.869062,[ 7 37] ; [ 6 55],[ 5.44761905 38.55238095] ; [ 7.55238095 53.44761905],0
u3,1,0.420668,0.648447,[16 13] ; [19 10],[17.5 11.5] ; [17.5 11.5],0
a7,1,0.429638,0.623803,[33 13] ; [42 23],[31.08108108 14.91891892] ; [43.91891892 21.08108108],0
p6,1,0.449188,0.572699,[15 31] ; [25 38],[16.88073394 29.11926606] ; [23.11926606 39.88073394],0
u2,1,0.494093,0.4676,[15 14] ; [17 11],[16.28070175 12.71929825] ; [15.71929825 12.28070175],0
p10,1,0.511296,0.431415,[35 11] ; [52 12],[36.38181818  9.61818182] ; [50.61818182 13.38181818],0
n6,1,0.53036,0.393702,[37  9] ; [49 16],[35.63963964 10.36036036] ; [50.36036036 14.63963964],0
n2,1,0.617017,0.250083,[8 1] ; [13  3],[7.56 1.44] ; [13.44  2.56],0
p11,1,0.618307,0.248254,[36 12] ; [46 19],[34.83185841 13.16814159] ; [47.16814159 17.83185841],0
b5,1,0.619868,0.246053,[31 17] ; [39 26],[29.73451327 18.26548673] ; [40.26548673 24.73451327],0
p12,1,0.65968,0.193912,[ 2 45] ; [ 4 61],[ 2.51785714 44.48214286] ; [ 3.48214286 61.51785714],0
b1,1,0.689315,0.159828,[21 27] ; [26 39],[19.96460177 28.03539823] ; [27.03539823 37.96460177],0
b4,1,0.689315,0.159828,[27 21] ; [39 26],[28.03539823 19.96460177] ; [37.96460177 27.03539823],0
p7,1,0.719802,0.128683,[31 14] ; [40 21],[30.14150943 14.85849057] ; [40.85849057 20.14150943],0
v2,1,0.743717,0.106886,[19 27] ; [28 35],[19.83486239 26.16513761] ; [27.16513761 35.83486239],0
a1,1,0.75665,0.096027,[ 2 46] ; [ 2 63],[ 1.69911504 46.30088496] ; [ 2.30088496 62.69911504],0
n3,1,0.789561,0.071225,[5 4] ; [8 8],[4.68 4.32] ; [8.32 7.68],0
r4,1,0.801409,0.063265,[39  9] ; [54 11],[39.50442478  8.49557522] ; [53.49557522 11.50442478],0
d4,1,0.812685,0.056152,[36 12] ; [50 15],[36.53097345 11.46902655] ; [49.46902655 15.53097345],0
v1,1,0.818717,0.052531,[21 26] ; [30 34],[21.59459459 25.40540541] ; [29.40540541 34.59459459],0
r3,1,0.89492,0.017445,[46  2] ; [61  3],[45.85714286  2.14285714] ; [61.14285714  2.85714286],0
d3,1,0.985977,0.000309,[29 18] ; [40 25],[28.95535714 18.04464286] ; [40.04464286 24.95535714],0
