Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p4,1,0.010596,6.531793,[7 2] ; [ 9 21],[3.69230769 5.30769231] ; [12.30769231 17.69230769],0
a3,1,0.015577,5.85,[6 3] ; [ 7 23],[3. 6.] ; [10. 20.],0
s5,1,0.018195,5.577232,[4 5] ; [ 3 27],[1.61538462 7.38461538] ; [ 5.38461538 24.61538462],0
p10,1,0.022489,5.20753,[7 2] ; [10 19],[4.02631579 4.97368421] ; [12.97368421 16.02631579],0
a4,1,0.03584,4.404706,[3 6] ; [ 2 28],[1.15384615 7.84615385] ; [ 3.84615385 26.15384615],0
d4,1,0.037502,4.327446,[8 1] ; [15 15],[5.30769231 3.69230769] ; [17.69230769 12.30769231],0
b4,1,0.047361,3.9325,[3 6] ; [21  9],[5.53846154 3.46153846] ; [18.46153846 11.53846154],0
p7,1,0.047361,3.9325,[6 3] ; [ 9 21],[3.46153846 5.53846154] ; [11.53846154 18.46153846],0
p5,1,0.062163,3.478704,[2 7] ; [ 1 29],[0.69230769 8.30769231] ; [ 2.30769231 27.69230769],0
b5,1,0.074574,3.179348,[3 6] ; [20 10],[5.30769231 3.69230769] ; [17.69230769 12.30769231],0
v2,1,0.122325,2.387291,[5 4] ; [ 8 21],[3.07894737 5.92105263] ; [ 9.92105263 19.07894737],0
p9,1,0.129873,2.294021,[6 3] ; [11 18],[4.02631579 4.97368421] ; [12.97368421 16.02631579],0
p3,1,0.140758,2.169655,[4 5] ; [ 6 24],[2.30769231 6.69230769] ; [ 7.69230769 22.30769231],0
s2,1,0.140758,2.169655,[4 5] ; [ 6 24],[2.30769231 6.69230769] ; [ 7.69230769 22.30769231],0
s7,1,0.143432,2.140746,[3 5] ; [ 4 24],[1.55555556 6.44444444] ; [ 5.44444444 22.55555556],0
b1,1,0.191014,1.709783,[7 2] ; [16 14],[5.30769231 3.69230769] ; [17.69230769 12.30769231],0
p11,1,0.21934,1.508684,[6 3] ; [13 17],[4.38461538 4.61538462] ; [14.61538462 15.38461538],0
s6,1,0.229421,1.444444,[5 4] ; [10 20],[3.46153846 5.53846154] ; [11.53846154 18.46153846],0
a7,1,0.253555,1.303611,[2 7] ; [13 17],[3.46153846 5.53846154] ; [11.53846154 18.46153846],0
n1,1,0.260531,1.265934,[2 3] ; [ 2 11],[1.11111111 3.88888889] ; [ 2.88888889 10.11111111],0
d1,1,0.277471,1.179435,[3 6] ; [ 5 25],[1.84615385 7.15384615] ; [ 6.15384615 23.84615385],0
a6,1,0.310827,1.02716,[4 5] ; [ 8 22],[2.76923077 6.23076923] ; [ 9.23076923 20.76923077],0
n6,1,0.3123,1.020924,[4 5] ; [19 11],[5.30769231 3.69230769] ; [17.69230769 12.30769231],0
r3,1,0.329501,0.950857,[7 2] ; [18 12],[5.76923077 3.23076923] ; [19.23076923 10.76923077],0
a1,1,0.353512,0.860811,[1 8] ; [ 1 29],[0.46153846 8.53846154] ; [ 1.53846154 28.46153846],0
s1,1,0.353512,0.860811,[1 8] ; [ 1 29],[0.46153846 8.53846154] ; [ 1.53846154 28.46153846],0
n3,1,0.410117,0.678462,[2 3] ; [8 5],[2.77777778 2.22222222] ; [7.22222222 5.77777778],0
u2,1,0.448599,0.574189,[2 1] ; [10 13],[1.38461538 1.61538462] ; [10.61538462 12.38461538],0
v3,1,0.516836,0.420202,[2 7] ; [ 4 26],[1.38461538 7.61538462] ; [ 4.61538462 25.38461538],0
d5,1,0.518871,0.416138,[5 4] ; [13 17],[4.15384615 4.84615385] ; [13.84615385 16.15384615],0
s4,1,0.546788,0.363103,[3 6] ; [ 7 23],[2.30769231 6.69230769] ; [ 7.69230769 22.30769231],0
d2,1,0.546788,0.363103,[3 6] ; [ 7 23],[2.30769231 6.69230769] ; [ 7.69230769 22.30769231],0
r4,1,0.546788,0.363103,[3 6] ; [ 7 23],[2.30769231 6.69230769] ; [ 7.69230769 22.30769231],0
r1,1,0.649273,0.206818,[2 7] ; [ 9 21],[2.53846154 6.46153846] ; [ 8.46153846 21.53846154],0
p8,1,0.696681,0.151948,[3 6] ; [ 8 22],[2.53846154 6.46153846] ; [ 8.46153846 21.53846154],0
n5,1,0.81208,0.056522,[5 4] ; [18 12],[5.30769231 3.69230769] ; [17.69230769 12.30769231],0
n4,1,0.81208,0.056522,[5 4] ; [18 12],[5.30769231 3.69230769] ; [17.69230769 12.30769231],0
n2,1,0.813945,0.055385,[3 2] ; [7 6],[2.77777778 2.22222222] ; [7.22222222 5.77777778],0
p2,1,0.854928,0.033429,[6 3] ; [19 11],[5.76923077 3.23076923] ; [19.23076923 10.76923077],0
s8,1,0.884867,0.020968,[2 7] ; [ 6 24],[1.84615385 7.15384615] ; [ 6.15384615 23.84615385],0
s3,1,0.896873,0.016799,[3 6] ; [ 9 20],[2.84210526 6.15789474] ; [ 9.15789474 19.84210526],0
p6,1,0.921519,0.009706,[2 7] ; [ 6 23],[1.89473684 7.10526316] ; [ 6.10526316 22.89473684],0
d3,1,0.952986,0.003476,[4 5] ; [13 17],[3.92307692 5.07692308] ; [13.07692308 16.92307692],0
v4,1,1.0,0.0,[6 3] ; [20 10],[6. 3.] ; [20. 10.],0
